AP890102-0081 0:0.33223684210526316 13:0.2532894736842105 5:0.2138157894736842 14:0.12171052631578948 15:0.029605263157894735 11:0.003289473684210526 12:0.003289473684210526 16:0.003289473684210526 17:0.003289473684210526 18:0.003289473684210526 19:0.003289473684210526 1:0.003289473684210526 2:0.003289473684210526 3:0.003289473684210526 4:0.003289473684210526 6:0.003289473684210526 7:0.003289473684210526 8:0.003289473684210526 9:0.003289473684210526 10:0.003289473684210526
AP890722-0059 11:0.6750720461095101 14:0.1707492795389049 4:0.0468299711815562 7:0.026657060518731988 17:0.02377521613832853 2:0.015129682997118156 13:0.006484149855907781 16:0.006484149855907781 18:0.006484149855907781 10:0.006484149855907781 1:0.0036023054755043226 5:0.0036023054755043226 8:0.0036023054755043226 12:7.204610951008645E-4 15:7.204610951008645E-4 19:7.204610951008645E-4 0:7.204610951008645E-4 3:7.204610951008645E-4 6:7.204610951008645E-4 9:7.204610951008645E-4
AP890722-0092 11:0.7078454332552693 14:0.1481264637002342 16:0.056791569086651054 4:0.019320843091334895 3:0.016978922716627636 17:0.014637002341920375 6:0.014637002341920375 19:0.007611241217798595 7:0.005269320843091335 15:0.002927400468384075 12:5.85480093676815E-4 13:5.85480093676815E-4 18:5.85480093676815E-4 0:5.85480093676815E-4 1:5.85480093676815E-4 2:5.85480093676815E-4 5:5.85480093676815E-4 8:5.85480093676815E-4 9:5.85480093676815E-4 10:5.85480093676815E-4
AP890722-0107 4:0.5309343434343434 7:0.14457070707070707 14:0.10921717171717171 2:0.08143939393939394 10:0.04861111111111111 17:0.030934343434343436 11:0.015782828282828284 0:0.015782828282828284 3:0.010732323232323232 15:0.0031565656565656565 6:0.0031565656565656565 12:6.313131313131314E-4 13:6.313131313131314E-4 16:6.313131313131314E-4 18:6.313131313131314E-4 19:6.313131313131314E-4 1:6.313131313131314E-4 5:6.313131313131314E-4 8:6.313131313131314E-4 9:6.313131313131314E-4
AP890722-0151 9:0.5367435158501441 14:0.13328530259365995 12:0.12752161383285301 5:0.0468299711815562 0:0.03818443804034582 10:0.035302593659942365 19:0.026657060518731988 3:0.026657060518731988 6:0.009365994236311239 4:0.006484149855907781 1:0.0036023054755043226 7:0.0036023054755043226 11:7.204610951008645E-4 13:7.204610951008645E-4 15:7.204610951008645E-4 16:7.204610951008645E-4 17:7.204610951008645E-4 18:7.204610951008645E-4 2:7.204610951008645E-4 8:7.204610951008645E-4
AP890723-0026 11:0.7116519174041298 14:0.16297935103244837 0:0.03908554572271387 4:0.02728613569321534 1:0.021386430678466076 16:0.015486725663716814 9:0.00663716814159292 13:0.003687315634218289 18:0.003687315634218289 12:7.374631268436578E-4 15:7.374631268436578E-4 17:7.374631268436578E-4 19:7.374631268436578E-4 2:7.374631268436578E-4 3:7.374631268436578E-4 5:7.374631268436578E-4 6:7.374631268436578E-4 7:7.374631268436578E-4 8:7.374631268436578E-4 10:7.374631268436578E-4
AP890723-0095 5:0.39054054054054055 14:0.17432432432432432 1:0.14189189189189189 3:0.11486486486486487 2:0.0445945945945946 18:0.033783783783783786 15:0.02837837837837838 17:0.02837837837837838 13:0.01756756756756757 6:0.006756756756756757 9:0.006756756756756757 11:0.0013513513513513514 12:0.0013513513513513514 16:0.0013513513513513514 19:0.0013513513513513514 0:0.0013513513513513514 4:0.0013513513513513514 7:0.0013513513513513514 8:0.0013513513513513514 10:0.0013513513513513514
AP890724-0002 17:0.7511135857461024 14:0.07628062360801782 15:0.05178173719376392 3:0.03396436525612472 9:0.022828507795100223 2:0.02060133630289532 0:0.011692650334075724 4:0.011692650334075724 5:0.011692650334075724 7:0.0027839643652561247 11:5.567928730512249E-4 12:5.567928730512249E-4 13:5.567928730512249E-4 16:5.567928730512249E-4 18:5.567928730512249E-4 19:5.567928730512249E-4 1:5.567928730512249E-4 6:5.567928730512249E-4 8:5.567928730512249E-4 10:5.567928730512249E-4
AP890724-0011 18:0.410337552742616 14:0.2120253164556962 15:0.11075949367088607 1:0.0938818565400844 9:0.07278481012658228 11:0.022151898734177215 12:0.017932489451476793 17:0.017932489451476793 3:0.017932489451476793 19:0.00949367088607595 8:0.005274261603375527 13:0.0010548523206751054 16:0.0010548523206751054 0:0.0010548523206751054 2:0.0010548523206751054 4:0.0010548523206751054 5:0.0010548523206751054 6:0.0010548523206751054 7:0.0010548523206751054 10:0.0010548523206751054
AP890724-0023 11:0.36982758620689654 3:0.21120689655172414 14:0.20086206896551725 15:0.07327586206896551 0:0.04913793103448276 18:0.03879310344827586 16:0.014655172413793103 9:0.014655172413793103 1:0.007758620689655172 2:0.007758620689655172 7:0.004310344827586207 12:8.620689655172414E-4 13:8.620689655172414E-4 17:8.620689655172414E-4 19:8.620689655172414E-4 4:8.620689655172414E-4 5:8.620689655172414E-4 6:8.620689655172414E-4 8:8.620689655172414E-4 10:8.620689655172414E-4
AP890724-0050 11:0.7215447154471545 14:0.1659891598915989 17:0.03319783197831978 0:0.03319783197831978 18:0.014227642276422764 13:0.006097560975609756 6:0.006097560975609756 3:0.0033875338753387536 4:0.0033875338753387536 5:0.0033875338753387536 10:0.0033875338753387536 12:6.775067750677507E-4 15:6.775067750677507E-4 16:6.775067750677507E-4 19:6.775067750677507E-4 1:6.775067750677507E-4 2:6.775067750677507E-4 7:6.775067750677507E-4 8:6.775067750677507E-4 9:6.775067750677507E-4
AP890724-0104 4:0.5659851301115242 14:0.1050185873605948 2:0.1050185873605948 7:0.08643122676579926 15:0.04925650557620818 10:0.03810408921933085 0:0.02695167286245353 17:0.004646840148698885 18:0.004646840148698885 1:0.004646840148698885 11:9.293680297397769E-4 12:9.293680297397769E-4 13:9.293680297397769E-4 16:9.293680297397769E-4 19:9.293680297397769E-4 3:9.293680297397769E-4 5:9.293680297397769E-4 6:9.293680297397769E-4 8:9.293680297397769E-4 9:9.293680297397769E-4
AP890724-0109 18:0.4631849315068493 15:0.20976027397260275 14:0.1481164383561644 9:0.12071917808219178 12:0.01113013698630137 0:0.01113013698630137 11:0.007705479452054794 4:0.007705479452054794 10:0.007705479452054794 7:0.004280821917808219 13:8.561643835616438E-4 16:8.561643835616438E-4 17:8.561643835616438E-4 19:8.561643835616438E-4 1:8.561643835616438E-4 2:8.561643835616438E-4 3:8.561643835616438E-4 5:8.561643835616438E-4 6:8.561643835616438E-4 8:8.561643835616438E-4
AP890724-0146 18:0.4597602739726027 15:0.20976027397260275 14:0.13784246575342465 9:0.10702054794520548 11:0.0351027397260274 12:0.01113013698630137 8:0.01113013698630137 0:0.004280821917808219 2:0.004280821917808219 3:0.004280821917808219 4:0.004280821917808219 6:0.004280821917808219 13:8.561643835616438E-4 16:8.561643835616438E-4 17:8.561643835616438E-4 19:8.561643835616438E-4 1:8.561643835616438E-4 5:8.561643835616438E-4 7:8.561643835616438E-4 10:8.561643835616438E-4
AP890724-0176 11:0.6341059602649006 14:0.14403973509933773 17:0.06677704194260485 0:0.05132450331125828 4:0.0358719646799117 10:0.024834437086092714 16:0.01379690949227373 19:0.00717439293598234 6:0.00717439293598234 13:0.004966887417218543 18:0.0027593818984547464 9:0.0027593818984547464 12:5.518763796909492E-4 15:5.518763796909492E-4 1:5.518763796909492E-4 2:5.518763796909492E-4 3:5.518763796909492E-4 5:5.518763796909492E-4 7:5.518763796909492E-4 8:5.518763796909492E-4
AP890725-0013 17:0.7125706214689266 14:0.07980225988700565 15:0.06285310734463277 3:0.054378531073446326 2:0.04307909604519774 9:0.020480225988700564 0:0.009180790960451978 19:0.006355932203389831 5:0.0035310734463276836 11:7.062146892655367E-4 12:7.062146892655367E-4 13:7.062146892655367E-4 16:7.062146892655367E-4 18:7.062146892655367E-4 1:7.062146892655367E-4 4:7.062146892655367E-4 6:7.062146892655367E-4 7:7.062146892655367E-4 8:7.062146892655367E-4 10:7.062146892655367E-4
AP890725-0078 4:0.6331168831168831 2:0.1829004329004329 10:0.07034632034632035 18:0.03571428571428571 0:0.027056277056277056 19:0.01406926406926407 11:0.00974025974025974 1:0.00974025974025974 8:0.005411255411255411 12:0.0010822510822510823 13:0.0010822510822510823 14:0.0010822510822510823 15:0.0010822510822510823 16:0.0010822510822510823 17:0.0010822510822510823 3:0.0010822510822510823 5:0.0010822510822510823 6:0.0010822510822510823 7:0.0010822510822510823 9:0.0010822510822510823
AP890725-0085 11:0.6318306010928961 14:0.148224043715847 4:0.08265027322404371 0:0.055327868852459015 13:0.01707650273224044 3:0.01707650273224044 6:0.01707650273224044 16:0.014344262295081968 10:0.006147540983606557 18:0.0034153005464480873 12:6.830601092896175E-4 15:6.830601092896175E-4 17:6.830601092896175E-4 19:6.830601092896175E-4 1:6.830601092896175E-4 2:6.830601092896175E-4 5:6.830601092896175E-4 7:6.830601092896175E-4 8:6.830601092896175E-4 9:6.830601092896175E-4
AP890725-0150 11:0.5731865284974094 14:0.1483160621761658 4:0.1172279792746114 0:0.06541450777202072 6:0.02655440414507772 15:0.01878238341968912 17:0.011010362694300517 3:0.011010362694300517 8:0.008419689119170985 9:0.008419689119170985 13:0.003238341968911917 5:0.003238341968911917 12:6.476683937823834E-4 16:6.476683937823834E-4 18:6.476683937823834E-4 19:6.476683937823834E-4 1:6.476683937823834E-4 2:6.476683937823834E-4 7:6.476683937823834E-4 10:6.476683937823834E-4
AP890726-0071 18:0.28045685279187815 14:0.19923857868020303 15:0.15355329949238578 6:0.1484771573604061 9:0.10786802030456853 19:0.05203045685279188 0:0.01649746192893401 3:0.01649746192893401 12:0.011421319796954314 11:0.0012690355329949238 13:0.0012690355329949238 16:0.0012690355329949238 17:0.0012690355329949238 1:0.0012690355329949238 2:0.0012690355329949238 4:0.0012690355329949238 5:0.0012690355329949238 7:0.0012690355329949238 8:0.0012690355329949238 10:0.0012690355329949238
AP890726-0074 11:0.3885390428211587 4:0.2777078085642317 14:0.15680100755667506 0:0.08879093198992444 9:0.033375314861460954 17:0.023299748110831235 10:0.00818639798488665 12:0.005667506297229219 6:0.005667506297229219 15:0.0031486146095717885 7:0.0031486146095717885 13:6.297229219143577E-4 16:6.297229219143577E-4 18:6.297229219143577E-4 19:6.297229219143577E-4 1:6.297229219143577E-4 2:6.297229219143577E-4 3:6.297229219143577E-4 5:6.297229219143577E-4 8:6.297229219143577E-4
AP890726-0152 15:0.434549356223176 0:0.2542918454935622 14:0.13841201716738197 16:0.08690987124463519 17:0.043991416309012876 1:0.013948497854077254 11:0.00536480686695279 2:0.00536480686695279 4:0.00536480686695279 12:0.001072961373390558 13:0.001072961373390558 18:0.001072961373390558 19:0.001072961373390558 3:0.001072961373390558 5:0.001072961373390558 6:0.001072961373390558 7:0.001072961373390558 8:0.001072961373390558 9:0.001072961373390558 10:0.001072961373390558
AP890726-0256 1:0.33666666666666667 14:0.15 18:0.09666666666666666 2:0.07 13:0.056666666666666664 16:0.056666666666666664 17:0.056666666666666664 6:0.056666666666666664 0:0.03 15:0.016666666666666666 5:0.016666666666666666 8:0.016666666666666666 10:0.016666666666666666 11:0.0033333333333333335 12:0.0033333333333333335 19:0.0033333333333333335 3:0.0033333333333333335 4:0.0033333333333333335 7:0.0033333333333333335 9:0.0033333333333333335
AP890726-0299 5:0.6193502824858758 14:0.221045197740113 13:0.04590395480225989 19:0.03742937853107345 16:0.026129943502824857 8:0.012005649717514125 10:0.012005649717514125 12:0.006355932203389831 7:0.006355932203389831 11:0.0035310734463276836 2:0.0035310734463276836 15:7.062146892655367E-4 17:7.062146892655367E-4 18:7.062146892655367E-4 0:7.062146892655367E-4 1:7.062146892655367E-4 3:7.062146892655367E-4 4:7.062146892655367E-4 6:7.062146892655367E-4 9:7.062146892655367E-4
AP890727-0080 8:0.5953815261044176 14:0.1536144578313253 10:0.06124497991967871 9:0.05321285140562249 13:0.04919678714859438 19:0.02108433734939759 0:0.01706827309236948 3:0.013052208835341365 6:0.013052208835341365 11:0.0050200803212851405 1:0.0050200803212851405 5:0.0050200803212851405 12:0.001004016064257028 15:0.001004016064257028 16:0.001004016064257028 17:0.001004016064257028 18:0.001004016064257028 2:0.001004016064257028 4:0.001004016064257028 7:0.001004016064257028
AP890727-0201 15:0.3106060606060606 0:0.2803030303030303 14:0.1712121212121212 16:0.05606060606060606 17:0.05 19:0.025757575757575757 9:0.025757575757575757 1:0.019696969696969695 18:0.007575757575757576 2:0.007575757575757576 3:0.007575757575757576 5:0.007575757575757576 6:0.007575757575757576 8:0.007575757575757576 10:0.007575757575757576 11:0.0015151515151515152 12:0.0015151515151515152 13:0.0015151515151515152 4:0.0015151515151515152 7:0.0015151515151515152
AP890730-0034 11:0.47067039106145253 0:0.15223463687150837 14:0.14664804469273743 10:0.06284916201117319 4:0.05726256983240224 15:0.040502793296089384 9:0.023743016759776536 1:0.018156424581005588 7:0.012569832402234637 12:0.0013966480446927375 13:0.0013966480446927375 16:0.0013966480446927375 17:0.0013966480446927375 18:0.0013966480446927375 19:0.0013966480446927375 2:0.0013966480446927375 3:0.0013966480446927375 5:0.0013966480446927375 6:0.0013966480446927375 8:0.0013966480446927375
AP890731-0068 0:0.525390625 14:0.259765625 17:0.166015625 1:0.009765625 3:0.009765625 11:0.001953125 12:0.001953125 13:0.001953125 15:0.001953125 16:0.001953125 18:0.001953125 19:0.001953125 2:0.001953125 4:0.001953125 5:0.001953125 6:0.001953125 7:0.001953125 8:0.001953125 9:0.001953125 10:0.001953125
AP890731-0236 0:0.41541353383458646 14:0.2951127819548872 17:0.18984962406015038 11:0.016917293233082706 5:0.016917293233082706 15:0.009398496240601503 18:0.009398496240601503 3:0.009398496240601503 7:0.009398496240601503 9:0.009398496240601503 12:0.0018796992481203006 13:0.0018796992481203006 16:0.0018796992481203006 19:0.0018796992481203006 1:0.0018796992481203006 2:0.0018796992481203006 4:0.0018796992481203006 6:0.0018796992481203006 8:0.0018796992481203006 10:0.0018796992481203006
AP890801-0053 11:0.4258849557522124 0:0.16924778761061948 14:0.1515486725663717 19:0.09845132743362832 17:0.05420353982300885 15:0.032079646017699116 13:0.023230088495575223 18:0.018805309734513276 4:0.00995575221238938 5:0.0055309734513274336 12:0.0011061946902654867 16:0.0011061946902654867 1:0.0011061946902654867 2:0.0011061946902654867 3:0.0011061946902654867 6:0.0011061946902654867 7:0.0011061946902654867 8:0.0011061946902654867 9:0.0011061946902654867 10:0.0011061946902654867
AP890801-0173 0:0.42938931297709926 14:0.30725190839694655 17:0.20038167938931298 4:0.01717557251908397 15:0.009541984732824428 2:0.009541984732824428 11:0.0019083969465648854 12:0.0019083969465648854 13:0.0019083969465648854 16:0.0019083969465648854 18:0.0019083969465648854 19:0.0019083969465648854 1:0.0019083969465648854 3:0.0019083969465648854 5:0.0019083969465648854 6:0.0019083969465648854 7:0.0019083969465648854 8:0.0019083969465648854 9:0.0019083969465648854 10:0.0019083969465648854
AP890802-0101 10:0.5625 16:0.13602941176470587 0:0.0625 11:0.04779411764705882 19:0.04779411764705882 12:0.03308823529411765 2:0.01838235294117647 6:0.01838235294117647 7:0.01838235294117647 9:0.01838235294117647 13:0.003676470588235294 14:0.003676470588235294 15:0.003676470588235294 17:0.003676470588235294 18:0.003676470588235294 1:0.003676470588235294 3:0.003676470588235294 4:0.003676470588235294 5:0.003676470588235294 8:0.003676470588235294
AP890802-0135 11:0.44694244604316546 14:0.24550359712230216 0:0.12679856115107913 18:0.051258992805755396 19:0.051258992805755396 4:0.03327338129496403 7:0.022482014388489208 8:0.008093525179856115 5:0.0044964028776978415 12:8.992805755395684E-4 13:8.992805755395684E-4 15:8.992805755395684E-4 16:8.992805755395684E-4 17:8.992805755395684E-4 1:8.992805755395684E-4 2:8.992805755395684E-4 3:8.992805755395684E-4 6:8.992805755395684E-4 9:8.992805755395684E-4 10:8.992805755395684E-4
AP890803-0139 0:0.19308035714285715 14:0.15736607142857142 2:0.13950892857142858 16:0.10379464285714286 7:0.10379464285714286 17:0.09933035714285714 11:0.0546875 10:0.05022321428571429 3:0.027901785714285716 9:0.0234375 8:0.018973214285714284 18:0.010044642857142858 4:0.005580357142857143 6:0.005580357142857143 12:0.0011160714285714285 13:0.0011160714285714285 15:0.0011160714285714285 19:0.0011160714285714285 1:0.0011160714285714285 5:0.0011160714285714285
AP890803-0232 7:0.2625448028673835 0:0.2410394265232975 14:0.19444444444444445 2:0.12992831541218638 3:0.047491039426523295 17:0.04032258064516129 19:0.036738351254480286 18:0.011648745519713262 4:0.011648745519713262 1:0.008064516129032258 15:0.004480286738351254 16:0.004480286738351254 11:8.960573476702509E-4 12:8.960573476702509E-4 13:8.960573476702509E-4 5:8.960573476702509E-4 6:8.960573476702509E-4 8:8.960573476702509E-4 9:8.960573476702509E-4 10:8.960573476702509E-4
AP890803-0329 19:0.326158940397351 9:0.22019867549668873 10:0.1672185430463576 13:0.1076158940397351 5:0.06788079470198675 14:0.061258278145695365 0:0.014900662251655629 1:0.008278145695364239 7:0.008278145695364239 11:0.0016556291390728477 12:0.0016556291390728477 15:0.0016556291390728477 16:0.0016556291390728477 17:0.0016556291390728477 18:0.0016556291390728477 2:0.0016556291390728477 3:0.0016556291390728477 4:0.0016556291390728477 6:0.0016556291390728477 8:0.0016556291390728477
AP890804-0099 7:0.48770491803278687 10:0.26366120218579236 3:0.06693989071038252 15:0.045081967213114756 9:0.03961748633879782 14:0.023224043715846996 19:0.023224043715846996 4:0.023224043715846996 17:0.006830601092896175 6:0.006830601092896175 11:0.001366120218579235 12:0.001366120218579235 13:0.001366120218579235 16:0.001366120218579235 18:0.001366120218579235 0:0.001366120218579235 1:0.001366120218579235 2:0.001366120218579235 5:0.001366120218579235 8:0.001366120218579235
AP890805-0068 12:0.22569444444444445 2:0.21180555555555555 14:0.1284722222222222 7:0.08680555555555555 15:0.07291666666666667 9:0.07291666666666667 17:0.04513888888888889 0:0.04513888888888889 10:0.04513888888888889 11:0.017361111111111112 1:0.017361111111111112 13:0.003472222222222222 16:0.003472222222222222 18:0.003472222222222222 19:0.003472222222222222 3:0.003472222222222222 4:0.003472222222222222 5:0.003472222222222222 6:0.003472222222222222 8:0.003472222222222222
AP890805-0087 11:0.6131465517241379 14:0.24245689655172414 4:0.02693965517241379 16:0.022629310344827586 19:0.022629310344827586 3:0.018318965517241378 0:0.014008620689655173 17:0.009698275862068966 9:0.009698275862068966 15:0.005387931034482759 8:0.005387931034482759 12:0.0010775862068965517 13:0.0010775862068965517 18:0.0010775862068965517 1:0.0010775862068965517 2:0.0010775862068965517 5:0.0010775862068965517 6:0.0010775862068965517 7:0.0010775862068965517 10:0.0010775862068965517
AP890805-0117 17:0.3704954954954955 0:0.15878378378378377 14:0.12725225225225226 9:0.08220720720720721 15:0.06418918918918919 16:0.05067567567567568 11:0.041666666666666664 4:0.03265765765765766 7:0.03265765765765766 13:0.010135135135135136 1:0.010135135135135136 3:0.00563063063063063 6:0.00563063063063063 12:0.0011261261261261261 18:0.0011261261261261261 19:0.0011261261261261261 2:0.0011261261261261261 5:0.0011261261261261261 8:0.0011261261261261261 10:0.0011261261261261261
AP890806-0044 7:0.4166666666666667 14:0.20911949685534592 12:0.17767295597484276 2:0.0770440251572327 0:0.0330188679245283 17:0.026729559748427674 1:0.014150943396226415 15:0.007861635220125786 3:0.007861635220125786 5:0.007861635220125786 6:0.007861635220125786 11:0.0015723270440251573 13:0.0015723270440251573 16:0.0015723270440251573 18:0.0015723270440251573 19:0.0015723270440251573 4:0.0015723270440251573 8:0.0015723270440251573 9:0.0015723270440251573 10:0.0015723270440251573
AP890806-0058 0:0.36348684210526316 17:0.2779605263157895 14:0.15296052631578946 9:0.047697368421052634 10:0.04111842105263158 4:0.03453947368421053 13:0.027960526315789474 8:0.02138157894736842 5:0.008223684210526315 7:0.008223684210526315 11:0.001644736842105263 12:0.001644736842105263 15:0.001644736842105263 16:0.001644736842105263 18:0.001644736842105263 19:0.001644736842105263 1:0.001644736842105263 2:0.001644736842105263 3:0.001644736842105263 6:0.001644736842105263
AP890806-0066 13:0.7526954177897575 14:0.19204851752021562 9:0.02223719676549865 16:0.011455525606469003 6:0.006064690026954178 8:0.006064690026954178 11:6.738544474393531E-4 12:6.738544474393531E-4 15:6.738544474393531E-4 17:6.738544474393531E-4 18:6.738544474393531E-4 19:6.738544474393531E-4 0:6.738544474393531E-4 1:6.738544474393531E-4 2:6.738544474393531E-4 3:6.738544474393531E-4 4:6.738544474393531E-4 5:6.738544474393531E-4 7:6.738544474393531E-4 10:6.738544474393531E-4
AP890807-0152 13:0.7449874686716792 14:0.19360902255639098 0:0.023182957393483708 1:0.015664160401002505 4:0.008145363408521303 11:0.003132832080200501 10:0.003132832080200501 12:6.265664160401002E-4 15:6.265664160401002E-4 16:6.265664160401002E-4 17:6.265664160401002E-4 18:6.265664160401002E-4 19:6.265664160401002E-4 2:6.265664160401002E-4 3:6.265664160401002E-4 5:6.265664160401002E-4 6:6.265664160401002E-4 7:6.265664160401002E-4 8:6.265664160401002E-4 9:6.265664160401002E-4
AP890807-0153 5:0.6305970149253731 14:0.2783582089552239 1:0.018656716417910446 15:0.015671641791044775 11:0.012686567164179104 9:0.012686567164179104 0:0.006716417910447761 12:0.0037313432835820895 13:0.0037313432835820895 16:0.0037313432835820895 17:0.0037313432835820895 18:0.0037313432835820895 19:7.462686567164179E-4 2:7.462686567164179E-4 3:7.462686567164179E-4 4:7.462686567164179E-4 6:7.462686567164179E-4 7:7.462686567164179E-4 8:7.462686567164179E-4 10:7.462686567164179E-4
AP890808-0064 0:0.40316901408450706 2:0.20598591549295775 14:0.11443661971830986 9:0.10035211267605634 13:0.051056338028169015 19:0.022887323943661973 11:0.01584507042253521 12:0.01584507042253521 5:0.01584507042253521 10:0.01584507042253521 15:0.008802816901408451 16:0.008802816901408451 6:0.008802816901408451 17:0.0017605633802816902 18:0.0017605633802816902 1:0.0017605633802816902 3:0.0017605633802816902 4:0.0017605633802816902 7:0.0017605633802816902 8:0.0017605633802816902
AP890808-0134 13:0.6015625 14:0.2230902777777778 19:0.0390625 1:0.035590277777777776 8:0.035590277777777776 2:0.021701388888888888 0:0.018229166666666668 18:0.0078125 15:0.004340277777777778 16:0.004340277777777778 11:8.680555555555555E-4 12:8.680555555555555E-4 17:8.680555555555555E-4 3:8.680555555555555E-4 4:8.680555555555555E-4 5:8.680555555555555E-4 6:8.680555555555555E-4 7:8.680555555555555E-4 9:8.680555555555555E-4 10:8.680555555555555E-4
AP890808-0170 2:0.4403846153846154 0:0.17884615384615385 7:0.10192307692307692 15:0.07115384615384615 3:0.07115384615384615 19:0.04038461538461539 14:0.025 16:0.025 9:0.01730769230769231 8:0.009615384615384616 11:0.0019230769230769232 12:0.0019230769230769232 13:0.0019230769230769232 17:0.0019230769230769232 18:0.0019230769230769232 1:0.0019230769230769232 4:0.0019230769230769232 5:0.0019230769230769232 6:0.0019230769230769232 10:0.0019230769230769232
AP890808-0206 13:0.6472602739726028 14:0.16506849315068492 1:0.04178082191780822 8:0.04178082191780822 10:0.036301369863013695 19:0.01986301369863014 7:0.014383561643835616 9:0.014383561643835616 17:0.0061643835616438354 11:0.003424657534246575 6:0.003424657534246575 12:6.849315068493151E-4 15:6.849315068493151E-4 16:6.849315068493151E-4 18:6.849315068493151E-4 0:6.849315068493151E-4 2:6.849315068493151E-4 3:6.849315068493151E-4 4:6.849315068493151E-4 5:6.849315068493151E-4
AP890808-0236 5:0.557799442896936 14:0.25696378830083566 0:0.08147632311977716 1:0.0201949860724234 9:0.0201949860724234 3:0.017409470752089137 13:0.014623955431754874 17:0.009052924791086351 12:0.003481894150417827 19:0.003481894150417827 7:0.003481894150417827 8:0.003481894150417827 10:0.003481894150417827 11:6.963788300835655E-4 15:6.963788300835655E-4 16:6.963788300835655E-4 18:6.963788300835655E-4 2:6.963788300835655E-4 4:6.963788300835655E-4 6:6.963788300835655E-4
AP890809-0055 15:0.43969298245614036 14:0.15899122807017543 9:0.09758771929824561 18:0.0756578947368421 1:0.0712719298245614 12:0.049342105263157895 17:0.044956140350877194 13:0.023026315789473683 19:0.009868421052631578 6:0.009868421052631578 4:0.005482456140350877 5:0.005482456140350877 11:0.0010964912280701754 16:0.0010964912280701754 0:0.0010964912280701754 2:0.0010964912280701754 3:0.0010964912280701754 7:0.0010964912280701754 8:0.0010964912280701754 10:0.0010964912280701754
AP890809-0089 4:0.7426829268292683 14:0.1378048780487805 0:0.054878048780487805 19:0.020731707317073172 12:0.006097560975609756 15:0.006097560975609756 18:0.006097560975609756 2:0.006097560975609756 10:0.006097560975609756 11:0.0012195121951219512 13:0.0012195121951219512 16:0.0012195121951219512 17:0.0012195121951219512 1:0.0012195121951219512 3:0.0012195121951219512 5:0.0012195121951219512 6:0.0012195121951219512 7:0.0012195121951219512 8:0.0012195121951219512 9:0.0012195121951219512
AP890809-0101 4:0.6663763066202091 14:0.15069686411149827 11:0.06358885017421603 0:0.046167247386759584 16:0.014808362369337979 1:0.014808362369337979 5:0.014808362369337979 12:0.004355400696864111 18:0.004355400696864111 3:0.004355400696864111 6:0.004355400696864111 8:0.004355400696864111 13:8.710801393728223E-4 15:8.710801393728223E-4 17:8.710801393728223E-4 19:8.710801393728223E-4 2:8.710801393728223E-4 7:8.710801393728223E-4 9:8.710801393728223E-4 10:8.710801393728223E-4
AP890809-0167 3:0.41225165562913907 1:0.14072847682119205 10:0.12748344370860928 14:0.07450331125827815 15:0.054635761589403975 0:0.041390728476821195 13:0.028145695364238412 9:0.028145695364238412 17:0.02152317880794702 19:0.014900662251655629 6:0.014900662251655629 8:0.014900662251655629 11:0.008278145695364239 18:0.008278145695364239 12:0.0016556291390728477 16:0.0016556291390728477 2:0.0016556291390728477 4:0.0016556291390728477 5:0.0016556291390728477 7:0.0016556291390728477
AP890809-0212 0:0.6829608938547486 14:0.15223463687150837 10:0.051675977653631286 5:0.040502793296089384 8:0.023743016759776536 7:0.012569832402234637 11:0.006983240223463687 18:0.006983240223463687 9:0.006983240223463687 12:0.0013966480446927375 13:0.0013966480446927375 15:0.0013966480446927375 16:0.0013966480446927375 17:0.0013966480446927375 19:0.0013966480446927375 1:0.0013966480446927375 2:0.0013966480446927375 3:0.0013966480446927375 4:0.0013966480446927375 6:0.0013966480446927375
AP890809-0256 5:0.5584112149532711 14:0.3341121495327103 1:0.04439252336448598 17:0.010124610591900311 0:0.010124610591900311 6:0.010124610591900311 16:0.007009345794392523 4:0.007009345794392523 15:0.003894080996884735 8:0.003894080996884735 9:0.003894080996884735 11:7.78816199376947E-4 12:7.78816199376947E-4 13:7.78816199376947E-4 18:7.78816199376947E-4 19:7.78816199376947E-4 2:7.78816199376947E-4 3:7.78816199376947E-4 7:7.78816199376947E-4 10:7.78816199376947E-4
AP890809-0299 13:0.6061046511627907 14:0.22238372093023256 16:0.059593023255813955 2:0.024709302325581394 8:0.024709302325581394 19:0.0188953488372093 11:0.007267441860465116 4:0.007267441860465116 7:0.007267441860465116 10:0.007267441860465116 12:0.0014534883720930232 15:0.0014534883720930232 17:0.0014534883720930232 18:0.0014534883720930232 0:0.0014534883720930232 1:0.0014534883720930232 3:0.0014534883720930232 5:0.0014534883720930232 6:0.0014534883720930232 9:0.0014534883720930232
AP890810-0003 10:0.8057909604519774 14:0.06002824858757062 0:0.03177966101694915 15:0.028954802259887006 7:0.023305084745762712 3:0.020480225988700564 13:0.009180790960451978 12:0.006355932203389831 2:0.0035310734463276836 6:0.0035310734463276836 11:7.062146892655367E-4 16:7.062146892655367E-4 17:7.062146892655367E-4 18:7.062146892655367E-4 19:7.062146892655367E-4 1:7.062146892655367E-4 4:7.062146892655367E-4 5:7.062146892655367E-4 8:7.062146892655367E-4 9:7.062146892655367E-4
