AP890101-0034 13:0.26973684210526316 9:0.18552631578947368 10:0.18026315789473685 0:0.175 18:0.12763157894736843 19:0.011842105263157895 2:0.011842105263157895 4:0.011842105263157895 1:0.006578947368421052 8:0.006578947368421052 11:0.0013157894736842105 12:0.0013157894736842105 14:0.0013157894736842105 15:0.0013157894736842105 16:0.0013157894736842105 17:0.0013157894736842105 3:0.0013157894736842105 5:0.0013157894736842105 6:0.0013157894736842105 7:0.0013157894736842105
AP890626-0207 19:0.5006830601092896 5:0.18101092896174864 2:0.08265027322404371 10:0.07718579234972678 16:0.060792349726775954 3:0.041666666666666664 12:0.014344262295081968 1:0.008879781420765027 18:0.006147540983606557 6:0.006147540983606557 9:0.006147540983606557 11:0.0034153005464480873 15:0.0034153005464480873 7:0.0034153005464480873 13:6.830601092896175E-4 14:6.830601092896175E-4 17:6.830601092896175E-4 0:6.830601092896175E-4 4:6.830601092896175E-4 8:6.830601092896175E-4
AP890627-0084 10:0.5240066225165563 19:0.19288079470198677 8:0.06374172185430464 0:0.060430463576158944 6:0.057119205298013245 1:0.03394039735099338 16:0.027317880794701987 9:0.024006622516556293 3:0.0041390728476821195 5:0.0041390728476821195 11:8.278145695364238E-4 12:8.278145695364238E-4 13:8.278145695364238E-4 14:8.278145695364238E-4 15:8.278145695364238E-4 17:8.278145695364238E-4 18:8.278145695364238E-4 2:8.278145695364238E-4 4:8.278145695364238E-4 7:8.278145695364238E-4
AP890628-0026 19:0.31615776081424934 10:0.2729007633587786 2:0.1227735368956743 16:0.1049618320610687 3:0.05407124681933842 5:0.04643765903307888 0:0.023536895674300253 1:0.023536895674300253 8:0.010814249363867684 18:0.00826972010178117 13:0.0057251908396946565 14:0.0031806615776081423 17:0.0031806615776081423 11:6.361323155216285E-4 12:6.361323155216285E-4 15:6.361323155216285E-4 4:6.361323155216285E-4 6:6.361323155216285E-4 7:6.361323155216285E-4 9:6.361323155216285E-4
AP890628-0167 11:0.3819796954314721 5:0.11802030456852793 10:0.10786802030456853 3:0.06725888324873096 13:0.06218274111675127 15:0.046954314720812185 17:0.046954314720812185 18:0.04187817258883249 4:0.03680203045685279 1:0.031725888324873094 9:0.021573604060913704 16:0.01649746192893401 0:0.006345177664974619 2:0.006345177664974619 12:0.0012690355329949238 14:0.0012690355329949238 19:0.0012690355329949238 6:0.0012690355329949238 7:0.0012690355329949238 8:0.0012690355329949238
AP890629-0043 6:0.33304498269896193 5:0.21193771626297578 11:0.18079584775086505 1:0.06314878892733564 0:0.045847750865051905 9:0.03546712802768166 12:0.02162629757785467 10:0.02162629757785467 16:0.018166089965397925 2:0.014705882352941176 3:0.014705882352941176 8:0.014705882352941176 4:0.01124567474048443 17:0.004325259515570935 7:0.004325259515570935 13:8.650519031141869E-4 14:8.650519031141869E-4 15:8.650519031141869E-4 18:8.650519031141869E-4 19:8.650519031141869E-4
AP890629-0131 19:0.500560538116592 5:0.19338565022421525 10:0.10818385650224215 16:0.07455156950672645 1:0.052130044843049325 2:0.02298206278026906 3:0.018497757847533634 0:0.0072869955156950675 15:0.005044843049327354 18:0.005044843049327354 13:0.002802690582959641 14:0.002802690582959641 8:0.002802690582959641 11:5.605381165919282E-4 12:5.605381165919282E-4 17:5.605381165919282E-4 4:5.605381165919282E-4 6:5.605381165919282E-4 7:5.605381165919282E-4 9:5.605381165919282E-4
AP890629-0156 19:0.6077935222672065 5:0.1361336032388664 10:0.08552631578947369 16:0.07135627530364372 2:0.03694331983805668 1:0.018724696356275303 3:0.018724696356275303 6:0.00860323886639676 7:0.006578947368421052 13:0.0025303643724696357 17:0.0025303643724696357 11:5.060728744939271E-4 12:5.060728744939271E-4 14:5.060728744939271E-4 15:5.060728744939271E-4 18:5.060728744939271E-4 0:5.060728744939271E-4 4:5.060728744939271E-4 8:5.060728744939271E-4 9:5.060728744939271E-4
AP890630-0040 19:0.6610032362459547 5:0.13673139158576053 10:0.05906148867313916 16:0.049352750809061485 1:0.02669902912621359 12:0.01699029126213592 2:0.01699029126213592 18:0.010517799352750809 0:0.010517799352750809 7:0.0040453074433656954 11:8.090614886731392E-4 13:8.090614886731392E-4 14:8.090614886731392E-4 15:8.090614886731392E-4 17:8.090614886731392E-4 3:8.090614886731392E-4 4:8.090614886731392E-4 6:8.090614886731392E-4 8:8.090614886731392E-4 9:8.090614886731392E-4
AP890630-0134 9:0.3237051792828685 5:0.3197211155378486 3:0.13247011952191234 19:0.044820717131474105 8:0.036852589641434265 10:0.03286852589641434 4:0.0249003984063745 13:0.02091633466135458 1:0.01693227091633466 18:0.012948207171314742 2:0.012948207171314742 14:0.0049800796812749 17:0.0049800796812749 0:0.0049800796812749 11:9.9601593625498E-4 12:9.9601593625498E-4 15:9.9601593625498E-4 16:9.9601593625498E-4 6:9.9601593625498E-4 7:9.9601593625498E-4
AP890701-0027 18:0.2684331797235023 19:0.19930875576036866 16:0.09331797235023041 1:0.09331797235023041 17:0.07027649769585254 12:0.06566820276497695 3:0.056451612903225805 13:0.05184331797235023 4:0.04723502304147465 10:0.04262672811059908 11:0.001152073732718894 14:0.001152073732718894 15:0.001152073732718894 0:0.001152073732718894 2:0.001152073732718894 5:0.001152073732718894 6:0.001152073732718894 7:0.001152073732718894 8:0.001152073732718894 9:0.001152073732718894
AP890702-0033 19:0.4127906976744186 3:0.2189922480620155 10:0.14147286821705427 16:0.07170542635658915 18:0.03294573643410853 6:0.03294573643410853 11:0.01744186046511628 13:0.01744186046511628 2:0.01744186046511628 14:0.009689922480620155 7:0.009689922480620155 12:0.001937984496124031 15:0.001937984496124031 17:0.001937984496124031 0:0.001937984496124031 1:0.001937984496124031 4:0.001937984496124031 5:0.001937984496124031 8:0.001937984496124031 9:0.001937984496124031
AP890703-0094 5:0.5915300546448088 17:0.12158469945355191 8:0.056010928961748634 9:0.050546448087431695 15:0.045081967213114756 19:0.03415300546448088 11:0.028688524590163935 18:0.023224043715846996 3:0.012295081967213115 13:0.006830601092896175 0:0.006830601092896175 1:0.006830601092896175 10:0.006830601092896175 12:0.001366120218579235 14:0.001366120218579235 16:0.001366120218579235 2:0.001366120218579235 4:0.001366120218579235 6:0.001366120218579235 7:0.001366120218579235
AP890703-0097 14:0.3956692913385827 4:0.3405511811023622 0:0.12007874015748031 10:0.04921259842519685 12:0.025590551181102362 5:0.017716535433070866 8:0.017716535433070866 9:0.00984251968503937 11:0.001968503937007874 13:0.001968503937007874 15:0.001968503937007874 16:0.001968503937007874 17:0.001968503937007874 18:0.001968503937007874 19:0.001968503937007874 1:0.001968503937007874 2:0.001968503937007874 3:0.001968503937007874 6:0.001968503937007874 7:0.001968503937007874
AP890703-0119 18:0.5597826086956522 16:0.13949275362318841 11:0.125 2:0.04528985507246377 1:0.030797101449275364 9:0.030797101449275364 12:0.02355072463768116 17:0.02355072463768116 13:0.0018115942028985507 14:0.0018115942028985507 15:0.0018115942028985507 19:0.0018115942028985507 0:0.0018115942028985507 3:0.0018115942028985507 4:0.0018115942028985507 5:0.0018115942028985507 6:0.0018115942028985507 7:0.0018115942028985507 8:0.0018115942028985507 10:0.0018115942028985507
AP890703-0136 5:0.4574829931972789 8:0.2193877551020408 9:0.15136054421768708 10:0.06972789115646258 6:0.04931972789115646 12:0.008503401360544218 17:0.008503401360544218 0:0.008503401360544218 3:0.008503401360544218 11:0.0017006802721088435 13:0.0017006802721088435 14:0.0017006802721088435 15:0.0017006802721088435 16:0.0017006802721088435 18:0.0017006802721088435 19:0.0017006802721088435 1:0.0017006802721088435 2:0.0017006802721088435 4:0.0017006802721088435 7:0.0017006802721088435
AP890703-0157 2:0.30827702702702703 19:0.20354729729729729 10:0.11908783783783784 16:0.07179054054054054 5:0.06841216216216216 3:0.05827702702702703 8:0.05152027027027027 17:0.03800675675675676 9:0.03125 0:0.02787162162162162 12:0.007601351351351352 14:0.007601351351351352 11:8.445945945945946E-4 13:8.445945945945946E-4 15:8.445945945945946E-4 18:8.445945945945946E-4 1:8.445945945945946E-4 4:8.445945945945946E-4 6:8.445945945945946E-4 7:8.445945945945946E-4
AP890704-0055 5:0.5052447552447552 9:0.21153846153846154 8:0.16258741258741258 18:0.043706293706293704 0:0.022727272727272728 12:0.008741258741258742 13:0.008741258741258742 14:0.008741258741258742 15:0.008741258741258742 11:0.0017482517482517483 16:0.0017482517482517483 17:0.0017482517482517483 19:0.0017482517482517483 1:0.0017482517482517483 2:0.0017482517482517483 3:0.0017482517482517483 4:0.0017482517482517483 6:0.0017482517482517483 7:0.0017482517482517483 10:0.0017482517482517483
AP890704-0087 5:0.4606164383561644 9:0.20034246575342465 8:0.1660958904109589 0:0.0702054794520548 11:0.04280821917808219 6:0.02226027397260274 15:0.008561643835616438 18:0.008561643835616438 12:0.0017123287671232876 13:0.0017123287671232876 14:0.0017123287671232876 16:0.0017123287671232876 17:0.0017123287671232876 19:0.0017123287671232876 1:0.0017123287671232876 2:0.0017123287671232876 3:0.0017123287671232876 4:0.0017123287671232876 7:0.0017123287671232876 10:0.0017123287671232876
AP890705-0136 14:0.4427966101694915 7:0.163135593220339 15:0.07838983050847458 10:0.07838983050847458 12:0.06991525423728813 9:0.06991525423728813 5:0.02754237288135593 6:0.02754237288135593 17:0.01059322033898305 18:0.01059322033898305 11:0.00211864406779661 13:0.00211864406779661 16:0.00211864406779661 19:0.00211864406779661 0:0.00211864406779661 1:0.00211864406779661 2:0.00211864406779661 3:0.00211864406779661 4:0.00211864406779661 8:0.00211864406779661
AP890705-0174 10:0.2260362694300518 8:0.20012953367875647 3:0.1949481865284974 19:0.13018134715025906 1:0.086139896373057 5:0.04727979274611399 11:0.03432642487046632 15:0.03173575129533679 18:0.013601036269430052 7:0.011010362694300517 6:0.008419689119170985 16:0.005829015544041451 12:0.003238341968911917 9:0.003238341968911917 13:6.476683937823834E-4 14:6.476683937823834E-4 17:6.476683937823834E-4 0:6.476683937823834E-4 2:6.476683937823834E-4 4:6.476683937823834E-4
AP890706-0049 5:0.43838028169014087 9:0.17077464788732394 8:0.14964788732394366 0:0.13556338028169015 13:0.022887323943661973 6:0.022887323943661973 19:0.01584507042253521 2:0.01584507042253521 11:0.008802816901408451 12:0.0017605633802816902 14:0.0017605633802816902 15:0.0017605633802816902 16:0.0017605633802816902 17:0.0017605633802816902 18:0.0017605633802816902 1:0.0017605633802816902 3:0.0017605633802816902 4:0.0017605633802816902 7:0.0017605633802816902 10:0.0017605633802816902
AP890706-0192 5:0.30629139072847683 1:0.23344370860927152 9:0.1672185430463576 16:0.09437086092715231 17:0.041390728476821195 3:0.0347682119205298 10:0.0347682119205298 0:0.028145695364238412 6:0.028145695364238412 11:0.008278145695364239 2:0.008278145695364239 12:0.0016556291390728477 13:0.0016556291390728477 14:0.0016556291390728477 15:0.0016556291390728477 18:0.0016556291390728477 19:0.0016556291390728477 4:0.0016556291390728477 7:0.0016556291390728477 8:0.0016556291390728477
AP890706-0217 2:0.282171581769437 10:0.1722520107238606 16:0.16420911528150134 19:0.14812332439678283 5:0.11595174262734584 9:0.054289544235924934 8:0.03820375335120643 1:0.006032171581769437 12:0.003351206434316354 14:0.003351206434316354 18:0.003351206434316354 3:0.003351206434316354 11:6.702412868632708E-4 13:6.702412868632708E-4 15:6.702412868632708E-4 17:6.702412868632708E-4 0:6.702412868632708E-4 4:6.702412868632708E-4 6:6.702412868632708E-4 7:6.702412868632708E-4
AP890707-0039 5:0.45036764705882354 8:0.1488970588235294 9:0.11213235294117647 1:0.07536764705882353 10:0.07536764705882353 14:0.03860294117647059 2:0.03860294117647059 11:0.016544117647058824 19:0.009191176470588236 4:0.009191176470588236 7:0.009191176470588236 12:0.001838235294117647 13:0.001838235294117647 15:0.001838235294117647 16:0.001838235294117647 17:0.001838235294117647 18:0.001838235294117647 0:0.001838235294117647 3:0.001838235294117647 6:0.001838235294117647
AP890707-0078 13:0.7958015267175572 12:0.10877862595419847 11:0.02480916030534351 14:0.009541984732824428 3:0.009541984732824428 4:0.009541984732824428 9:0.009541984732824428 10:0.009541984732824428 15:0.0019083969465648854 16:0.0019083969465648854 17:0.0019083969465648854 18:0.0019083969465648854 19:0.0019083969465648854 0:0.0019083969465648854 1:0.0019083969465648854 2:0.0019083969465648854 5:0.0019083969465648854 6:0.0019083969465648854 7:0.0019083969465648854 8:0.0019083969465648854
AP890707-0114 15:0.40373563218390807 12:0.28304597701149425 3:0.07040229885057471 11:0.05316091954022988 19:0.04741379310344827 16:0.035919540229885055 10:0.035919540229885055 1:0.02442528735632184 5:0.02442528735632184 0:0.007183908045977011 13:0.0014367816091954023 14:0.0014367816091954023 17:0.0014367816091954023 18:0.0014367816091954023 2:0.0014367816091954023 4:0.0014367816091954023 6:0.0014367816091954023 7:0.0014367816091954023 8:0.0014367816091954023 9:0.0014367816091954023
AP890707-0171 13:0.7746212121212122 12:0.07007575757575757 11:0.03977272727272727 2:0.02462121212121212 10:0.02462121212121212 18:0.017045454545454544 0:0.00946969696969697 1:0.00946969696969697 6:0.00946969696969697 14:0.001893939393939394 15:0.001893939393939394 16:0.001893939393939394 17:0.001893939393939394 19:0.001893939393939394 3:0.001893939393939394 4:0.001893939393939394 5:0.001893939393939394 7:0.001893939393939394 8:0.001893939393939394 9:0.001893939393939394
AP890708-0019 13:0.8366141732283464 10:0.06496062992125984 16:0.025590551181102362 18:0.025590551181102362 12:0.00984251968503937 14:0.00984251968503937 11:0.001968503937007874 15:0.001968503937007874 17:0.001968503937007874 19:0.001968503937007874 0:0.001968503937007874 1:0.001968503937007874 2:0.001968503937007874 3:0.001968503937007874 4:0.001968503937007874 5:0.001968503937007874 6:0.001968503937007874 7:0.001968503937007874 8:0.001968503937007874 9:0.001968503937007874
AP890708-0129 13:0.7406914893617021 0:0.07579787234042554 18:0.07047872340425532 10:0.03856382978723404 19:0.017287234042553192 12:0.011968085106382979 16:0.011968085106382979 6:0.011968085106382979 2:0.006648936170212766 11:0.0013297872340425532 14:0.0013297872340425532 15:0.0013297872340425532 17:0.0013297872340425532 1:0.0013297872340425532 3:0.0013297872340425532 4:0.0013297872340425532 5:0.0013297872340425532 7:0.0013297872340425532 8:0.0013297872340425532 9:0.0013297872340425532
AP890708-0130 6:0.4982517482517482 5:0.19755244755244755 11:0.09265734265734266 10:0.07867132867132867 0:0.043706293706293704 18:0.03671328671328671 19:0.015734265734265736 1:0.008741258741258742 4:0.008741258741258742 12:0.0017482517482517483 13:0.0017482517482517483 14:0.0017482517482517483 15:0.0017482517482517483 16:0.0017482517482517483 17:0.0017482517482517483 2:0.0017482517482517483 3:0.0017482517482517483 7:0.0017482517482517483 8:0.0017482517482517483 9:0.0017482517482517483
AP890710-0151 8:0.39825581395348836 5:0.18895348837209303 3:0.16569767441860464 10:0.14244186046511628 11:0.0377906976744186 13:0.014534883720930232 4:0.014534883720930232 12:0.0029069767441860465 14:0.0029069767441860465 15:0.0029069767441860465 16:0.0029069767441860465 17:0.0029069767441860465 18:0.0029069767441860465 19:0.0029069767441860465 0:0.0029069767441860465 1:0.0029069767441860465 2:0.0029069767441860465 6:0.0029069767441860465 7:0.0029069767441860465 9:0.0029069767441860465
AP890710-0169 11:0.2992021276595745 15:0.28324468085106386 7:0.11835106382978723 5:0.08643617021276596 6:0.07047872340425532 10:0.043882978723404256 13:0.03324468085106383 9:0.027925531914893616 1:0.011968085106382979 2:0.011968085106382979 12:0.0013297872340425532 14:0.0013297872340425532 16:0.0013297872340425532 17:0.0013297872340425532 18:0.0013297872340425532 19:0.0013297872340425532 0:0.0013297872340425532 3:0.0013297872340425532 4:0.0013297872340425532 8:0.0013297872340425532
AP890712-0219 19:0.5918508287292817 10:0.18853591160220995 16:0.1277624309392265 2:0.04212707182320442 9:0.011740331491712707 14:0.008977900552486187 8:0.008977900552486187 3:0.006215469613259668 11:0.003453038674033149 1:0.003453038674033149 12:6.906077348066298E-4 13:6.906077348066298E-4 15:6.906077348066298E-4 17:6.906077348066298E-4 18:6.906077348066298E-4 0:6.906077348066298E-4 4:6.906077348066298E-4 5:6.906077348066298E-4 6:6.906077348066298E-4 7:6.906077348066298E-4
AP890714-0045 19:0.33874458874458874 10:0.2435064935064935 5:0.10497835497835498 16:0.07900432900432901 18:0.06168831168831169 8:0.048701298701298704 0:0.03571428571428571 9:0.03571428571428571 1:0.022727272727272728 2:0.00974025974025974 11:0.005411255411255411 4:0.005411255411255411 12:0.0010822510822510823 13:0.0010822510822510823 14:0.0010822510822510823 15:0.0010822510822510823 17:0.0010822510822510823 3:0.0010822510822510823 6:0.0010822510822510823 7:0.0010822510822510823
AP890714-0072 13:0.6722560975609756 1:0.14176829268292682 12:0.0625 10:0.03201219512195122 3:0.019817073170731708 7:0.019817073170731708 16:0.013719512195121951 19:0.013719512195121951 0:0.007621951219512195 11:0.001524390243902439 14:0.001524390243902439 15:0.001524390243902439 17:0.001524390243902439 18:0.001524390243902439 2:0.001524390243902439 4:0.001524390243902439 5:0.001524390243902439 6:0.001524390243902439 8:0.001524390243902439 9:0.001524390243902439
AP890714-0162 18:0.4863138686131387 19:0.16149635036496351 11:0.12135036496350365 1:0.08485401459854014 3:0.055656934306569344 13:0.02645985401459854 10:0.02645985401459854 15:0.008211678832116789 0:0.008211678832116789 8:0.008211678832116789 16:0.004562043795620438 12:9.124087591240876E-4 14:9.124087591240876E-4 17:9.124087591240876E-4 2:9.124087591240876E-4 4:9.124087591240876E-4 5:9.124087591240876E-4 6:9.124087591240876E-4 7:9.124087591240876E-4 9:9.124087591240876E-4
AP890715-0011 18:0.4863138686131387 5:0.1031021897810219 19:0.09215328467153285 11:0.08485401459854014 1:0.055656934306569344 8:0.04470802919708029 10:0.04105839416058394 16:0.030109489051094892 3:0.01916058394160584 7:0.011861313868613138 13:0.008211678832116789 0:0.008211678832116789 15:0.004562043795620438 2:0.004562043795620438 12:9.124087591240876E-4 14:9.124087591240876E-4 17:9.124087591240876E-4 4:9.124087591240876E-4 6:9.124087591240876E-4 9:9.124087591240876E-4
AP890715-0047 1:0.3188040345821326 3:0.15742074927953892 4:0.10698847262247839 10:0.09978386167146974 5:0.06952449567723343 16:0.057997118155619594 8:0.05655619596541787 6:0.05511527377521614 9:0.0234149855907781 12:0.02053314121037464 14:0.013328530259365994 18:0.006123919308357349 0:0.006123919308357349 13:0.0032420749279538905 2:0.0032420749279538905 11:3.6023054755043225E-4 15:3.6023054755043225E-4 17:3.6023054755043225E-4 19:3.6023054755043225E-4 7:3.6023054755043225E-4
AP890715-0049 10:0.19539473684210526 1:0.17171052631578948 9:0.1611842105263158 5:0.13223684210526315 3:0.11381578947368422 16:0.05592105263157895 8:0.045394736842105265 12:0.04276315789473684 0:0.034868421052631576 11:0.03223684210526316 13:0.003289473684210526 17:0.003289473684210526 19:0.003289473684210526 14:6.578947368421052E-4 15:6.578947368421052E-4 18:6.578947368421052E-4 2:6.578947368421052E-4 4:6.578947368421052E-4 6:6.578947368421052E-4 7:6.578947368421052E-4
AP890715-0076 19:0.6756292906178489 3:0.09897025171624714 10:0.07151029748283753 0:0.05320366132723112 16:0.041762013729977114 2:0.02803203661327231 1:0.014302059496567507 18:0.005148741418764302 11:0.002860411899313501 17:0.002860411899313501 12:5.720823798627002E-4 13:5.720823798627002E-4 14:5.720823798627002E-4 15:5.720823798627002E-4 4:5.720823798627002E-4 5:5.720823798627002E-4 6:5.720823798627002E-4 7:5.720823798627002E-4 8:5.720823798627002E-4 9:5.720823798627002E-4
AP890715-0129 1:0.2772536687631027 3:0.14937106918238993 10:0.13259958071278827 4:0.09276729559748427 5:0.08018867924528301 9:0.07809224318658281 8:0.07389937106918239 16:0.05293501048218029 13:0.02358490566037736 6:0.02358490566037736 15:0.00890985324947589 0:0.002620545073375262 11:5.241090146750524E-4 12:5.241090146750524E-4 14:5.241090146750524E-4 17:5.241090146750524E-4 18:5.241090146750524E-4 19:5.241090146750524E-4 2:5.241090146750524E-4 7:5.241090146750524E-4
AP890716-0028 6:0.43141025641025643 2:0.2108974358974359 10:0.13653846153846153 5:0.075 3:0.046794871794871795 0:0.03141025641025641 19:0.021153846153846155 8:0.010897435897435897 18:0.008333333333333333 1:0.008333333333333333 12:0.0057692307692307696 17:0.0057692307692307696 4:0.003205128205128205 11:6.41025641025641E-4 13:6.41025641025641E-4 14:6.41025641025641E-4 15:6.41025641025641E-4 16:6.41025641025641E-4 7:6.41025641025641E-4 9:6.41025641025641E-4
AP890717-0182 2:0.47198275862068967 10:0.20474137931034483 5:0.0610632183908046 0:0.04382183908045977 19:0.040948275862068964 1:0.040948275862068964 16:0.03807471264367816 11:0.029454022988505746 9:0.029454022988505746 3:0.020833333333333332 4:0.00646551724137931 17:0.0035919540229885057 6:0.0035919540229885057 12:7.183908045977011E-4 13:7.183908045977011E-4 14:7.183908045977011E-4 15:7.183908045977011E-4 18:7.183908045977011E-4 7:7.183908045977011E-4 8:7.183908045977011E-4
AP890718-0104 8:0.3958333333333333 3:0.1534090909090909 5:0.14583333333333334 10:0.07765151515151515 19:0.07007575757575757 11:0.03977272727272727 4:0.03977272727272727 18:0.02462121212121212 14:0.017045454545454544 13:0.00946969696969697 2:0.00946969696969697 12:0.001893939393939394 15:0.001893939393939394 16:0.001893939393939394 17:0.001893939393939394 0:0.001893939393939394 1:0.001893939393939394 6:0.001893939393939394 7:0.001893939393939394 9:0.001893939393939394
AP890718-0186 10:0.4118020304568528 2:0.37880710659898476 19:0.06662436548223351 0:0.04378172588832487 11:0.020939086294416244 9:0.018401015228426396 3:0.015862944162436547 16:0.010786802030456852 12:0.008248730964467006 1:0.005710659898477157 7:0.005710659898477157 18:0.0031725888324873096 4:0.0031725888324873096 5:0.0031725888324873096 13:6.345177664974619E-4 14:6.345177664974619E-4 15:6.345177664974619E-4 17:6.345177664974619E-4 6:6.345177664974619E-4 8:6.345177664974619E-4
AP890718-0191 17:0.5453020134228188 3:0.19630872483221476 10:0.08221476510067115 14:0.04865771812080537 5:0.03523489932885906 9:0.02181208053691275 19:0.015100671140939598 0:0.015100671140939598 11:0.008389261744966443 7:0.008389261744966443 8:0.008389261744966443 12:0.0016778523489932886 13:0.0016778523489932886 15:0.0016778523489932886 16:0.0016778523489932886 18:0.0016778523489932886 1:0.0016778523489932886 2:0.0016778523489932886 4:0.0016778523489932886 6:0.0016778523489932886
AP890718-0193 19:0.5972222222222222 3:0.09722222222222222 16:0.06759259259259259 10:0.06018518518518518 2:0.041666666666666664 0:0.03796296296296296 5:0.030555555555555555 18:0.019444444444444445 12:0.01574074074074074 1:0.01574074074074074 15:0.004629629629629629 9:0.004629629629629629 11:9.25925925925926E-4 13:9.25925925925926E-4 14:9.25925925925926E-4 17:9.25925925925926E-4 4:9.25925925925926E-4 6:9.25925925925926E-4 7:9.25925925925926E-4 8:9.25925925925926E-4
AP890719-0029 19:0.42735849056603775 3:0.20471698113207548 10:0.07641509433962264 16:0.06132075471698113 18:0.06132075471698113 2:0.057547169811320756 5:0.03490566037735849 11:0.027358490566037737 17:0.012264150943396227 8:0.012264150943396227 0:0.008490566037735849 4:0.0047169811320754715 7:0.0047169811320754715 12:9.433962264150943E-4 13:9.433962264150943E-4 14:9.433962264150943E-4 15:9.433962264150943E-4 1:9.433962264150943E-4 6:9.433962264150943E-4 9:9.433962264150943E-4
AP890719-0060 10:0.43587662337662336 2:0.3189935064935065 0:0.10470779220779221 19:0.0689935064935065 9:0.026785714285714284 18:0.017045454545454544 6:0.010551948051948052 12:0.004058441558441558 15:0.004058441558441558 11:8.116883116883117E-4 13:8.116883116883117E-4 14:8.116883116883117E-4 16:8.116883116883117E-4 17:8.116883116883117E-4 1:8.116883116883117E-4 3:8.116883116883117E-4 4:8.116883116883117E-4 5:8.116883116883117E-4 7:8.116883116883117E-4 8:8.116883116883117E-4
AP890719-0145 17:0.28559322033898304 11:0.18389830508474575 5:0.13644067796610168 8:0.11271186440677966 10:0.05847457627118644 13:0.051694915254237285 1:0.051694915254237285 7:0.03474576271186441 2:0.027966101694915254 3:0.0211864406779661 12:0.011016949152542373 6:0.007627118644067797 16:0.00423728813559322 0:0.00423728813559322 4:0.00423728813559322 14:8.47457627118644E-4 15:8.47457627118644E-4 18:8.47457627118644E-4 19:8.47457627118644E-4 9:8.47457627118644E-4
AP890719-0180 11:0.22026022304832713 13:0.20910780669144982 0:0.11617100371747212 8:0.11245353159851301 1:0.09014869888475836 18:0.06784386617100371 3:0.05297397769516728 2:0.041821561338289966 4:0.02695167286245353 16:0.023234200743494422 14:0.012081784386617101 15:0.012081784386617101 17:0.004646840148698885 7:0.004646840148698885 12:9.293680297397769E-4 19:9.293680297397769E-4 5:9.293680297397769E-4 6:9.293680297397769E-4 9:9.293680297397769E-4 10:9.293680297397769E-4
AP890720-0014 19:0.436411149825784 16:0.11236933797909408 10:0.11236933797909408 2:0.10540069686411149 18:0.046167247386759584 3:0.042682926829268296 5:0.03571428571428571 13:0.028745644599303136 0:0.018292682926829267 8:0.018292682926829267 12:0.014808362369337979 11:0.01132404181184669 9:0.0078397212543554 14:0.004355400696864111 15:8.710801393728223E-4 17:8.710801393728223E-4 1:8.710801393728223E-4 4:8.710801393728223E-4 6:8.710801393728223E-4 7:8.710801393728223E-4
AP890720-0134 11:0.40544871794871795 5:0.20032051282051283 3:0.1875 8:0.07852564102564102 16:0.03365384615384615 0:0.020833333333333332 2:0.020833333333333332 10:0.020833333333333332 18:0.008012820512820512 4:0.008012820512820512 12:0.0016025641025641025 13:0.0016025641025641025 14:0.0016025641025641025 15:0.0016025641025641025 17:0.0016025641025641025 19:0.0016025641025641025 1:0.0016025641025641025 6:0.0016025641025641025 7:0.0016025641025641025 9:0.0016025641025641025
AP890720-0183 11:0.33771929824561403 0:0.16228070175438597 8:0.1412280701754386 5:0.11666666666666667 2:0.060526315789473685 17:0.04298245614035088 16:0.039473684210526314 10:0.03245614035087719 6:0.02894736842105263 3:0.014912280701754385 4:0.011403508771929825 18:0.0043859649122807015 12:8.771929824561404E-4 13:8.771929824561404E-4 14:8.771929824561404E-4 15:8.771929824561404E-4 19:8.771929824561404E-4 1:8.771929824561404E-4 7:8.771929824561404E-4 9:8.771929824561404E-4
AP890720-0219 1:0.4767857142857143 5:0.1244047619047619 6:0.09345238095238095 10:0.09345238095238095 16:0.050595238095238096 4:0.04345238095238095 0:0.033928571428571426 8:0.026785714285714284 3:0.024404761904761905 13:0.019642857142857142 11:0.007738095238095238 12:5.952380952380953E-4 14:5.952380952380953E-4 15:5.952380952380953E-4 17:5.952380952380953E-4 18:5.952380952380953E-4 19:5.952380952380953E-4 2:5.952380952380953E-4 7:5.952380952380953E-4 9:5.952380952380953E-4
AP890721-0074 16:0.25 9:0.239247311827957 11:0.22849462365591397 13:0.21774193548387097 6:0.013440860215053764 10:0.013440860215053764 12:0.002688172043010753 14:0.002688172043010753 15:0.002688172043010753 17:0.002688172043010753 18:0.002688172043010753 19:0.002688172043010753 0:0.002688172043010753 1:0.002688172043010753 2:0.002688172043010753 3:0.002688172043010753 4:0.002688172043010753 5:0.002688172043010753 7:0.002688172043010753 8:0.002688172043010753
AP890721-0176 5:0.2895348837209302 6:0.2616279069767442 19:0.08488372093023255 3:0.056976744186046514 10:0.056976744186046514 1:0.047674418604651166 8:0.047674418604651166 12:0.029069767441860465 16:0.029069767441860465 0:0.029069767441860465 13:0.019767441860465116 15:0.019767441860465116 7:0.010465116279069767 11:0.005813953488372093 17:0.005813953488372093 14:0.0011627906976744186 18:0.0011627906976744186 2:0.0011627906976744186 4:0.0011627906976744186 9:0.0011627906976744186
