AP890101-0050 8:0.3526490066225166 15:0.27980132450331124 4:0.173841059602649 3:0.09437086092715231 1:0.02152317880794702 14:0.014900662251655629 9:0.014900662251655629 12:0.008278145695364239 17:0.008278145695364239 18:0.008278145695364239 7:0.008278145695364239 11:0.0016556291390728477 13:0.0016556291390728477 16:0.0016556291390728477 19:0.0016556291390728477 0:0.0016556291390728477 2:0.0016556291390728477 5:0.0016556291390728477 6:0.0016556291390728477 10:0.0016556291390728477
AP890519-0049 5:0.5633680555555556 3:0.2439236111111111 16:0.0842013888888889 2:0.04600694444444445 18:0.014756944444444444 1:0.011284722222222222 8:0.011284722222222222 6:0.0078125 11:0.004340277777777778 14:0.004340277777777778 12:8.680555555555555E-4 13:8.680555555555555E-4 15:8.680555555555555E-4 17:8.680555555555555E-4 19:8.680555555555555E-4 0:8.680555555555555E-4 4:8.680555555555555E-4 7:8.680555555555555E-4 9:8.680555555555555E-4 10:8.680555555555555E-4
AP890519-0075 1:0.2560240963855422 2:0.21987951807228914 9:0.18373493975903615 8:0.09939759036144578 11:0.0391566265060241 0:0.0391566265060241 7:0.0391566265060241 17:0.02710843373493976 19:0.02710843373493976 4:0.02710843373493976 5:0.015060240963855422 12:0.0030120481927710845 13:0.0030120481927710845 14:0.0030120481927710845 15:0.0030120481927710845 16:0.0030120481927710845 18:0.0030120481927710845 3:0.0030120481927710845 6:0.0030120481927710845 10:0.0030120481927710845
AP890519-0164 15:0.4759887005649718 3:0.18220338983050846 18:0.1596045197740113 6:0.0748587570621469 4:0.029661016949152543 2:0.02401129943502825 10:0.018361581920903956 7:0.012711864406779662 14:0.007062146892655367 11:0.0014124293785310734 12:0.0014124293785310734 13:0.0014124293785310734 16:0.0014124293785310734 17:0.0014124293785310734 19:0.0014124293785310734 0:0.0014124293785310734 1:0.0014124293785310734 5:0.0014124293785310734 8:0.0014124293785310734 9:0.0014124293785310734
AP890522-0010 13:0.7257412398921833 3:0.13814016172506738 15:0.08692722371967655 18:0.024932614555256066 5:0.011455525606469003 11:0.0033692722371967657 12:6.738544474393531E-4 14:6.738544474393531E-4 16:6.738544474393531E-4 17:6.738544474393531E-4 19:6.738544474393531E-4 0:6.738544474393531E-4 1:6.738544474393531E-4 2:6.738544474393531E-4 4:6.738544474393531E-4 6:6.738544474393531E-4 7:6.738544474393531E-4 8:6.738544474393531E-4 9:6.738544474393531E-4 10:6.738544474393531E-4
AP890522-0020 2:0.39555921052631576 1:0.23766447368421054 11:0.1455592105263158 7:0.06661184210526316 3:0.046875 13:0.03700657894736842 8:0.033717105263157895 19:0.013980263157894737 17:0.007401315789473684 18:0.004111842105263158 0:0.004111842105263158 12:8.223684210526315E-4 14:8.223684210526315E-4 15:8.223684210526315E-4 16:8.223684210526315E-4 4:8.223684210526315E-4 5:8.223684210526315E-4 6:8.223684210526315E-4 9:8.223684210526315E-4 10:8.223684210526315E-4
AP890522-0061 1:0.49786324786324787 14:0.11324786324786325 2:0.0876068376068376 7:0.07905982905982906 8:0.07905982905982906 19:0.053418803418803416 16:0.019230769230769232 0:0.019230769230769232 13:0.010683760683760684 6:0.010683760683760684 10:0.010683760683760684 11:0.002136752136752137 12:0.002136752136752137 15:0.002136752136752137 17:0.002136752136752137 18:0.002136752136752137 3:0.002136752136752137 4:0.002136752136752137 5:0.002136752136752137 9:0.002136752136752137
AP890522-0082 3:0.5219869706840391 15:0.09201954397394137 13:0.08550488599348534 6:0.07899022801302931 2:0.059446254071661236 18:0.0496742671009772 19:0.023615635179153095 5:0.02035830618892508 8:0.02035830618892508 10:0.02035830618892508 12:0.010586319218241042 16:0.010586319218241042 11:8.143322475570033E-4 14:8.143322475570033E-4 17:8.143322475570033E-4 0:8.143322475570033E-4 1:8.143322475570033E-4 4:8.143322475570033E-4 7:8.143322475570033E-4 9:8.143322475570033E-4
AP890522-0083 13:0.7272151898734177 3:0.13734177215189874 15:0.06645569620253164 18:0.046202531645569624 12:0.00569620253164557 9:0.00569620253164557 2:0.0031645569620253164 11:6.329113924050633E-4 14:6.329113924050633E-4 16:6.329113924050633E-4 17:6.329113924050633E-4 19:6.329113924050633E-4 0:6.329113924050633E-4 1:6.329113924050633E-4 4:6.329113924050633E-4 5:6.329113924050633E-4 6:6.329113924050633E-4 7:6.329113924050633E-4 8:6.329113924050633E-4 10:6.329113924050633E-4
AP890522-0093 13:0.7653225806451613 2:0.07822580645161291 3:0.049193548387096775 18:0.04596774193548387 10:0.020161290322580645 15:0.013709677419354839 12:0.010483870967741936 5:0.007258064516129033 11:8.064516129032258E-4 14:8.064516129032258E-4 16:8.064516129032258E-4 17:8.064516129032258E-4 19:8.064516129032258E-4 0:8.064516129032258E-4 1:8.064516129032258E-4 4:8.064516129032258E-4 6:8.064516129032258E-4 7:8.064516129032258E-4 8:8.064516129032258E-4 9:8.064516129032258E-4
AP890522-0156 7:0.40602836879432624 3:0.14361702127659576 2:0.0797872340425532 8:0.0797872340425532 14:0.0726950354609929 11:0.05851063829787234 1:0.05851063829787234 6:0.03723404255319149 17:0.015957446808510637 15:0.008865248226950355 18:0.008865248226950355 4:0.008865248226950355 10:0.008865248226950355 12:0.0017730496453900709 13:0.0017730496453900709 16:0.0017730496453900709 19:0.0017730496453900709 0:0.0017730496453900709 5:0.0017730496453900709 9:0.0017730496453900709
AP890522-0162 14:0.35331632653061223 10:0.1798469387755102 8:0.16454081632653061 15:0.1288265306122449 13:0.09821428571428571 4:0.03188775510204082 7:0.021683673469387755 6:0.006377551020408163 11:0.0012755102040816326 12:0.0012755102040816326 16:0.0012755102040816326 17:0.0012755102040816326 18:0.0012755102040816326 19:0.0012755102040816326 0:0.0012755102040816326 1:0.0012755102040816326 2:0.0012755102040816326 3:0.0012755102040816326 5:0.0012755102040816326 9:0.0012755102040816326
AP890522-0267 11:0.22744845360824742 13:0.21456185567010308 3:0.16817010309278352 2:0.14497422680412372 18:0.06507731958762887 15:0.05219072164948454 16:0.03672680412371134 1:0.03414948453608247 0:0.021262886597938145 14:0.01095360824742268 17:0.008376288659793814 5:0.005798969072164949 12:0.0032216494845360823 9:0.0032216494845360823 19:6.443298969072165E-4 4:6.443298969072165E-4 6:6.443298969072165E-4 7:6.443298969072165E-4 8:6.443298969072165E-4 10:6.443298969072165E-4
AP890522-0290 19:0.3351926977687627 2:0.26622718052738337 8:0.07758620689655173 13:0.07352941176470588 3:0.0654158215010142 10:0.051217038539553755 0:0.03701825557809331 7:0.0268762677484787 9:0.02079107505070994 6:0.016734279918864097 17:0.014705882352941176 15:0.004563894523326572 12:0.002535496957403651 16:0.002535496957403651 18:0.002535496957403651 11:5.070993914807302E-4 14:5.070993914807302E-4 1:5.070993914807302E-4 4:5.070993914807302E-4 5:5.070993914807302E-4
AP890522-0312 12:0.2962147887323944 2:0.15713028169014084 3:0.1430457746478873 10:0.12367957746478873 14:0.10431338028169014 6:0.06558098591549295 13:0.037411971830985914 5:0.021566901408450703 19:0.018045774647887324 7:0.018045774647887324 4:0.005721830985915493 9:0.005721830985915493 11:4.4014084507042255E-4 15:4.4014084507042255E-4 16:4.4014084507042255E-4 17:4.4014084507042255E-4 18:4.4014084507042255E-4 0:4.4014084507042255E-4 1:4.4014084507042255E-4 8:4.4014084507042255E-4
AP890523-0021 15:0.5474504249291785 3:0.07436260623229461 17:0.07152974504249292 4:0.05736543909348442 0:0.051699716713881017 1:0.037535410764872525 13:0.034702549575070823 19:0.03186968838526912 18:0.026203966005665724 16:0.020538243626062325 7:0.020538243626062325 11:0.012039660056657223 8:0.009206798866855524 12:7.08215297450425E-4 14:7.08215297450425E-4 2:7.08215297450425E-4 5:7.08215297450425E-4 6:7.08215297450425E-4 9:7.08215297450425E-4 10:7.08215297450425E-4
AP890524-0031 6:0.3780737704918033 3:0.19364754098360656 2:0.10348360655737705 5:0.07889344262295082 12:0.07479508196721311 13:0.04610655737704918 10:0.03790983606557377 0:0.025614754098360656 18:0.01331967213114754 19:0.01331967213114754 16:0.009221311475409836 4:0.009221311475409836 14:0.005122950819672131 1:0.005122950819672131 11:0.0010245901639344263 15:0.0010245901639344263 17:0.0010245901639344263 7:0.0010245901639344263 8:0.0010245901639344263 9:0.0010245901639344263
AP890524-0032 2:0.2775 18:0.19416666666666665 11:0.15083333333333335 19:0.10083333333333333 3:0.0875 17:0.05416666666666667 9:0.05416666666666667 7:0.024166666666666666 0:0.014166666666666666 12:0.0075 14:0.0075 1:0.0075 8:0.0075 16:0.004166666666666667 10:0.004166666666666667 13:8.333333333333334E-4 15:8.333333333333334E-4 4:8.333333333333334E-4 5:8.333333333333334E-4 6:8.333333333333334E-4
AP890524-0168 11:0.18661971830985916 10:0.18661971830985916 16:0.17253521126760563 3:0.17253521126760563 6:0.07394366197183098 18:0.045774647887323945 15:0.03169014084507042 8:0.03169014084507042 19:0.017605633802816902 1:0.017605633802816902 7:0.017605633802816902 9:0.017605633802816902 12:0.0035211267605633804 13:0.0035211267605633804 14:0.0035211267605633804 17:0.0035211267605633804 0:0.0035211267605633804 2:0.0035211267605633804 4:0.0035211267605633804 5:0.0035211267605633804
AP890524-0189 7:0.5582386363636364 13:0.11505681818181818 3:0.08664772727272728 6:0.06392045454545454 14:0.041193181818181816 8:0.029829545454545456 19:0.024147727272727272 17:0.01278409090909091 18:0.01278409090909091 2:0.01278409090909091 10:0.01278409090909091 11:0.007102272727272727 15:0.007102272727272727 5:0.007102272727272727 12:0.0014204545454545455 16:0.0014204545454545455 0:0.0014204545454545455 1:0.0014204545454545455 4:0.0014204545454545455 9:0.0014204545454545455
AP890525-0015 19:0.22150735294117646 2:0.18474264705882354 7:0.11856617647058823 14:0.09283088235294118 4:0.078125 16:0.06341911764705882 6:0.05974264705882353 12:0.04136029411764706 17:0.04136029411764706 11:0.03768382352941176 0:0.02665441176470588 13:0.008272058823529412 15:0.008272058823529412 1:0.008272058823529412 18:0.004595588235294118 3:9.191176470588235E-4 5:9.191176470588235E-4 8:9.191176470588235E-4 9:9.191176470588235E-4 10:9.191176470588235E-4
AP890525-0039 7:0.39184397163120566 1:0.16489361702127658 3:0.12943262411347517 17:0.051418439716312055 2:0.051418439716312055 14:0.03723404255319149 13:0.030141843971631204 4:0.030141843971631204 6:0.030141843971631204 8:0.02304964539007092 16:0.015957446808510637 10:0.015957446808510637 11:0.008865248226950355 0:0.008865248226950355 12:0.0017730496453900709 15:0.0017730496453900709 18:0.0017730496453900709 19:0.0017730496453900709 5:0.0017730496453900709 9:0.0017730496453900709
AP890525-0147 3:0.4257990867579909 15:0.17009132420091325 18:0.16552511415525115 13:0.07876712328767123 16:0.06963470319634703 2:0.033105022831050226 0:0.023972602739726026 6:0.010273972602739725 17:0.005707762557077625 8:0.005707762557077625 11:0.001141552511415525 12:0.001141552511415525 14:0.001141552511415525 19:0.001141552511415525 1:0.001141552511415525 4:0.001141552511415525 5:0.001141552511415525 7:0.001141552511415525 9:0.001141552511415525 10:0.001141552511415525
AP890527-0048 15:0.4446428571428571 3:0.16607142857142856 16:0.11607142857142858 17:0.0875 0:0.08035714285714286 9:0.044642857142857144 18:0.01607142857142857 19:0.01607142857142857 11:0.008928571428571428 12:0.0017857142857142857 13:0.0017857142857142857 14:0.0017857142857142857 1:0.0017857142857142857 2:0.0017857142857142857 4:0.0017857142857142857 5:0.0017857142857142857 6:0.0017857142857142857 7:0.0017857142857142857 8:0.0017857142857142857 10:0.0017857142857142857
AP890530-0135 1:0.3537234042553192 3:0.2047872340425532 7:0.2047872340425532 14:0.05585106382978723 10:0.04521276595744681 9:0.034574468085106384 15:0.023936170212765957 11:0.013297872340425532 17:0.013297872340425532 6:0.013297872340425532 8:0.013297872340425532 12:0.0026595744680851063 13:0.0026595744680851063 16:0.0026595744680851063 18:0.0026595744680851063 19:0.0026595744680851063 0:0.0026595744680851063 2:0.0026595744680851063 4:0.0026595744680851063 5:0.0026595744680851063
AP890531-0072 15:0.29423076923076924 1:0.15576923076923077 4:0.125 3:0.07884615384615384 7:0.07884615384615384 13:0.07115384615384615 8:0.07115384615384615 14:0.032692307692307694 0:0.032692307692307694 6:0.025 2:0.009615384615384616 5:0.009615384615384616 11:0.0019230769230769232 12:0.0019230769230769232 16:0.0019230769230769232 17:0.0019230769230769232 18:0.0019230769230769232 19:0.0019230769230769232 9:0.0019230769230769232 10:0.0019230769230769232
AP890531-0240 19:0.3091517857142857 2:0.23772321428571427 8:0.17075892857142858 13:0.06808035714285714 3:0.06808035714285714 10:0.05022321428571429 9:0.027901785714285716 15:0.014508928571428572 7:0.014508928571428572 17:0.010044642857142858 0:0.010044642857142858 1:0.005580357142857143 6:0.005580357142857143 11:0.0011160714285714285 12:0.0011160714285714285 14:0.0011160714285714285 16:0.0011160714285714285 18:0.0011160714285714285 4:0.0011160714285714285 5:0.0011160714285714285
AP890601-0142 12:0.6586021505376344 3:0.239247311827957 6:0.024193548387096774 13:0.013440860215053764 18:0.013440860215053764 10:0.013440860215053764 11:0.002688172043010753 14:0.002688172043010753 15:0.002688172043010753 16:0.002688172043010753 17:0.002688172043010753 19:0.002688172043010753 0:0.002688172043010753 1:0.002688172043010753 2:0.002688172043010753 4:0.002688172043010753 5:0.002688172043010753 7:0.002688172043010753 8:0.002688172043010753 9:0.002688172043010753
AP890601-0206 12:0.6024904214559387 3:0.2231800766283525 18:0.06992337164750957 6:0.023946360153256706 16:0.012452107279693486 0:0.012452107279693486 2:0.012452107279693486 4:0.012452107279693486 8:0.012452107279693486 10:0.008620689655172414 11:9.578544061302681E-4 13:9.578544061302681E-4 14:9.578544061302681E-4 15:9.578544061302681E-4 17:9.578544061302681E-4 19:9.578544061302681E-4 1:9.578544061302681E-4 5:9.578544061302681E-4 7:9.578544061302681E-4 9:9.578544061302681E-4
AP890602-0134 5:0.4377133105802048 2:0.2158703071672355 3:0.15102389078498293 19:0.05887372013651877 14:0.041808873720136516 17:0.028156996587030716 6:0.021331058020477817 15:0.011092150170648464 18:0.011092150170648464 7:0.007679180887372013 13:0.004266211604095563 10:0.004266211604095563 11:8.532423208191126E-4 12:8.532423208191126E-4 16:8.532423208191126E-4 0:8.532423208191126E-4 1:8.532423208191126E-4 4:8.532423208191126E-4 8:8.532423208191126E-4 9:8.532423208191126E-4
AP890602-0169 9:0.39663461538461536 3:0.24278846153846154 11:0.17548076923076922 12:0.040865384615384616 17:0.03125 2:0.03125 4:0.021634615384615384 14:0.01201923076923077 16:0.01201923076923077 6:0.01201923076923077 13:0.002403846153846154 15:0.002403846153846154 18:0.002403846153846154 19:0.002403846153846154 0:0.002403846153846154 1:0.002403846153846154 5:0.002403846153846154 7:0.002403846153846154 8:0.002403846153846154 10:0.002403846153846154
AP890602-0277 10:0.6623076923076923 3:0.1453846153846154 5:0.04384615384615385 6:0.02846153846153846 9:0.025384615384615384 13:0.022307692307692306 16:0.016153846153846154 7:0.016153846153846154 14:0.013076923076923076 2:0.013076923076923076 18:0.006923076923076923 11:7.692307692307692E-4 12:7.692307692307692E-4 15:7.692307692307692E-4 17:7.692307692307692E-4 19:7.692307692307692E-4 0:7.692307692307692E-4 1:7.692307692307692E-4 4:7.692307692307692E-4 8:7.692307692307692E-4
AP890603-0009 10:0.6954545454545454 3:0.11 5:0.04090909090909091 6:0.03727272727272727 11:0.03 13:0.026363636363636363 2:0.015454545454545455 9:0.015454545454545455 19:0.008181818181818182 8:0.008181818181818182 15:0.004545454545454545 12:9.090909090909091E-4 14:9.090909090909091E-4 16:9.090909090909091E-4 17:9.090909090909091E-4 18:9.090909090909091E-4 0:9.090909090909091E-4 1:9.090909090909091E-4 4:9.090909090909091E-4 7:9.090909090909091E-4
AP890603-0132 9:0.25441176470588234 4:0.20147058823529412 15:0.13676470588235295 2:0.125 14:0.11911764705882352 1:0.054411764705882354 17:0.03676470588235294 8:0.025 3:0.013235294117647059 16:0.007352941176470588 5:0.007352941176470588 10:0.007352941176470588 11:0.0014705882352941176 12:0.0014705882352941176 13:0.0014705882352941176 18:0.0014705882352941176 19:0.0014705882352941176 0:0.0014705882352941176 6:0.0014705882352941176 7:0.0014705882352941176
AP890604-0024 12:0.6722222222222223 6:0.11666666666666667 3:0.05 0:0.027777777777777776 4:0.027777777777777776 7:0.027777777777777776 11:0.005555555555555556 13:0.005555555555555556 14:0.005555555555555556 15:0.005555555555555556 16:0.005555555555555556 17:0.005555555555555556 18:0.005555555555555556 19:0.005555555555555556 1:0.005555555555555556 2:0.005555555555555556 5:0.005555555555555556 8:0.005555555555555556 9:0.005555555555555556 10:0.005555555555555556
AP890605-0022 16:0.51625 17:0.18625 3:0.11125 7:0.06625 2:0.05125 13:0.02125 5:0.01625 10:0.01125 14:0.00625 11:0.00125 12:0.00125 15:0.00125 18:0.00125 19:0.00125 0:0.00125 1:0.00125 4:0.00125 6:0.00125 8:0.00125 9:0.00125
AP890605-0037 8:0.4625 4:0.1325 2:0.0925 5:0.0725 1:0.0625 3:0.0625 19:0.0325 10:0.0325 14:0.0225 11:0.0025 12:0.0025 13:0.0025 15:0.0025 16:0.0025 17:0.0025 18:0.0025 0:0.0025 6:0.0025 7:0.0025 9:0.0025
AP890605-0090 18:0.3515625 19:0.1515625 3:0.1203125 11:0.0890625 17:0.0703125 0:0.0640625 14:0.0578125 2:0.0328125 4:0.0203125 6:0.0203125 10:0.0078125 12:0.0015625 13:0.0015625 15:0.0015625 16:0.0015625 1:0.0015625 5:0.0015625 7:0.0015625 8:0.0015625 9:0.0015625
AP890605-0157 15:0.29385964912280704 9:0.19444444444444445 2:0.1652046783625731 4:0.1652046783625731 8:0.06578947368421052 1:0.03654970760233918 17:0.019005847953216373 14:0.013157894736842105 19:0.013157894736842105 3:0.013157894736842105 10:0.007309941520467836 11:0.0014619883040935672 12:0.0014619883040935672 13:0.0014619883040935672 16:0.0014619883040935672 18:0.0014619883040935672 0:0.0014619883040935672 5:0.0014619883040935672 6:0.0014619883040935672 7:0.0014619883040935672
AP890606-0152 9:0.3527542372881356 3:0.1832627118644068 16:0.1663135593220339 14:0.07733050847457627 10:0.06038135593220339 6:0.05190677966101695 18:0.034957627118644065 8:0.022245762711864406 0:0.013771186440677966 17:0.009533898305084746 1:0.009533898305084746 15:0.005296610169491525 19:0.005296610169491525 11:0.001059322033898305 12:0.001059322033898305 13:0.001059322033898305 2:0.001059322033898305 4:0.001059322033898305 5:0.001059322033898305 7:0.001059322033898305
AP890607-0123 6:0.2841666666666667 18:0.2175 15:0.15416666666666667 3:0.15416666666666667 2:0.06416666666666666 12:0.0575 10:0.034166666666666665 16:0.010833333333333334 13:0.0075 9:0.0075 11:8.333333333333334E-4 14:8.333333333333334E-4 17:8.333333333333334E-4 19:8.333333333333334E-4 0:8.333333333333334E-4 1:8.333333333333334E-4 4:8.333333333333334E-4 5:8.333333333333334E-4 7:8.333333333333334E-4 8:8.333333333333334E-4
AP890607-0168 18:0.5603448275862069 3:0.1657088122605364 9:0.11590038314176246 2:0.07758620689655173 16:0.035440613026819924 17:0.008620689655172414 19:0.008620689655172414 10:0.008620689655172414 11:0.004789272030651341 8:0.004789272030651341 12:9.578544061302681E-4 13:9.578544061302681E-4 14:9.578544061302681E-4 15:9.578544061302681E-4 0:9.578544061302681E-4 1:9.578544061302681E-4 4:9.578544061302681E-4 5:9.578544061302681E-4 6:9.578544061302681E-4 7:9.578544061302681E-4
AP890607-0180 1:0.4553140096618358 2:0.22342995169082125 8:0.0785024154589372 3:0.07367149758454106 9:0.07367149758454106 7:0.035024154589371984 14:0.020531400966183576 4:0.010869565217391304 5:0.010869565217391304 16:0.006038647342995169 11:0.0012077294685990338 12:0.0012077294685990338 13:0.0012077294685990338 15:0.0012077294685990338 17:0.0012077294685990338 18:0.0012077294685990338 19:0.0012077294685990338 0:0.0012077294685990338 6:0.0012077294685990338 10:0.0012077294685990338
AP890608-0004 5:0.6844827586206896 3:0.11896551724137931 16:0.10517241379310345 2:0.04310344827586207 13:0.008620689655172414 1:0.008620689655172414 6:0.008620689655172414 11:0.0017241379310344827 12:0.0017241379310344827 14:0.0017241379310344827 15:0.0017241379310344827 17:0.0017241379310344827 18:0.0017241379310344827 19:0.0017241379310344827 0:0.0017241379310344827 4:0.0017241379310344827 7:0.0017241379310344827 8:0.0017241379310344827 9:0.0017241379310344827 10:0.0017241379310344827
AP890608-0022 18:0.544425087108014 3:0.2308362369337979 9:0.16463414634146342 19:0.014808362369337979 6:0.01132404181184669 16:0.0078397212543554 2:0.0078397212543554 12:0.004355400696864111 7:0.004355400696864111 11:8.710801393728223E-4 13:8.710801393728223E-4 14:8.710801393728223E-4 15:8.710801393728223E-4 17:8.710801393728223E-4 0:8.710801393728223E-4 1:8.710801393728223E-4 4:8.710801393728223E-4 5:8.710801393728223E-4 8:8.710801393728223E-4 10:8.710801393728223E-4
AP890608-0051 8:0.3939873417721519 3:0.19145569620253164 2:0.11550632911392406 10:0.10284810126582279 0:0.07120253164556962 6:0.03322784810126582 16:0.02689873417721519 15:0.014240506329113924 19:0.014240506329113924 12:0.007911392405063292 18:0.007911392405063292 1:0.007911392405063292 11:0.0015822784810126582 13:0.0015822784810126582 14:0.0015822784810126582 17:0.0015822784810126582 4:0.0015822784810126582 5:0.0015822784810126582 7:0.0015822784810126582 9:0.0015822784810126582
AP890608-0152 18:0.2859801488833747 3:0.2586848635235732 13:0.21898263027295287 2:0.06761786600496278 6:0.05272952853598015 10:0.04528535980148883 15:0.02295285359801489 19:0.017990074441687345 11:0.008064516129032258 12:0.005583126550868486 4:0.005583126550868486 14:0.003101736972704715 9:0.003101736972704715 16:6.203473945409429E-4 17:6.203473945409429E-4 0:6.203473945409429E-4 1:6.203473945409429E-4 5:6.203473945409429E-4 7:6.203473945409429E-4 8:6.203473945409429E-4
AP890609-0061 9:0.30450236966824645 13:0.2476303317535545 2:0.15758293838862558 14:0.06753554502369669 8:0.06279620853080568 6:0.058056872037914695 10:0.03909952606635071 16:0.015402843601895734 19:0.015402843601895734 11:0.01066350710900474 0:0.01066350710900474 12:0.001184834123222749 15:0.001184834123222749 17:0.001184834123222749 18:0.001184834123222749 1:0.001184834123222749 3:0.001184834123222749 4:0.001184834123222749 5:0.001184834123222749 7:0.001184834123222749
AP890609-0203 10:0.14725130890052357 0:0.1393979057591623 3:0.12892670157068062 12:0.11845549738219895 14:0.07918848167539266 1:0.07918848167539266 5:0.07918848167539266 11:0.03992146596858639 8:0.03992146596858639 13:0.03468586387434555 17:0.026832460732984294 4:0.026832460732984294 6:0.026832460732984294 2:0.0137434554973822 9:0.0137434554973822 18:0.0032722513089005235 15:6.544502617801048E-4 16:6.544502617801048E-4 19:6.544502617801048E-4 7:6.544502617801048E-4
AP890612-0053 12:0.2826923076923077 3:0.11602564102564103 5:0.10833333333333334 6:0.0955128205128205 10:0.08269230769230769 14:0.08012820512820513 11:0.041666666666666664 13:0.041666666666666664 1:0.03653846153846154 2:0.03653846153846154 17:0.026282051282051282 19:0.016025641025641024 0:0.016025641025641024 8:0.008333333333333333 16:0.003205128205128205 18:0.003205128205128205 7:0.003205128205128205 15:6.41025641025641E-4 4:6.41025641025641E-4 9:6.41025641025641E-4
AP890612-0065 16:0.3081140350877193 13:0.26864035087719296 3:0.21600877192982457 6:0.11074561403508772 2:0.03618421052631579 18:0.01425438596491228 10:0.01425438596491228 12:0.009868421052631578 11:0.005482456140350877 17:0.005482456140350877 14:0.0010964912280701754 15:0.0010964912280701754 19:0.0010964912280701754 0:0.0010964912280701754 1:0.0010964912280701754 4:0.0010964912280701754 5:0.0010964912280701754 7:0.0010964912280701754 8:0.0010964912280701754 9:0.0010964912280701754
AP890612-0074 16:0.39540816326530615 7:0.25595238095238093 18:0.0824829931972789 10:0.06547619047619048 14:0.045068027210884355 3:0.041666666666666664 17:0.02806122448979592 2:0.021258503401360544 5:0.017857142857142856 8:0.01445578231292517 11:0.011054421768707483 0:0.007653061224489796 12:0.004251700680272109 1:0.004251700680272109 13:8.503401360544217E-4 15:8.503401360544217E-4 19:8.503401360544217E-4 4:8.503401360544217E-4 6:8.503401360544217E-4 9:8.503401360544217E-4
AP890612-0171 10:0.375 3:0.27155172413793105 18:0.20833333333333334 6:0.09913793103448276 14:0.01293103448275862 15:0.01293103448275862 11:0.0014367816091954023 12:0.0014367816091954023 13:0.0014367816091954023 16:0.0014367816091954023 17:0.0014367816091954023 19:0.0014367816091954023 0:0.0014367816091954023 1:0.0014367816091954023 2:0.0014367816091954023 4:0.0014367816091954023 5:0.0014367816091954023 7:0.0014367816091954023 8:0.0014367816091954023 9:0.0014367816091954023
AP890612-0214 2:0.27927215189873417 13:0.21598101265822786 3:0.07357594936708861 7:0.05775316455696203 17:0.05458860759493671 6:0.051424050632911396 12:0.04509493670886076 10:0.03560126582278481 15:0.03243670886075949 16:0.03243670886075949 1:0.03243670886075949 0:0.029272151898734177 4:0.022943037974683545 8:0.01977848101265823 14:0.010284810126582278 11:0.003955696202531646 18:7.911392405063291E-4 19:7.911392405063291E-4 5:7.911392405063291E-4 9:7.911392405063291E-4
AP890612-0228 13:0.3904833836858006 2:0.17900302114803626 6:0.10649546827794562 1:0.07628398791540786 4:0.07628398791540786 8:0.06117824773413897 0:0.04003021148036254 14:0.0188821752265861 17:0.015861027190332326 9:0.015861027190332326 3:0.009818731117824773 16:0.0037764350453172208 11:7.552870090634441E-4 12:7.552870090634441E-4 15:7.552870090634441E-4 18:7.552870090634441E-4 19:7.552870090634441E-4 5:7.552870090634441E-4 7:7.552870090634441E-4 10:7.552870090634441E-4
AP890613-0023 18:0.41544117647058826 3:0.33308823529411763 13:0.1625 15:0.021323529411764706 11:0.015441176470588236 16:0.0125 9:0.0125 2:0.006617647058823529 5:0.006617647058823529 17:0.003676470588235294 7:0.003676470588235294 12:7.352941176470588E-4 14:7.352941176470588E-4 19:7.352941176470588E-4 0:7.352941176470588E-4 1:7.352941176470588E-4 4:7.352941176470588E-4 6:7.352941176470588E-4 8:7.352941176470588E-4 10:7.352941176470588E-4
AP890613-0042 10:0.272911051212938 3:0.17318059299191374 18:0.12735849056603774 6:0.09231805929919137 0:0.07075471698113207 11:0.06266846361185983 2:0.0545822102425876 9:0.04649595687331536 19:0.03571428571428571 16:0.027628032345013476 12:0.014150943396226415 15:0.014150943396226415 14:0.0033692722371967657 13:6.738544474393531E-4 17:6.738544474393531E-4 1:6.738544474393531E-4 4:6.738544474393531E-4 5:6.738544474393531E-4 7:6.738544474393531E-4 8:6.738544474393531E-4
AP890613-0089 18:0.34467821782178215 2:0.15655940594059406 13:0.10952970297029703 3:0.10457920792079207 14:0.0724009900990099 7:0.04764851485148515 6:0.04517326732673267 11:0.037747524752475246 9:0.0327970297029703 17:0.02042079207920792 8:0.01547029702970297 15:0.008044554455445545 12:6.188118811881188E-4 16:6.188118811881188E-4 19:6.188118811881188E-4 0:6.188118811881188E-4 1:6.188118811881188E-4 4:6.188118811881188E-4 5:6.188118811881188E-4 10:6.188118811881188E-4
AP890613-0093 12:0.6268115942028986 3:0.2210144927536232 19:0.03260869565217391 11:0.018115942028985508 16:0.018115942028985508 5:0.018115942028985508 8:0.018115942028985508 13:0.0036231884057971015 14:0.0036231884057971015 15:0.0036231884057971015 17:0.0036231884057971015 18:0.0036231884057971015 0:0.0036231884057971015 1:0.0036231884057971015 2:0.0036231884057971015 4:0.0036231884057971015 6:0.0036231884057971015 7:0.0036231884057971015 9:0.0036231884057971015 10:0.0036231884057971015
AP890613-0097 16:0.27380952380952384 17:0.24206349206349206 1:0.21031746031746032 2:0.08333333333333333 18:0.051587301587301584 14:0.03571428571428571 15:0.01984126984126984 3:0.01984126984126984 7:0.01984126984126984 11:0.003968253968253968 12:0.003968253968253968 13:0.003968253968253968 19:0.003968253968253968 0:0.003968253968253968 4:0.003968253968253968 5:0.003968253968253968 6:0.003968253968253968 8:0.003968253968253968 9:0.003968253968253968 10:0.003968253968253968
