AP890101-0010 2:0.24813432835820895 8:0.21828358208955223 6:0.13619402985074627 0:0.1287313432835821 13:0.06902985074626866 9:0.04664179104477612 12:0.024253731343283583 19:0.024253731343283583 4:0.024253731343283583 15:0.016791044776119403 1:0.016791044776119403 11:0.009328358208955223 14:0.009328358208955223 16:0.009328358208955223 17:0.009328358208955223 18:0.0018656716417910447 3:0.0018656716417910447 5:0.0018656716417910447 7:0.0018656716417910447 10:0.0018656716417910447
AP890607-0035 7:0.6464912280701754 12:0.15526315789473685 8:0.11666666666666667 2:0.02894736842105263 13:0.021929824561403508 0:0.011403508771929825 4:0.007894736842105263 11:8.771929824561404E-4 14:8.771929824561404E-4 15:8.771929824561404E-4 16:8.771929824561404E-4 17:8.771929824561404E-4 18:8.771929824561404E-4 19:8.771929824561404E-4 1:8.771929824561404E-4 3:8.771929824561404E-4 5:8.771929824561404E-4 6:8.771929824561404E-4 9:8.771929824561404E-4 10:8.771929824561404E-4
AP890607-0051 10:0.5448369565217391 18:0.21875 14:0.08288043478260869 8:0.06657608695652174 4:0.04483695652173913 17:0.006793478260869565 19:0.006793478260869565 0:0.006793478260869565 6:0.006793478260869565 11:0.001358695652173913 12:0.001358695652173913 13:0.001358695652173913 15:0.001358695652173913 16:0.001358695652173913 1:0.001358695652173913 2:0.001358695652173913 3:0.001358695652173913 5:0.001358695652173913 7:0.001358695652173913 9:0.001358695652173913
AP890607-0063 8:0.22452229299363058 12:0.18630573248407642 13:0.14171974522292993 9:0.11624203821656051 7:0.08439490445859872 15:0.07802547770700637 11:0.06528662420382166 5:0.03343949044585987 19:0.027070063694267517 14:0.020700636942675158 3:0.007961783439490446 16:0.0015923566878980893 17:0.0015923566878980893 18:0.0015923566878980893 0:0.0015923566878980893 1:0.0015923566878980893 2:0.0015923566878980893 4:0.0015923566878980893 6:0.0015923566878980893 10:0.0015923566878980893
AP890607-0095 11:0.40084745762711865 12:0.25508474576271184 7:0.15 8:0.11271186440677966 14:0.051694915254237285 0:0.007627118644067797 15:0.00423728813559322 2:0.00423728813559322 6:0.00423728813559322 13:8.47457627118644E-4 16:8.47457627118644E-4 17:8.47457627118644E-4 18:8.47457627118644E-4 19:8.47457627118644E-4 1:8.47457627118644E-4 3:8.47457627118644E-4 4:8.47457627118644E-4 5:8.47457627118644E-4 9:8.47457627118644E-4 10:8.47457627118644E-4
AP890607-0102 11:0.3922976501305483 12:0.1860313315926893 7:0.15469973890339425 8:0.09986945169712794 14:0.04503916449086162 5:0.03720626631853786 0:0.024151436031331592 19:0.016318537859007835 6:0.016318537859007835 13:0.01370757180156658 16:0.00587467362924282 1:0.0032637075718015664 15:6.527415143603133E-4 17:6.527415143603133E-4 18:6.527415143603133E-4 2:6.527415143603133E-4 3:6.527415143603133E-4 4:6.527415143603133E-4 9:6.527415143603133E-4 10:6.527415143603133E-4
AP890607-0197 0:0.6904145077720207 5:0.08419689119170984 11:0.05829015544041451 18:0.04792746113989637 8:0.042746113989637305 19:0.03238341968911917 10:0.01683937823834197 17:0.006476683937823834 4:0.006476683937823834 12:0.0012953367875647669 13:0.0012953367875647669 14:0.0012953367875647669 15:0.0012953367875647669 16:0.0012953367875647669 1:0.0012953367875647669 2:0.0012953367875647669 3:0.0012953367875647669 6:0.0012953367875647669 7:0.0012953367875647669 9:0.0012953367875647669
AP890607-0219 10:0.5274566473988439 18:0.22687861271676302 8:0.07658959537572255 4:0.05346820809248555 14:0.0476878612716763 2:0.030346820809248554 11:0.01300578034682081 19:0.0072254335260115606 12:0.001445086705202312 13:0.001445086705202312 15:0.001445086705202312 16:0.001445086705202312 17:0.001445086705202312 0:0.001445086705202312 1:0.001445086705202312 3:0.001445086705202312 5:0.001445086705202312 6:0.001445086705202312 7:0.001445086705202312 9:0.001445086705202312
AP890607-0230 14:0.6375 15:0.15706521739130436 8:0.14184782608695654 7:0.01576086956521739 3:0.01358695652173913 4:0.01141304347826087 19:0.004891304347826087 0:0.004891304347826087 11:0.002717391304347826 12:0.002717391304347826 5:0.002717391304347826 13:5.434782608695652E-4 16:5.434782608695652E-4 17:5.434782608695652E-4 18:5.434782608695652E-4 1:5.434782608695652E-4 2:5.434782608695652E-4 6:5.434782608695652E-4 9:5.434782608695652E-4 10:5.434782608695652E-4
AP890608-0044 11:0.27 3:0.21285714285714286 12:0.10428571428571429 8:0.08714285714285715 15:0.06428571428571428 7:0.06428571428571428 17:0.047142857142857146 14:0.041428571428571426 9:0.03571428571428571 10:0.024285714285714285 18:0.018571428571428572 1:0.007142857142857143 5:0.007142857142857143 6:0.007142857142857143 13:0.0014285714285714286 16:0.0014285714285714286 19:0.0014285714285714286 0:0.0014285714285714286 2:0.0014285714285714286 4:0.0014285714285714286
AP890608-0148 3:0.4856687898089172 14:0.2754777070063694 12:0.19904458598726116 15:0.014331210191082803 11:0.0015923566878980893 13:0.0015923566878980893 16:0.0015923566878980893 17:0.0015923566878980893 18:0.0015923566878980893 19:0.0015923566878980893 0:0.0015923566878980893 1:0.0015923566878980893 2:0.0015923566878980893 4:0.0015923566878980893 5:0.0015923566878980893 6:0.0015923566878980893 7:0.0015923566878980893 8:0.0015923566878980893 9:0.0015923566878980893 10:0.0015923566878980893
AP890608-0221 5:0.3864213197969543 18:0.125 8:0.08692893401015228 10:0.06916243654822335 16:0.06662436548223351 7:0.053934010152284266 17:0.05139593908629442 11:0.03616751269035533 12:0.03616751269035533 4:0.03616751269035533 3:0.018401015228426396 6:0.010786802030456852 14:0.008248730964467006 15:0.005710659898477157 1:0.005710659898477157 13:6.345177664974619E-4 19:6.345177664974619E-4 0:6.345177664974619E-4 2:6.345177664974619E-4 9:6.345177664974619E-4
AP890608-0263 5:0.2468065693430657 8:0.2176094890510949 11:0.1957116788321168 18:0.07162408759124088 7:0.07162408759124088 15:0.05337591240875912 0:0.029653284671532845 9:0.029653284671532845 12:0.027828467153284672 4:0.022354014598540146 13:0.007755474452554745 19:0.007755474452554745 10:0.007755474452554745 3:0.005930656934306569 2:0.002281021897810219 14:4.562043795620438E-4 16:4.562043795620438E-4 17:4.562043795620438E-4 1:4.562043795620438E-4 6:4.562043795620438E-4
AP890609-0097 3:0.6088709677419355 14:0.13421658986175114 15:0.13191244239631336 8:0.03744239631336405 18:0.028225806451612902 16:0.023617511520737326 4:0.009792626728110598 10:0.007488479262672811 7:0.005184331797235023 13:0.002880184331797235 1:0.002880184331797235 2:0.002880184331797235 11:5.76036866359447E-4 12:5.76036866359447E-4 17:5.76036866359447E-4 19:5.76036866359447E-4 0:5.76036866359447E-4 5:5.76036866359447E-4 6:5.76036866359447E-4 9:5.76036866359447E-4
AP890609-0160 17:0.6335470085470085 4:0.09508547008547008 8:0.060897435897435896 12:0.04807692307692308 9:0.04807692307692308 2:0.03952991452991453 7:0.026709401709401708 14:0.018162393162393164 16:0.009615384615384616 19:0.009615384615384616 11:0.0010683760683760685 13:0.0010683760683760685 15:0.0010683760683760685 18:0.0010683760683760685 0:0.0010683760683760685 1:0.0010683760683760685 3:0.0010683760683760685 5:0.0010683760683760685 6:0.0010683760683760685 10:0.0010683760683760685
AP890609-0214 4:0.2721774193548387 8:0.2103494623655914 5:0.17540322580645162 17:0.08131720430107527 12:0.05981182795698925 14:0.05443548387096774 3:0.04099462365591398 15:0.02486559139784946 18:0.02217741935483871 0:0.016801075268817203 13:0.0114247311827957 10:0.008736559139784945 6:0.006048387096774193 9:0.006048387096774193 16:0.003360215053763441 19:0.003360215053763441 11:6.720430107526882E-4 1:6.720430107526882E-4 2:6.720430107526882E-4 7:6.720430107526882E-4
AP890609-0244 7:0.36690140845070424 8:0.1471830985915493 5:0.1443661971830986 12:0.1415492957746479 17:0.06830985915492958 18:0.05985915492957746 14:0.026056338028169014 4:0.020422535211267606 0:0.006338028169014085 3:0.006338028169014085 9:0.006338028169014085 11:7.042253521126761E-4 13:7.042253521126761E-4 15:7.042253521126761E-4 16:7.042253521126761E-4 19:7.042253521126761E-4 1:7.042253521126761E-4 2:7.042253521126761E-4 6:7.042253521126761E-4 10:7.042253521126761E-4
AP890612-0027 10:0.6237864077669902 3:0.1966019417475728 14:0.11893203883495146 15:0.012135922330097087 1:0.012135922330097087 11:0.0024271844660194173 12:0.0024271844660194173 13:0.0024271844660194173 16:0.0024271844660194173 17:0.0024271844660194173 18:0.0024271844660194173 19:0.0024271844660194173 0:0.0024271844660194173 2:0.0024271844660194173 4:0.0024271844660194173 5:0.0024271844660194173 6:0.0024271844660194173 7:0.0024271844660194173 8:0.0024271844660194173 9:0.0024271844660194173
AP890612-0098 6:0.586405529953917 0:0.12096774193548387 8:0.11175115207373272 4:0.06105990783410138 11:0.024193548387096774 1:0.019585253456221197 2:0.019585253456221197 18:0.014976958525345621 10:0.014976958525345621 14:0.00576036866359447 16:0.00576036866359447 17:0.00576036866359447 12:0.001152073732718894 13:0.001152073732718894 15:0.001152073732718894 19:0.001152073732718894 3:0.001152073732718894 5:0.001152073732718894 7:0.001152073732718894 9:0.001152073732718894
AP890612-0154 2:0.5065543071161048 0:0.150749063670412 19:0.08707865168539326 15:0.060861423220973786 8:0.05711610486891386 6:0.04962546816479401 11:0.023408239700374533 9:0.023408239700374533 17:0.015917602996254682 16:0.008426966292134831 5:0.0046816479400749065 10:0.0046816479400749065 12:9.363295880149813E-4 13:9.363295880149813E-4 14:9.363295880149813E-4 18:9.363295880149813E-4 1:9.363295880149813E-4 3:9.363295880149813E-4 4:9.363295880149813E-4 7:9.363295880149813E-4
AP890612-0240 12:0.41451612903225804 11:0.2854838709677419 13:0.0532258064516129 9:0.0532258064516129 16:0.03387096774193549 17:0.03387096774193549 8:0.027419354838709678 19:0.020967741935483872 1:0.020967741935483872 15:0.014516129032258065 14:0.008064516129032258 6:0.008064516129032258 7:0.008064516129032258 10:0.008064516129032258 18:0.0016129032258064516 0:0.0016129032258064516 2:0.0016129032258064516 3:0.0016129032258064516 4:0.0016129032258064516 5:0.0016129032258064516
AP890613-0024 7:0.3149895178197065 16:0.2520964360587002 8:0.15146750524109015 9:0.09696016771488469 2:0.055031446540880505 4:0.05293501048218029 13:0.02148846960167715 5:0.01310272536687631 14:0.00890985324947589 0:0.006813417190775681 1:0.006813417190775681 3:0.006813417190775681 12:0.0047169811320754715 19:0.002620545073375262 6:0.002620545073375262 11:5.241090146750524E-4 15:5.241090146750524E-4 17:5.241090146750524E-4 18:5.241090146750524E-4 10:5.241090146750524E-4
AP890613-0081 0:0.6946808510638298 8:0.06063829787234042 18:0.05638297872340425 3:0.047872340425531915 2:0.043617021276595745 4:0.030851063829787233 7:0.022340425531914895 1:0.018085106382978722 5:0.005319148936170213 6:0.005319148936170213 10:0.005319148936170213 11:0.0010638297872340426 12:0.0010638297872340426 13:0.0010638297872340426 14:0.0010638297872340426 15:0.0010638297872340426 16:0.0010638297872340426 17:0.0010638297872340426 19:0.0010638297872340426 9:0.0010638297872340426
AP890613-0103 11:0.9394230769230769 17:0.0125 10:0.0125 12:0.004807692307692308 14:0.004807692307692308 18:0.004807692307692308 3:0.004807692307692308 8:0.004807692307692308 13:9.615384615384616E-4 15:9.615384615384616E-4 16:9.615384615384616E-4 19:9.615384615384616E-4 0:9.615384615384616E-4 1:9.615384615384616E-4 2:9.615384615384616E-4 4:9.615384615384616E-4 5:9.615384615384616E-4 6:9.615384615384616E-4 7:9.615384615384616E-4 9:9.615384615384616E-4
AP890613-0127 12:0.5006868131868132 15:0.15178571428571427 8:0.0885989010989011 3:0.08035714285714286 19:0.07211538461538461 17:0.03914835164835165 11:0.022664835164835164 9:0.017170329670329672 16:0.006181318681318681 18:0.006181318681318681 10:0.006181318681318681 1:0.003434065934065934 13:6.868131868131869E-4 14:6.868131868131869E-4 0:6.868131868131869E-4 2:6.868131868131869E-4 4:6.868131868131869E-4 5:6.868131868131869E-4 6:6.868131868131869E-4 7:6.868131868131869E-4
AP890613-0134 1:0.8614864864864865 10:0.037162162162162164 8:0.03265765765765766 3:0.02364864864864865 4:0.01463963963963964 9:0.010135135135135136 2:0.00563063063063063 11:0.0011261261261261261 12:0.0011261261261261261 13:0.0011261261261261261 14:0.0011261261261261261 15:0.0011261261261261261 16:0.0011261261261261261 17:0.0011261261261261261 18:0.0011261261261261261 19:0.0011261261261261261 0:0.0011261261261261261 5:0.0011261261261261261 6:0.0011261261261261261 7:0.0011261261261261261
AP890613-0177 11:0.859979633401222 3:0.04531568228105906 17:0.031059063136456212 8:0.01883910386965377 19:0.01680244399185336 9:0.010692464358452138 14:0.004582484725050916 7:0.004582484725050916 15:0.0025458248472505093 12:5.091649694501018E-4 13:5.091649694501018E-4 16:5.091649694501018E-4 18:5.091649694501018E-4 0:5.091649694501018E-4 1:5.091649694501018E-4 2:5.091649694501018E-4 4:5.091649694501018E-4 5:5.091649694501018E-4 6:5.091649694501018E-4 10:5.091649694501018E-4
AP890613-0222 12:0.31572164948453607 8:0.20747422680412372 5:0.20231958762886598 19:0.05798969072164949 15:0.05283505154639175 16:0.04768041237113402 18:0.03221649484536082 3:0.03221649484536082 13:0.01675257731958763 14:0.011597938144329897 9:0.006443298969072165 10:0.006443298969072165 11:0.001288659793814433 17:0.001288659793814433 0:0.001288659793814433 1:0.001288659793814433 2:0.001288659793814433 4:0.001288659793814433 6:0.001288659793814433 7:0.001288659793814433
AP890613-0234 2:0.5558252427184466 14:0.1966019417475728 8:0.11893203883495146 4:0.021844660194174758 7:0.021844660194174758 13:0.012135922330097087 15:0.012135922330097087 18:0.012135922330097087 6:0.012135922330097087 9:0.012135922330097087 11:0.0024271844660194173 12:0.0024271844660194173 16:0.0024271844660194173 17:0.0024271844660194173 19:0.0024271844660194173 0:0.0024271844660194173 1:0.0024271844660194173 3:0.0024271844660194173 5:0.0024271844660194173 10:0.0024271844660194173
AP890615-0034 7:0.375 0:0.13010204081632654 8:0.1130952380952381 11:0.07568027210884354 13:0.06547619047619048 2:0.06547619047619048 19:0.04846938775510204 17:0.045068027210884355 9:0.031462585034013606 4:0.02806122448979592 6:0.011054421768707483 12:0.004251700680272109 14:8.503401360544217E-4 15:8.503401360544217E-4 16:8.503401360544217E-4 18:8.503401360544217E-4 1:8.503401360544217E-4 3:8.503401360544217E-4 5:8.503401360544217E-4 10:8.503401360544217E-4
AP890615-0057 2:0.6359489051094891 0:0.09945255474452555 8:0.0885036496350365 15:0.05200729927007299 6:0.05200729927007299 18:0.01916058394160584 5:0.01551094890510949 16:0.011861313868613138 1:0.008211678832116789 7:0.004562043795620438 9:0.004562043795620438 11:9.124087591240876E-4 12:9.124087591240876E-4 13:9.124087591240876E-4 14:9.124087591240876E-4 17:9.124087591240876E-4 19:9.124087591240876E-4 3:9.124087591240876E-4 4:9.124087591240876E-4 10:9.124087591240876E-4
AP890615-0166 2:0.36818181818181817 0:0.3609090909090909 4:0.05909090909090909 8:0.05909090909090909 17:0.03727272727272727 5:0.026363636363636363 10:0.026363636363636363 11:0.019090909090909092 12:0.015454545454545455 14:0.008181818181818182 13:0.004545454545454545 7:0.004545454545454545 9:0.004545454545454545 15:9.090909090909091E-4 16:9.090909090909091E-4 18:9.090909090909091E-4 19:9.090909090909091E-4 1:9.090909090909091E-4 3:9.090909090909091E-4 6:9.090909090909091E-4
AP890615-0296 10:0.6479591836734694 18:0.10374149659863946 3:0.07653061224489796 8:0.07653061224489796 0:0.022108843537414966 5:0.022108843537414966 14:0.015306122448979591 19:0.015306122448979591 11:0.0017006802721088435 12:0.0017006802721088435 13:0.0017006802721088435 15:0.0017006802721088435 16:0.0017006802721088435 17:0.0017006802721088435 1:0.0017006802721088435 2:0.0017006802721088435 4:0.0017006802721088435 6:0.0017006802721088435 7:0.0017006802721088435 9:0.0017006802721088435
AP890616-0047 7:0.31666666666666665 11:0.30777777777777776 12:0.23222222222222222 8:0.0811111111111111 4:0.023333333333333334 2:0.014444444444444444 17:0.01 13:0.0011111111111111111 14:0.0011111111111111111 15:0.0011111111111111111 16:0.0011111111111111111 18:0.0011111111111111111 19:0.0011111111111111111 0:0.0011111111111111111 1:0.0011111111111111111 3:0.0011111111111111111 5:0.0011111111111111111 6:0.0011111111111111111 9:0.0011111111111111111 10:0.0011111111111111111
AP890616-0108 3:0.8142605633802817 8:0.07834507042253522 15:0.03961267605633803 14:0.029049295774647887 10:0.014964788732394365 5:0.007922535211267605 18:0.0044014084507042256 11:8.802816901408451E-4 12:8.802816901408451E-4 13:8.802816901408451E-4 16:8.802816901408451E-4 17:8.802816901408451E-4 19:8.802816901408451E-4 0:8.802816901408451E-4 1:8.802816901408451E-4 2:8.802816901408451E-4 4:8.802816901408451E-4 6:8.802816901408451E-4 7:8.802816901408451E-4 9:8.802816901408451E-4
AP890616-0155 0:0.40168539325842695 2:0.38295880149812733 4:0.07958801498127341 19:0.04962546816479401 8:0.03464419475655431 18:0.023408239700374533 10:0.008426966292134831 3:0.0046816479400749065 7:0.0046816479400749065 11:9.363295880149813E-4 12:9.363295880149813E-4 13:9.363295880149813E-4 14:9.363295880149813E-4 15:9.363295880149813E-4 16:9.363295880149813E-4 17:9.363295880149813E-4 1:9.363295880149813E-4 5:9.363295880149813E-4 6:9.363295880149813E-4 9:9.363295880149813E-4
AP890616-0166 2:0.5294715447154471 0:0.15548780487804878 6:0.08638211382113821 8:0.08231707317073171 17:0.041666666666666664 1:0.037601626016260166 9:0.021341463414634148 11:0.017276422764227643 19:0.013211382113821139 18:0.00508130081300813 12:0.0010162601626016261 13:0.0010162601626016261 14:0.0010162601626016261 15:0.0010162601626016261 16:0.0010162601626016261 3:0.0010162601626016261 4:0.0010162601626016261 5:0.0010162601626016261 7:0.0010162601626016261 10:0.0010162601626016261
AP890617-0118 2:0.4731884057971015 0:0.21521739130434783 8:0.10507246376811594 6:0.09927536231884058 1:0.02391304347826087 13:0.021014492753623187 3:0.018115942028985508 9:0.015217391304347827 11:0.009420289855072464 17:0.0036231884057971015 19:0.0036231884057971015 7:0.0036231884057971015 10:0.0036231884057971015 12:7.246376811594203E-4 14:7.246376811594203E-4 15:7.246376811594203E-4 16:7.246376811594203E-4 18:7.246376811594203E-4 4:7.246376811594203E-4 5:7.246376811594203E-4
AP890618-0039 2:0.40086206896551724 8:0.2043103448275862 0:0.1353448275862069 6:0.06637931034482758 13:0.052586206896551725 11:0.03879310344827586 9:0.03879310344827586 1:0.03189655172413793 19:0.011206896551724138 18:0.007758620689655172 14:0.004310344827586207 12:8.620689655172414E-4 15:8.620689655172414E-4 16:8.620689655172414E-4 17:8.620689655172414E-4 3:8.620689655172414E-4 4:8.620689655172414E-4 5:8.620689655172414E-4 7:8.620689655172414E-4 10:8.620689655172414E-4
AP890619-0241 10:0.7139830508474576 3:0.1038135593220339 5:0.04449152542372881 4:0.036016949152542374 12:0.019067796610169493 0:0.019067796610169493 1:0.019067796610169493 14:0.01059322033898305 9:0.01059322033898305 11:0.00211864406779661 13:0.00211864406779661 15:0.00211864406779661 16:0.00211864406779661 17:0.00211864406779661 18:0.00211864406779661 19:0.00211864406779661 2:0.00211864406779661 6:0.00211864406779661 7:0.00211864406779661 8:0.00211864406779661
AP890619-0294 17:0.2974537037037037 4:0.15393518518518517 15:0.1400462962962963 14:0.09837962962962964 6:0.07060185185185185 5:0.06597222222222222 8:0.06597222222222222 3:0.047453703703703706 10:0.024305555555555556 2:0.019675925925925927 16:0.005787037037037037 11:0.0011574074074074073 12:0.0011574074074074073 13:0.0011574074074074073 18:0.0011574074074074073 19:0.0011574074074074073 0:0.0011574074074074073 1:0.0011574074074074073 7:0.0011574074074074073 9:0.0011574074074074073
AP890620-0231 10:0.8155172413793104 8:0.08448275862068966 18:0.029310344827586206 19:0.022413793103448276 15:0.008620689655172414 0:0.008620689655172414 6:0.008620689655172414 11:0.0017241379310344827 12:0.0017241379310344827 13:0.0017241379310344827 14:0.0017241379310344827 16:0.0017241379310344827 17:0.0017241379310344827 1:0.0017241379310344827 2:0.0017241379310344827 3:0.0017241379310344827 4:0.0017241379310344827 5:0.0017241379310344827 7:0.0017241379310344827 9:0.0017241379310344827
AP890620-0233 10:0.29705882352941176 18:0.21470588235294116 14:0.14411764705882352 3:0.12058823529411765 17:0.07352941176470588 2:0.07352941176470588 1:0.03823529411764706 11:0.0029411764705882353 12:0.0029411764705882353 13:0.0029411764705882353 15:0.0029411764705882353 16:0.0029411764705882353 19:0.0029411764705882353 0:0.0029411764705882353 4:0.0029411764705882353 5:0.0029411764705882353 6:0.0029411764705882353 7:0.0029411764705882353 8:0.0029411764705882353 9:0.0029411764705882353
AP890621-0013 1:0.8802083333333334 8:0.046875 15:0.013541666666666667 3:0.013541666666666667 19:0.009375 9:0.009375 12:0.005208333333333333 17:0.005208333333333333 5:0.005208333333333333 11:0.0010416666666666667 13:0.0010416666666666667 14:0.0010416666666666667 16:0.0010416666666666667 18:0.0010416666666666667 0:0.0010416666666666667 2:0.0010416666666666667 4:0.0010416666666666667 6:0.0010416666666666667 7:0.0010416666666666667 10:0.0010416666666666667
AP890622-0138 15:0.7543532338308457 3:0.13246268656716417 14:0.05783582089552239 8:0.018034825870646767 18:0.01554726368159204 19:0.005597014925373134 2:0.003109452736318408 5:0.003109452736318408 10:0.003109452736318408 11:6.218905472636816E-4 12:6.218905472636816E-4 13:6.218905472636816E-4 16:6.218905472636816E-4 17:6.218905472636816E-4 0:6.218905472636816E-4 1:6.218905472636816E-4 4:6.218905472636816E-4 6:6.218905472636816E-4 7:6.218905472636816E-4 9:6.218905472636816E-4
AP890622-0250 8:0.3689236111111111 12:0.1814236111111111 17:0.1154513888888889 3:0.09809027777777778 15:0.07725694444444445 14:0.06684027777777778 19:0.05295138888888889 5:0.021701388888888888 16:0.0078125 11:8.680555555555555E-4 13:8.680555555555555E-4 18:8.680555555555555E-4 0:8.680555555555555E-4 1:8.680555555555555E-4 2:8.680555555555555E-4 4:8.680555555555555E-4 6:8.680555555555555E-4 7:8.680555555555555E-4 9:8.680555555555555E-4 10:8.680555555555555E-4
AP890622-0279 12:0.4512987012987013 7:0.1699134199134199 8:0.16125541125541126 19:0.05303030303030303 9:0.027056277056277056 11:0.022727272727272728 3:0.022727272727272728 5:0.022727272727272728 16:0.01406926406926407 17:0.01406926406926407 10:0.01406926406926407 4:0.00974025974025974 14:0.005411255411255411 15:0.005411255411255411 13:0.0010822510822510823 18:0.0010822510822510823 0:0.0010822510822510823 1:0.0010822510822510823 2:0.0010822510822510823 6:0.0010822510822510823
AP890622-0291 15:0.6858353510895884 3:0.13861985472154964 14:0.08535108958837773 8:0.06840193704600485 6:0.005447941888619854 9:0.005447941888619854 18:0.003026634382566586 11:6.053268765133172E-4 12:6.053268765133172E-4 13:6.053268765133172E-4 16:6.053268765133172E-4 17:6.053268765133172E-4 19:6.053268765133172E-4 0:6.053268765133172E-4 1:6.053268765133172E-4 2:6.053268765133172E-4 4:6.053268765133172E-4 5:6.053268765133172E-4 7:6.053268765133172E-4 10:6.053268765133172E-4
AP890623-0237 18:0.3873626373626374 10:0.3543956043956044 2:0.06868131868131869 8:0.06868131868131869 19:0.024725274725274724 9:0.024725274725274724 3:0.013736263736263736 6:0.013736263736263736 7:0.013736263736263736 11:0.0027472527472527475 12:0.0027472527472527475 13:0.0027472527472527475 14:0.0027472527472527475 15:0.0027472527472527475 16:0.0027472527472527475 17:0.0027472527472527475 0:0.0027472527472527475 1:0.0027472527472527475 4:0.0027472527472527475 5:0.0027472527472527475
AP890623-0267 5:0.6320598006644518 18:0.12375415282392027 8:0.07059800664451828 14:0.0606312292358804 12:0.0340531561461794 3:0.02408637873754153 7:0.01744186046511628 17:0.014119601328903655 11:0.004152823920265781 15:0.004152823920265781 0:0.004152823920265781 9:0.004152823920265781 13:8.305647840531562E-4 16:8.305647840531562E-4 19:8.305647840531562E-4 1:8.305647840531562E-4 2:8.305647840531562E-4 4:8.305647840531562E-4 6:8.305647840531562E-4 10:8.305647840531562E-4
AP890623-0273 3:0.48017241379310344 15:0.24568965517241378 14:0.11810344827586207 8:0.059482758620689656 7:0.03189655172413793 19:0.025 17:0.011206896551724138 1:0.007758620689655172 5:0.007758620689655172 12:0.004310344827586207 11:8.620689655172414E-4 13:8.620689655172414E-4 16:8.620689655172414E-4 18:8.620689655172414E-4 0:8.620689655172414E-4 2:8.620689655172414E-4 4:8.620689655172414E-4 6:8.620689655172414E-4 9:8.620689655172414E-4 10:8.620689655172414E-4
AP890623-0278 5:0.5284090909090909 3:0.16224747474747475 7:0.10164141414141414 16:0.08143939393939394 15:0.041035353535353536 18:0.028409090909090908 8:0.020833333333333332 19:0.010732323232323232 11:0.005681818181818182 12:0.005681818181818182 0:0.005681818181818182 14:0.0031565656565656565 13:6.313131313131314E-4 17:6.313131313131314E-4 1:6.313131313131314E-4 2:6.313131313131314E-4 4:6.313131313131314E-4 6:6.313131313131314E-4 9:6.313131313131314E-4 10:6.313131313131314E-4
AP890626-0065 3:0.7557142857142857 14:0.11 8:0.08142857142857143 18:0.012857142857142857 15:0.007142857142857143 17:0.007142857142857143 9:0.007142857142857143 11:0.0014285714285714286 12:0.0014285714285714286 13:0.0014285714285714286 16:0.0014285714285714286 19:0.0014285714285714286 0:0.0014285714285714286 1:0.0014285714285714286 2:0.0014285714285714286 4:0.0014285714285714286 5:0.0014285714285714286 6:0.0014285714285714286 7:0.0014285714285714286 10:0.0014285714285714286
AP890626-0250 5:0.5125 3:0.16726190476190475 16:0.0886904761904762 7:0.06726190476190476 18:0.050595238095238096 19:0.029166666666666667 8:0.024404761904761905 15:0.022023809523809525 13:0.019642857142857142 11:0.007738095238095238 6:0.002976190476190476 9:0.002976190476190476 12:5.952380952380953E-4 14:5.952380952380953E-4 17:5.952380952380953E-4 0:5.952380952380953E-4 1:5.952380952380953E-4 2:5.952380952380953E-4 4:5.952380952380953E-4 10:5.952380952380953E-4
AP890627-0221 3:0.3856466876971609 12:0.20268138801261829 14:0.1837539432176656 8:0.13958990536277602 18:0.026025236593059938 11:0.022870662460567823 13:0.01025236593059937 15:0.01025236593059937 10:0.007097791798107256 0:0.003943217665615142 16:7.886435331230284E-4 17:7.886435331230284E-4 19:7.886435331230284E-4 1:7.886435331230284E-4 2:7.886435331230284E-4 4:7.886435331230284E-4 5:7.886435331230284E-4 6:7.886435331230284E-4 7:7.886435331230284E-4 9:7.886435331230284E-4
AP890627-0238 18:0.33541666666666664 10:0.29375 2:0.16875 8:0.06875 15:0.04375 4:0.027083333333333334 3:0.01875 13:0.010416666666666666 0:0.010416666666666666 11:0.0020833333333333333 12:0.0020833333333333333 14:0.0020833333333333333 16:0.0020833333333333333 17:0.0020833333333333333 19:0.0020833333333333333 1:0.0020833333333333333 5:0.0020833333333333333 6:0.0020833333333333333 7:0.0020833333333333333 9:0.0020833333333333333
AP890627-0253 10:0.8118181818181818 8:0.07363636363636364 0:0.05181818181818182 6:0.019090909090909092 18:0.008181818181818182 19:0.008181818181818182 2:0.008181818181818182 13:0.004545454545454545 4:0.004545454545454545 11:9.090909090909091E-4 12:9.090909090909091E-4 14:9.090909090909091E-4 15:9.090909090909091E-4 16:9.090909090909091E-4 17:9.090909090909091E-4 1:9.090909090909091E-4 3:9.090909090909091E-4 5:9.090909090909091E-4 7:9.090909090909091E-4 9:9.090909090909091E-4
AP890628-0006 2:0.289612676056338 8:0.2649647887323944 4:0.2051056338028169 6:0.05369718309859155 7:0.03609154929577465 10:0.03609154929577465 17:0.025528169014084508 11:0.014964788732394365 16:0.014964788732394365 18:0.014964788732394365 14:0.011443661971830986 19:0.011443661971830986 0:0.011443661971830986 9:0.0044014084507042256 12:8.802816901408451E-4 13:8.802816901408451E-4 15:8.802816901408451E-4 1:8.802816901408451E-4 3:8.802816901408451E-4 5:8.802816901408451E-4
