AP890103-0110 12:0.2755681818181818 0:0.2528409090909091 11:0.13920454545454544 4:0.10511363636363637 3:0.09375 1:0.048295454545454544 2:0.02556818181818182 17:0.014204545454545454 9:0.014204545454545454 13:0.002840909090909091 14:0.002840909090909091 15:0.002840909090909091 16:0.002840909090909091 18:0.002840909090909091 19:0.002840909090909091 5:0.002840909090909091 6:0.002840909090909091 7:0.002840909090909091 8:0.002840909090909091 10:0.002840909090909091
AP890616-0119 8:0.4502551020408163 1:0.29209183673469385 11:0.09311224489795919 9:0.07270408163265306 10:0.03188775510204082 5:0.021683673469387755 4:0.011479591836734694 12:0.006377551020408163 2:0.006377551020408163 13:0.0012755102040816326 14:0.0012755102040816326 15:0.0012755102040816326 16:0.0012755102040816326 17:0.0012755102040816326 18:0.0012755102040816326 19:0.0012755102040816326 0:0.0012755102040816326 3:0.0012755102040816326 6:0.0012755102040816326 7:0.0012755102040816326
AP890617-0087 16:0.5701438848920863 1:0.1672661870503597 4:0.12410071942446044 13:0.023381294964028777 8:0.023381294964028777 9:0.023381294964028777 10:0.023381294964028777 11:0.008992805755395683 18:0.008992805755395683 5:0.008992805755395683 12:0.0017985611510791368 14:0.0017985611510791368 15:0.0017985611510791368 17:0.0017985611510791368 19:0.0017985611510791368 0:0.0017985611510791368 2:0.0017985611510791368 3:0.0017985611510791368 6:0.0017985611510791368 7:0.0017985611510791368
AP890617-0123 1:0.34602649006622516 4:0.3195364238410596 7:0.07450331125827815 16:0.061258278145695365 3:0.061258278145695365 9:0.048013245033112585 17:0.0347682119205298 19:0.028145695364238412 10:0.008278145695364239 11:0.0016556291390728477 12:0.0016556291390728477 13:0.0016556291390728477 14:0.0016556291390728477 15:0.0016556291390728477 18:0.0016556291390728477 0:0.0016556291390728477 2:0.0016556291390728477 5:0.0016556291390728477 6:0.0016556291390728477 8:0.0016556291390728477
AP890619-0056 2:0.551829268292683 18:0.21036585365853658 15:0.051829268292682924 16:0.051829268292682924 0:0.027439024390243903 6:0.027439024390243903 9:0.027439024390243903 1:0.01524390243902439 11:0.003048780487804878 12:0.003048780487804878 13:0.003048780487804878 14:0.003048780487804878 17:0.003048780487804878 19:0.003048780487804878 3:0.003048780487804878 4:0.003048780487804878 5:0.003048780487804878 7:0.003048780487804878 8:0.003048780487804878 10:0.003048780487804878
AP890619-0149 12:0.21835443037974683 13:0.21835443037974683 11:0.20569620253164558 19:0.18037974683544303 17:0.04113924050632911 5:0.04113924050632911 1:0.028481012658227847 6:0.015822784810126583 7:0.015822784810126583 14:0.0031645569620253164 15:0.0031645569620253164 16:0.0031645569620253164 18:0.0031645569620253164 0:0.0031645569620253164 2:0.0031645569620253164 3:0.0031645569620253164 4:0.0031645569620253164 8:0.0031645569620253164 9:0.0031645569620253164 10:0.0031645569620253164
AP890620-0159 1:0.4092920353982301 16:0.32964601769911506 0:0.05530973451327434 8:0.046460176991150445 15:0.03761061946902655 11:0.01991150442477876 12:0.01991150442477876 13:0.01991150442477876 6:0.01991150442477876 17:0.011061946902654867 7:0.011061946902654867 14:0.0022123893805309734 18:0.0022123893805309734 19:0.0022123893805309734 2:0.0022123893805309734 3:0.0022123893805309734 4:0.0022123893805309734 5:0.0022123893805309734 9:0.0022123893805309734 10:0.0022123893805309734
AP890621-0096 11:0.6560077519379846 12:0.09786821705426356 10:0.08624031007751938 1:0.08236434108527131 5:0.035852713178294575 9:0.012596899224806201 13:0.00872093023255814 19:0.0048449612403100775 0:0.0048449612403100775 14:9.689922480620155E-4 15:9.689922480620155E-4 16:9.689922480620155E-4 17:9.689922480620155E-4 18:9.689922480620155E-4 2:9.689922480620155E-4 3:9.689922480620155E-4 4:9.689922480620155E-4 6:9.689922480620155E-4 7:9.689922480620155E-4 8:9.689922480620155E-4
AP890621-0167 14:0.28005464480874315 12:0.24180327868852458 1:0.23633879781420766 13:0.09972677595628415 5:0.03415300546448088 0:0.023224043715846996 3:0.023224043715846996 11:0.012295081967213115 16:0.012295081967213115 7:0.012295081967213115 15:0.006830601092896175 9:0.006830601092896175 17:0.001366120218579235 18:0.001366120218579235 19:0.001366120218579235 2:0.001366120218579235 4:0.001366120218579235 6:0.001366120218579235 8:0.001366120218579235 10:0.001366120218579235
AP890621-0188 11:0.7157738095238095 1:0.10863095238095238 12:0.07291666666666667 5:0.03125 13:0.025297619047619048 9:0.013392857142857142 19:0.00744047619047619 8:0.00744047619047619 14:0.001488095238095238 15:0.001488095238095238 16:0.001488095238095238 17:0.001488095238095238 18:0.001488095238095238 0:0.001488095238095238 2:0.001488095238095238 3:0.001488095238095238 4:0.001488095238095238 6:0.001488095238095238 7:0.001488095238095238 10:0.001488095238095238
AP890622-0217 16:0.47485207100591714 1:0.1908284023668639 9:0.11390532544378698 11:0.10207100591715976 4:0.03106508875739645 13:0.02514792899408284 5:0.02514792899408284 12:0.0073964497041420114 14:0.0073964497041420114 15:0.0073964497041420114 17:0.0014792899408284023 18:0.0014792899408284023 19:0.0014792899408284023 0:0.0014792899408284023 2:0.0014792899408284023 3:0.0014792899408284023 6:0.0014792899408284023 7:0.0014792899408284023 8:0.0014792899408284023 10:0.0014792899408284023
AP890622-0260 17:0.7755623721881391 9:0.10685071574642127 6:0.0516359918200409 15:0.025051124744376277 16:0.018916155419222903 12:0.010736196319018405 10:0.004601226993865031 11:5.112474437627812E-4 13:5.112474437627812E-4 14:5.112474437627812E-4 18:5.112474437627812E-4 19:5.112474437627812E-4 0:5.112474437627812E-4 1:5.112474437627812E-4 2:5.112474437627812E-4 3:5.112474437627812E-4 4:5.112474437627812E-4 5:5.112474437627812E-4 7:5.112474437627812E-4 8:5.112474437627812E-4
AP890622-0271 15:0.5303308823529411 14:0.10753676470588236 9:0.08915441176470588 1:0.05606617647058824 18:0.04503676470588235 12:0.030330882352941176 10:0.030330882352941176 19:0.02665441176470588 2:0.02665441176470588 0:0.019301470588235295 6:0.019301470588235295 17:0.008272058823529412 7:0.004595588235294118 11:9.191176470588235E-4 13:9.191176470588235E-4 16:9.191176470588235E-4 3:9.191176470588235E-4 4:9.191176470588235E-4 5:9.191176470588235E-4 8:9.191176470588235E-4
AP890623-0206 18:0.5059322033898305 2:0.17372881355932204 9:0.16016949152542373 11:0.044915254237288135 6:0.038135593220338986 5:0.027966101694915254 10:0.017796610169491526 3:0.007627118644067797 14:0.00423728813559322 15:0.00423728813559322 16:0.00423728813559322 17:0.00423728813559322 12:8.47457627118644E-4 13:8.47457627118644E-4 19:8.47457627118644E-4 0:8.47457627118644E-4 1:8.47457627118644E-4 4:8.47457627118644E-4 7:8.47457627118644E-4 8:8.47457627118644E-4
AP890624-0059 0:0.22096774193548388 11:0.20161290322580644 8:0.20161290322580644 4:0.12419354838709677 1:0.07903225806451612 6:0.05967741935483871 5:0.04032258064516129 16:0.020967741935483872 15:0.014516129032258065 9:0.014516129032258065 2:0.008064516129032258 12:0.0016129032258064516 13:0.0016129032258064516 14:0.0016129032258064516 17:0.0016129032258064516 18:0.0016129032258064516 19:0.0016129032258064516 3:0.0016129032258064516 7:0.0016129032258064516 10:0.0016129032258064516
AP890626-0102 11:0.4333910034602076 1:0.10813148788927336 0:0.08737024221453288 7:0.08737024221453288 9:0.052768166089965395 10:0.052768166089965395 5:0.04238754325259515 4:0.03892733564013841 12:0.03200692041522491 13:0.028546712802768166 8:0.01124567474048443 17:0.007785467128027681 15:0.004325259515570935 18:0.004325259515570935 3:0.004325259515570935 14:8.650519031141869E-4 16:8.650519031141869E-4 19:8.650519031141869E-4 2:8.650519031141869E-4 6:8.650519031141869E-4
AP890626-0145 15:0.32281553398058255 2:0.32281553398058255 3:0.08009708737864078 4:0.0703883495145631 14:0.050970873786407765 16:0.03155339805825243 6:0.03155339805825243 17:0.021844660194174758 9:0.021844660194174758 18:0.012135922330097087 5:0.012135922330097087 11:0.0024271844660194173 12:0.0024271844660194173 13:0.0024271844660194173 19:0.0024271844660194173 0:0.0024271844660194173 1:0.0024271844660194173 7:0.0024271844660194173 8:0.0024271844660194173 10:0.0024271844660194173
AP890626-0148 12:0.3536821705426357 1:0.31492248062015504 4:0.09786821705426356 11:0.07848837209302326 3:0.05135658914728682 9:0.035852713178294575 10:0.016472868217054265 16:0.012596899224806201 17:0.00872093023255814 5:0.00872093023255814 13:0.0048449612403100775 18:0.0048449612403100775 6:0.0048449612403100775 14:9.689922480620155E-4 15:9.689922480620155E-4 19:9.689922480620155E-4 0:9.689922480620155E-4 2:9.689922480620155E-4 7:9.689922480620155E-4 8:9.689922480620155E-4
AP890626-0223 18:0.44047619047619047 9:0.19677871148459383 6:0.09873949579831932 0:0.06792717086834733 2:0.05952380952380952 11:0.05672268907563025 7:0.05112044817927171 19:0.01750700280112045 17:0.0035014005602240898 12:7.002801120448179E-4 13:7.002801120448179E-4 14:7.002801120448179E-4 15:7.002801120448179E-4 16:7.002801120448179E-4 1:7.002801120448179E-4 3:7.002801120448179E-4 4:7.002801120448179E-4 5:7.002801120448179E-4 8:7.002801120448179E-4 10:7.002801120448179E-4
AP890626-0224 18:0.31756756756756754 6:0.19963144963144963 9:0.17014742014742015 2:0.1038083538083538 17:0.09643734643734644 7:0.030098280098280097 1:0.02027027027027027 12:0.015356265356265357 3:0.012899262899262898 5:0.007985257985257985 11:0.005528255528255528 13:0.005528255528255528 4:0.005528255528255528 8:0.005528255528255528 14:6.142506142506142E-4 15:6.142506142506142E-4 16:6.142506142506142E-4 19:6.142506142506142E-4 0:6.142506142506142E-4 10:6.142506142506142E-4
AP890626-0239 6:0.48363431151241537 18:0.14503386004514673 9:0.113431151241535 0:0.061512415349887134 12:0.05474040632054176 11:0.03893905191873589 1:0.018623024830699775 16:0.01636568848758465 17:0.014108352144469526 19:0.014108352144469526 7:0.011851015801354402 10:0.009593679458239277 3:0.007336343115124154 2:0.005079006772009029 8:0.0028216704288939053 13:5.64334085778781E-4 14:5.64334085778781E-4 15:5.64334085778781E-4 4:5.64334085778781E-4 5:5.64334085778781E-4
AP890627-0099 17:0.7694274028629857 9:0.11503067484662577 6:0.03936605316973415 12:0.020961145194274028 15:0.018916155419222903 16:0.014826175869120654 2:0.0066462167689161555 0:0.004601226993865031 4:0.004601226993865031 11:5.112474437627812E-4 13:5.112474437627812E-4 14:5.112474437627812E-4 18:5.112474437627812E-4 19:5.112474437627812E-4 1:5.112474437627812E-4 3:5.112474437627812E-4 5:5.112474437627812E-4 7:5.112474437627812E-4 8:5.112474437627812E-4 10:5.112474437627812E-4
AP890627-0180 19:0.5084541062801933 10:0.2041062801932367 7:0.06884057971014493 3:0.0640096618357488 5:0.03985507246376811 1:0.030193236714975844 12:0.025362318840579712 8:0.020531400966183576 13:0.01570048309178744 15:0.006038647342995169 9:0.006038647342995169 11:0.0012077294685990338 14:0.0012077294685990338 16:0.0012077294685990338 17:0.0012077294685990338 18:0.0012077294685990338 0:0.0012077294685990338 2:0.0012077294685990338 4:0.0012077294685990338 6:0.0012077294685990338
AP890628-0017 1:0.31921487603305787 16:0.3109504132231405 4:0.07954545454545454 13:0.07128099173553719 11:0.0506198347107438 12:0.0506198347107438 9:0.04648760330578512 5:0.029958677685950414 19:0.01756198347107438 17:0.005165289256198347 8:0.005165289256198347 10:0.005165289256198347 14:0.0010330578512396695 15:0.0010330578512396695 18:0.0010330578512396695 0:0.0010330578512396695 2:0.0010330578512396695 3:0.0010330578512396695 6:0.0010330578512396695 7:0.0010330578512396695
AP890628-0135 4:0.6431297709923665 1:0.14694656488549618 17:0.04770992366412214 3:0.04007633587786259 19:0.03244274809160305 6:0.03244274809160305 12:0.01717557251908397 5:0.01717557251908397 11:0.0019083969465648854 13:0.0019083969465648854 14:0.0019083969465648854 15:0.0019083969465648854 16:0.0019083969465648854 18:0.0019083969465648854 0:0.0019083969465648854 2:0.0019083969465648854 7:0.0019083969465648854 8:0.0019083969465648854 9:0.0019083969465648854 10:0.0019083969465648854
AP890628-0204 2:0.41 6:0.138 12:0.098 18:0.082 1:0.074 15:0.066 11:0.042 16:0.018 0:0.018 4:0.018 14:0.01 17:0.01 13:0.002 19:0.002 3:0.002 5:0.002 7:0.002 8:0.002 9:0.002 10:0.002
AP890628-0229 12:0.27479338842975204 9:0.1921487603305785 13:0.1590909090909091 19:0.12603305785123967 3:0.09297520661157024 7:0.04338842975206612 1:0.03512396694214876 15:0.026859504132231406 11:0.01859504132231405 4:0.010330578512396695 14:0.002066115702479339 16:0.002066115702479339 17:0.002066115702479339 18:0.002066115702479339 0:0.002066115702479339 2:0.002066115702479339 5:0.002066115702479339 6:0.002066115702479339 8:0.002066115702479339 10:0.002066115702479339
AP890629-0036 17:0.22606382978723405 6:0.2047872340425532 10:0.19414893617021275 1:0.14095744680851063 18:0.10904255319148937 2:0.034574468085106384 13:0.013297872340425532 14:0.013297872340425532 4:0.013297872340425532 7:0.013297872340425532 9:0.013297872340425532 11:0.0026595744680851063 12:0.0026595744680851063 15:0.0026595744680851063 16:0.0026595744680851063 19:0.0026595744680851063 0:0.0026595744680851063 3:0.0026595744680851063 5:0.0026595744680851063 8:0.0026595744680851063
AP890629-0043 4:0.3157439446366782 16:0.28460207612456745 6:0.09083044982698962 1:0.07352941176470588 3:0.07352941176470588 14:0.052768166089965395 8:0.03200692041522491 10:0.028546712802768166 11:0.025086505190311418 2:0.007785467128027681 13:0.004325259515570935 7:0.004325259515570935 12:8.650519031141869E-4 15:8.650519031141869E-4 17:8.650519031141869E-4 18:8.650519031141869E-4 19:8.650519031141869E-4 0:8.650519031141869E-4 5:8.650519031141869E-4 9:8.650519031141869E-4
AP890629-0064 0:0.4437716262975779 1:0.16003460207612458 4:0.14965397923875431 12:0.07006920415224914 6:0.04930795847750865 3:0.045847750865051905 7:0.028546712802768166 13:0.018166089965397925 19:0.018166089965397925 2:0.004325259515570935 5:0.004325259515570935 11:8.650519031141869E-4 14:8.650519031141869E-4 15:8.650519031141869E-4 16:8.650519031141869E-4 17:8.650519031141869E-4 18:8.650519031141869E-4 8:8.650519031141869E-4 9:8.650519031141869E-4 10:8.650519031141869E-4
AP890629-0102 0:0.22767857142857142 4:0.1800595238095238 14:0.11458333333333333 19:0.08482142857142858 11:0.07886904761904762 10:0.06696428571428571 12:0.05505952380952381 8:0.05505952380952381 15:0.043154761904761904 1:0.03125 3:0.03125 18:0.00744047619047619 5:0.00744047619047619 9:0.00744047619047619 13:0.001488095238095238 16:0.001488095238095238 17:0.001488095238095238 2:0.001488095238095238 6:0.001488095238095238 7:0.001488095238095238
AP890629-0122 1:0.3969155844155844 16:0.23133116883116883 11:0.09821428571428571 12:0.08198051948051949 4:0.03977272727272727 19:0.030032467532467532 10:0.030032467532467532 5:0.02353896103896104 17:0.020292207792207792 6:0.017045454545454544 9:0.013798701298701298 7:0.007305194805194805 0:0.004058441558441558 13:8.116883116883117E-4 14:8.116883116883117E-4 15:8.116883116883117E-4 18:8.116883116883117E-4 2:8.116883116883117E-4 3:8.116883116883117E-4 8:8.116883116883117E-4
AP890629-0149 4:0.3868483412322275 1:0.22334123222748814 9:0.15699052132701422 12:0.11433649289099526 6:0.029028436018957347 11:0.02428909952606635 15:0.017180094786729858 0:0.01481042654028436 13:0.007701421800947867 17:0.007701421800947867 2:0.007701421800947867 5:0.002962085308056872 8:0.002962085308056872 14:5.924170616113745E-4 16:5.924170616113745E-4 18:5.924170616113745E-4 19:5.924170616113745E-4 3:5.924170616113745E-4 7:5.924170616113745E-4 10:5.924170616113745E-4
AP890630-0013 15:0.6154580152671756 9:0.09637404580152671 11:0.06583969465648855 6:0.05820610687022901 0:0.042938931297709926 12:0.02767175572519084 14:0.02385496183206107 7:0.020038167938931296 13:0.016221374045801526 10:0.012404580152671756 1:0.008587786259541985 17:0.004770992366412214 16:9.541984732824427E-4 18:9.541984732824427E-4 19:9.541984732824427E-4 2:9.541984732824427E-4 3:9.541984732824427E-4 4:9.541984732824427E-4 5:9.541984732824427E-4 8:9.541984732824427E-4
AP890630-0149 12:0.5212264150943396 4:0.13443396226415094 11:0.06839622641509434 1:0.06839622641509434 0:0.04009433962264151 9:0.04009433962264151 13:0.030660377358490566 16:0.02122641509433962 17:0.02122641509433962 18:0.01179245283018868 8:0.01179245283018868 10:0.01179245283018868 14:0.0023584905660377358 15:0.0023584905660377358 19:0.0023584905660377358 2:0.0023584905660377358 3:0.0023584905660377358 5:0.0023584905660377358 6:0.0023584905660377358 7:0.0023584905660377358
AP890630-0150 0:0.23550724637681159 2:0.19202898550724637 15:0.11956521739130435 3:0.11956521739130435 14:0.07608695652173914 7:0.04710144927536232 9:0.04710144927536232 10:0.04710144927536232 13:0.03260869565217391 4:0.018115942028985508 6:0.018115942028985508 8:0.018115942028985508 11:0.0036231884057971015 12:0.0036231884057971015 16:0.0036231884057971015 17:0.0036231884057971015 18:0.0036231884057971015 19:0.0036231884057971015 1:0.0036231884057971015 5:0.0036231884057971015
AP890701-0045 14:0.47680412371134023 9:0.16752577319587628 3:0.14690721649484537 13:0.07474226804123711 7:0.07474226804123711 0:0.023195876288659795 11:0.002577319587628866 12:0.002577319587628866 15:0.002577319587628866 16:0.002577319587628866 17:0.002577319587628866 18:0.002577319587628866 19:0.002577319587628866 1:0.002577319587628866 2:0.002577319587628866 4:0.002577319587628866 5:0.002577319587628866 6:0.002577319587628866 8:0.002577319587628866 10:0.002577319587628866
AP890702-0012 1:0.56640625 4:0.14453125 19:0.06640625 9:0.06640625 8:0.05078125 6:0.03515625 15:0.01953125 11:0.00390625 12:0.00390625 13:0.00390625 14:0.00390625 16:0.00390625 17:0.00390625 18:0.00390625 0:0.00390625 2:0.00390625 3:0.00390625 5:0.00390625 7:0.00390625 10:0.00390625
AP890703-0128 2:0.3776041666666667 18:0.2109375 17:0.15885416666666666 3:0.0859375 7:0.0546875 1:0.033854166666666664 12:0.013020833333333334 13:0.013020833333333334 19:0.013020833333333334 9:0.013020833333333334 11:0.0026041666666666665 14:0.0026041666666666665 15:0.0026041666666666665 16:0.0026041666666666665 0:0.0026041666666666665 4:0.0026041666666666665 5:0.0026041666666666665 6:0.0026041666666666665 8:0.0026041666666666665 10:0.0026041666666666665
AP890703-0136 0:0.5391156462585034 4:0.23299319727891157 1:0.12414965986394558 11:0.02891156462585034 2:0.02891156462585034 17:0.008503401360544218 8:0.008503401360544218 9:0.008503401360544218 12:0.0017006802721088435 13:0.0017006802721088435 14:0.0017006802721088435 15:0.0017006802721088435 16:0.0017006802721088435 18:0.0017006802721088435 19:0.0017006802721088435 3:0.0017006802721088435 5:0.0017006802721088435 6:0.0017006802721088435 7:0.0017006802721088435 10:0.0017006802721088435
AP890703-0250 9:0.22231270358306188 14:0.15390879478827363 0:0.15065146579804561 7:0.10504885993485343 3:0.06921824104234528 19:0.06596091205211727 1:0.052931596091205214 8:0.046416938110749185 12:0.039902280130293157 2:0.03664495114006515 4:0.02687296416938111 13:0.007328990228013029 11:0.004071661237785016 15:0.004071661237785016 16:0.004071661237785016 5:0.004071661237785016 6:0.004071661237785016 17:8.143322475570033E-4 18:8.143322475570033E-4 10:8.143322475570033E-4
AP890703-0257 2:0.43764845605700714 9:0.22862232779097388 6:0.1169833729216152 18:0.09323040380047506 17:0.05760095011876484 14:0.02672209026128266 10:0.014845605700712588 1:0.010095011876484561 15:0.005344418052256532 11:0.0029691211401425177 12:5.938242280285036E-4 13:5.938242280285036E-4 16:5.938242280285036E-4 19:5.938242280285036E-4 0:5.938242280285036E-4 3:5.938242280285036E-4 4:5.938242280285036E-4 5:5.938242280285036E-4 7:5.938242280285036E-4 8:5.938242280285036E-4
AP890704-0010 1:0.49413145539906106 11:0.09976525821596244 19:0.08098591549295775 5:0.0715962441314554 13:0.062206572769953054 16:0.057511737089201875 9:0.057511737089201875 14:0.01995305164319249 0:0.01995305164319249 2:0.01056338028169014 17:0.005868544600938967 6:0.005868544600938967 7:0.005868544600938967 12:0.0011737089201877935 15:0.0011737089201877935 18:0.0011737089201877935 3:0.0011737089201877935 4:0.0011737089201877935 8:0.0011737089201877935 10:0.0011737089201877935
AP890704-0134 3:0.3517857142857143 10:0.30178571428571427 2:0.15892857142857142 12:0.044642857142857144 13:0.044642857142857144 6:0.0375 16:0.01607142857142857 15:0.008928571428571428 1:0.008928571428571428 4:0.008928571428571428 11:0.0017857142857142857 14:0.0017857142857142857 17:0.0017857142857142857 18:0.0017857142857142857 19:0.0017857142857142857 0:0.0017857142857142857 5:0.0017857142857142857 7:0.0017857142857142857 8:0.0017857142857142857 9:0.0017857142857142857
AP890705-0056 5:0.5376712328767124 10:0.1952054794520548 9:0.11301369863013698 1:0.08561643835616438 16:0.017123287671232876 11:0.003424657534246575 12:0.003424657534246575 13:0.003424657534246575 14:0.003424657534246575 15:0.003424657534246575 17:0.003424657534246575 18:0.003424657534246575 19:0.003424657534246575 0:0.003424657534246575 2:0.003424657534246575 3:0.003424657534246575 4:0.003424657534246575 6:0.003424657534246575 7:0.003424657534246575 8:0.003424657534246575
AP890705-0085 5:0.43973214285714285 1:0.18973214285714285 10:0.14508928571428573 9:0.11830357142857142 11:0.029017857142857144 18:0.029017857142857144 12:0.011160714285714286 19:0.011160714285714286 13:0.002232142857142857 14:0.002232142857142857 15:0.002232142857142857 16:0.002232142857142857 17:0.002232142857142857 0:0.002232142857142857 2:0.002232142857142857 3:0.002232142857142857 4:0.002232142857142857 6:0.002232142857142857 7:0.002232142857142857 8:0.002232142857142857
AP890706-0150 9:0.4828125 1:0.3140625 4:0.1453125 12:0.0140625 5:0.0140625 15:0.0078125 11:0.0015625 13:0.0015625 14:0.0015625 16:0.0015625 17:0.0015625 18:0.0015625 19:0.0015625 0:0.0015625 2:0.0015625 3:0.0015625 6:0.0015625 7:0.0015625 8:0.0015625 10:0.0015625
AP890707-0030 11:0.6151162790697674 1:0.12674418604651164 12:0.12209302325581395 9:0.047674418604651166 0:0.03372093023255814 4:0.02441860465116279 16:0.010465116279069767 13:0.005813953488372093 14:0.0011627906976744186 15:0.0011627906976744186 17:0.0011627906976744186 18:0.0011627906976744186 19:0.0011627906976744186 2:0.0011627906976744186 3:0.0011627906976744186 5:0.0011627906976744186 6:0.0011627906976744186 7:0.0011627906976744186 8:0.0011627906976744186 10:0.0011627906976744186
AP890707-0085 16:0.4637809187279152 1:0.357773851590106 12:0.053886925795053005 4:0.03268551236749117 8:0.02561837455830389 14:0.022084805653710248 0:0.011484098939929329 3:0.007950530035335688 9:0.007950530035335688 15:0.00441696113074205 18:0.00441696113074205 11:8.833922261484099E-4 13:8.833922261484099E-4 17:8.833922261484099E-4 19:8.833922261484099E-4 2:8.833922261484099E-4 5:8.833922261484099E-4 6:8.833922261484099E-4 7:8.833922261484099E-4 10:8.833922261484099E-4
AP890707-0193 6:0.3706647398843931 18:0.27239884393063585 9:0.16257225433526012 7:0.10765895953757225 12:0.03540462427745665 16:0.015173410404624277 2:0.012283236994219654 11:0.006502890173410405 5:0.006502890173410405 3:0.0036127167630057803 13:7.22543352601156E-4 14:7.22543352601156E-4 15:7.22543352601156E-4 17:7.22543352601156E-4 19:7.22543352601156E-4 0:7.22543352601156E-4 1:7.22543352601156E-4 4:7.22543352601156E-4 8:7.22543352601156E-4 10:7.22543352601156E-4
AP890708-0054 1:0.40898058252427183 4:0.2536407766990291 0:0.0983009708737864 9:0.09344660194174757 19:0.044902912621359224 12:0.03519417475728155 13:0.015776699029126214 16:0.015776699029126214 11:0.006067961165048544 17:0.006067961165048544 18:0.006067961165048544 5:0.006067961165048544 14:0.0012135922330097086 15:0.0012135922330097086 2:0.0012135922330097086 3:0.0012135922330097086 6:0.0012135922330097086 7:0.0012135922330097086 8:0.0012135922330097086 10:0.0012135922330097086
AP890710-0070 1:0.3419732441471572 4:0.2717391304347826 12:0.16137123745819398 9:0.12123745819397994 19:0.024247491638795988 3:0.020903010033444816 15:0.010869565217391304 16:0.010869565217391304 2:0.010869565217391304 7:0.010869565217391304 14:0.004180602006688963 8:0.004180602006688963 11:8.361204013377926E-4 13:8.361204013377926E-4 17:8.361204013377926E-4 18:8.361204013377926E-4 0:8.361204013377926E-4 5:8.361204013377926E-4 6:8.361204013377926E-4 10:8.361204013377926E-4
AP890710-0121 7:0.30069444444444443 18:0.23402777777777778 2:0.19791666666666666 6:0.08125 9:0.07569444444444444 11:0.03958333333333333 0:0.02013888888888889 16:0.011805555555555555 1:0.011805555555555555 13:0.009027777777777777 12:0.00625 19:0.003472222222222222 5:0.003472222222222222 14:6.944444444444445E-4 15:6.944444444444445E-4 17:6.944444444444445E-4 3:6.944444444444445E-4 4:6.944444444444445E-4 8:6.944444444444445E-4 10:6.944444444444445E-4
AP890710-0151 12:0.3633720930232558 1:0.3168604651162791 16:0.2005813953488372 14:0.0377906976744186 3:0.02616279069767442 5:0.014534883720930232 11:0.0029069767441860465 13:0.0029069767441860465 15:0.0029069767441860465 17:0.0029069767441860465 18:0.0029069767441860465 19:0.0029069767441860465 0:0.0029069767441860465 2:0.0029069767441860465 4:0.0029069767441860465 6:0.0029069767441860465 7:0.0029069767441860465 8:0.0029069767441860465 9:0.0029069767441860465 10:0.0029069767441860465
AP890710-0217 18:0.27055921052631576 6:0.22450657894736842 9:0.22450657894736842 2:0.1225328947368421 0:0.06990131578947369 12:0.04029605263157895 4:0.01069078947368421 5:0.01069078947368421 8:0.007401315789473684 11:0.004111842105263158 16:0.004111842105263158 19:0.004111842105263158 13:8.223684210526315E-4 14:8.223684210526315E-4 15:8.223684210526315E-4 17:8.223684210526315E-4 1:8.223684210526315E-4 3:8.223684210526315E-4 7:8.223684210526315E-4 10:8.223684210526315E-4
AP890711-0083 17:0.9072668112798264 6:0.037418655097613884 12:0.01789587852494577 2:0.015726681127982648 14:0.0070498915401301515 9:0.004880694143167028 7:0.0027114967462039045 11:5.422993492407809E-4 13:5.422993492407809E-4 15:5.422993492407809E-4 16:5.422993492407809E-4 18:5.422993492407809E-4 19:5.422993492407809E-4 0:5.422993492407809E-4 1:5.422993492407809E-4 3:5.422993492407809E-4 4:5.422993492407809E-4 5:5.422993492407809E-4 8:5.422993492407809E-4 10:5.422993492407809E-4
AP890711-0110 17:0.8875 6:0.04490740740740741 12:0.02638888888888889 2:0.020833333333333332 3:0.00787037037037037 7:0.004166666666666667 11:0.0023148148148148147 13:4.62962962962963E-4 14:4.62962962962963E-4 15:4.62962962962963E-4 16:4.62962962962963E-4 18:4.62962962962963E-4 19:4.62962962962963E-4 0:4.62962962962963E-4 1:4.62962962962963E-4 4:4.62962962962963E-4 5:4.62962962962963E-4 8:4.62962962962963E-4 9:4.62962962962963E-4 10:4.62962962962963E-4
AP890711-0115 6:0.343070652173913 9:0.19089673913043478 10:0.09035326086956522 18:0.08763586956521739 7:0.06861413043478261 2:0.06589673913043478 17:0.046875 14:0.041440217391304345 19:0.01970108695652174 12:0.01154891304347826 15:0.008831521739130434 11:0.006114130434782609 0:0.006114130434782609 5:0.006114130434782609 13:0.0033967391304347825 16:6.793478260869565E-4 1:6.793478260869565E-4 3:6.793478260869565E-4 4:6.793478260869565E-4 8:6.793478260869565E-4
AP890711-0121 17:0.6944444444444444 9:0.11531986531986532 0:0.08838383838383838 6:0.034511784511784514 14:0.021043771043771045 11:0.01430976430976431 3:0.010942760942760943 1:0.004208754208754209 5:0.004208754208754209 8:0.004208754208754209 12:8.417508417508417E-4 13:8.417508417508417E-4 15:8.417508417508417E-4 16:8.417508417508417E-4 18:8.417508417508417E-4 19:8.417508417508417E-4 2:8.417508417508417E-4 4:8.417508417508417E-4 7:8.417508417508417E-4 10:8.417508417508417E-4
