AP890101-0036 6:0.3537344398340249 9:0.18775933609958506 14:0.16701244813278007 2:0.12551867219917012 13:0.10062240663900415 1:0.03008298755186722 8:0.013485477178423237 12:0.005186721991701245 19:0.005186721991701245 11:0.001037344398340249 15:0.001037344398340249 16:0.001037344398340249 17:0.001037344398340249 18:0.001037344398340249 0:0.001037344398340249 3:0.001037344398340249 4:0.001037344398340249 5:0.001037344398340249 7:0.001037344398340249 10:0.001037344398340249
AP890830-0160 10:0.29625550660792954 17:0.2301762114537445 13:0.10682819383259912 8:0.07599118942731277 16:0.07158590308370044 14:0.053964757709251104 0:0.04515418502202643 1:0.03634361233480176 12:0.018722466960352423 19:0.018722466960352423 7:0.014317180616740088 15:0.005506607929515419 2:0.005506607929515419 3:0.005506607929515419 5:0.005506607929515419 9:0.005506607929515419 11:0.0011013215859030838 18:0.0011013215859030838 4:0.0011013215859030838 6:0.0011013215859030838
AP890831-0023 11:0.5277196652719666 14:0.10721757322175732 9:0.10094142259414227 13:0.06119246861924686 7:0.05700836820083682 10:0.0549163179916318 17:0.03608786610878661 16:0.01307531380753138 2:0.01307531380753138 19:0.010983263598326359 15:0.004707112970711297 0:0.002615062761506276 1:0.002615062761506276 3:0.002615062761506276 4:0.002615062761506276 12:5.230125523012552E-4 18:5.230125523012552E-4 5:5.230125523012552E-4 6:5.230125523012552E-4 8:5.230125523012552E-4
AP890831-0031 11:0.4329971181556196 17:0.24855907780979827 13:0.13904899135446686 6:0.05547550432276657 2:0.026657060518731988 8:0.02089337175792507 14:0.018011527377521614 15:0.018011527377521614 18:0.009365994236311239 1:0.009365994236311239 16:0.006484149855907781 9:0.006484149855907781 4:0.0036023054755043226 12:7.204610951008645E-4 19:7.204610951008645E-4 0:7.204610951008645E-4 3:7.204610951008645E-4 5:7.204610951008645E-4 7:7.204610951008645E-4 10:7.204610951008645E-4
AP890831-0042 9:0.7566225165562914 14:0.08112582781456953 17:0.054635761589403975 15:0.028145695364238412 11:0.02152317880794702 10:0.02152317880794702 1:0.008278145695364239 5:0.008278145695364239 12:0.0016556291390728477 13:0.0016556291390728477 16:0.0016556291390728477 18:0.0016556291390728477 19:0.0016556291390728477 0:0.0016556291390728477 2:0.0016556291390728477 3:0.0016556291390728477 4:0.0016556291390728477 6:0.0016556291390728477 7:0.0016556291390728477 8:0.0016556291390728477
AP890831-0237 16:0.4921602787456446 14:0.16114982578397213 13:0.08797909407665505 15:0.08449477351916376 17:0.046167247386759584 18:0.02177700348432056 19:0.02177700348432056 7:0.02177700348432056 2:0.018292682926829267 3:0.01132404181184669 8:0.01132404181184669 4:0.0078397212543554 12:0.004355400696864111 6:0.004355400696864111 11:8.710801393728223E-4 0:8.710801393728223E-4 1:8.710801393728223E-4 5:8.710801393728223E-4 9:8.710801393728223E-4 10:8.710801393728223E-4
AP890831-0247 11:0.5907202216066482 17:0.14473684210526316 14:0.13365650969529086 13:0.04778393351800554 7:0.031163434903047092 3:0.022853185595567867 16:0.014542936288088643 15:0.0034626038781163434 4:0.0034626038781163434 12:6.925207756232687E-4 18:6.925207756232687E-4 19:6.925207756232687E-4 0:6.925207756232687E-4 1:6.925207756232687E-4 2:6.925207756232687E-4 5:6.925207756232687E-4 6:6.925207756232687E-4 8:6.925207756232687E-4 9:6.925207756232687E-4 10:6.925207756232687E-4
AP890901-0106 9:0.5453020134228188 13:0.21644295302013422 14:0.11577181208053691 17:0.03523489932885906 2:0.03523489932885906 11:0.008389261744966443 16:0.008389261744966443 1:0.008389261744966443 8:0.008389261744966443 12:0.0016778523489932886 15:0.0016778523489932886 18:0.0016778523489932886 19:0.0016778523489932886 0:0.0016778523489932886 3:0.0016778523489932886 4:0.0016778523489932886 5:0.0016778523489932886 6:0.0016778523489932886 7:0.0016778523489932886 10:0.0016778523489932886
AP890902-0098 5:0.7198275862068966 14:0.1910919540229885 18:0.041666666666666664 15:0.01293103448275862 1:0.007183908045977011 10:0.007183908045977011 11:0.0014367816091954023 12:0.0014367816091954023 13:0.0014367816091954023 16:0.0014367816091954023 17:0.0014367816091954023 19:0.0014367816091954023 0:0.0014367816091954023 2:0.0014367816091954023 3:0.0014367816091954023 4:0.0014367816091954023 6:0.0014367816091954023 7:0.0014367816091954023 8:0.0014367816091954023 9:0.0014367816091954023
AP890902-0135 18:0.5112244897959184 14:0.2540816326530612 5:0.07448979591836735 12:0.02959183673469388 4:0.025510204081632654 7:0.025510204081632654 11:0.02142857142857143 19:0.017346938775510204 17:0.013265306122448979 1:0.009183673469387756 16:0.00510204081632653 8:0.00510204081632653 13:0.0010204081632653062 15:0.0010204081632653062 0:0.0010204081632653062 2:0.0010204081632653062 3:0.0010204081632653062 6:0.0010204081632653062 9:0.0010204081632653062 10:0.0010204081632653062
AP890903-0058 7:0.2611524163568773 0:0.2537174721189591 14:0.12360594795539033 5:0.08643122676579926 9:0.07527881040892194 18:0.0604089219330855 19:0.041821561338289966 6:0.019516728624535316 8:0.019516728624535316 13:0.015799256505576207 4:0.015799256505576207 3:0.012081784386617101 10:0.008364312267657992 11:9.293680297397769E-4 12:9.293680297397769E-4 15:9.293680297397769E-4 16:9.293680297397769E-4 17:9.293680297397769E-4 1:9.293680297397769E-4 2:9.293680297397769E-4
AP890905-0053 14:0.2809633027522936 19:0.2396788990825688 5:0.23509174311926606 10:0.10206422018348624 12:0.051605504587155966 16:0.028669724770642203 17:0.0194954128440367 3:0.010321100917431193 0:0.005733944954128441 4:0.005733944954128441 7:0.005733944954128441 8:0.005733944954128441 11:0.0011467889908256881 13:0.0011467889908256881 15:0.0011467889908256881 18:0.0011467889908256881 1:0.0011467889908256881 2:0.0011467889908256881 6:0.0011467889908256881 9:0.0011467889908256881
AP890905-0117 5:0.6379003558718861 14:0.1610320284697509 18:0.13256227758007116 13:0.011565836298932384 16:0.011565836298932384 2:0.011565836298932384 9:0.011565836298932384 1:0.00800711743772242 17:0.004448398576512456 11:8.896797153024911E-4 12:8.896797153024911E-4 15:8.896797153024911E-4 19:8.896797153024911E-4 0:8.896797153024911E-4 3:8.896797153024911E-4 4:8.896797153024911E-4 6:8.896797153024911E-4 7:8.896797153024911E-4 8:8.896797153024911E-4 10:8.896797153024911E-4
AP890906-0033 9:0.6719653179190751 14:0.14017341040462428 11:0.07658959537572255 3:0.030346820809248554 17:0.024566473988439308 15:0.01300578034682081 12:0.0072254335260115606 19:0.0072254335260115606 0:0.0072254335260115606 10:0.0072254335260115606 13:0.001445086705202312 16:0.001445086705202312 18:0.001445086705202312 1:0.001445086705202312 2:0.001445086705202312 4:0.001445086705202312 5:0.001445086705202312 6:0.001445086705202312 7:0.001445086705202312 8:0.001445086705202312
AP890907-0002 5:0.8355614973262032 18:0.05481283422459893 9:0.02807486631016043 11:0.022727272727272728 14:0.022727272727272728 0:0.012032085561497326 7:0.0066844919786096255 12:0.001336898395721925 13:0.001336898395721925 15:0.001336898395721925 16:0.001336898395721925 17:0.001336898395721925 19:0.001336898395721925 1:0.001336898395721925 2:0.001336898395721925 3:0.001336898395721925 4:0.001336898395721925 6:0.001336898395721925 8:0.001336898395721925 10:0.001336898395721925
AP890907-0233 17:0.2866132723112128 13:0.14473684210526316 16:0.13787185354691076 15:0.13100686498855835 14:0.10812356979405034 8:0.06693363844393593 2:0.041762013729977114 10:0.01887871853546911 0:0.014302059496567507 7:0.012013729977116704 9:0.009725400457665904 5:0.007437070938215103 6:0.007437070938215103 4:0.005148741418764302 18:0.002860411899313501 19:0.002860411899313501 11:5.720823798627002E-4 12:5.720823798627002E-4 1:5.720823798627002E-4 3:5.720823798627002E-4
AP890907-0256 0:0.21252676659528907 17:0.18683083511777301 14:0.15042826552462527 8:0.0904710920770878 7:0.08190578158458243 18:0.05835117773019272 1:0.04978586723768737 2:0.04122055674518201 15:0.03907922912205567 11:0.032655246252676656 9:0.017665952890792293 16:0.013383297644539615 19:0.009100642398286937 10:0.006959314775160599 13:0.0026766595289079227 5:0.0026766595289079227 6:0.0026766595289079227 12:5.353319057815846E-4 3:5.353319057815846E-4 4:5.353319057815846E-4
AP890908-0017 7:0.5523504273504274 14:0.11217948717948718 10:0.06517094017094018 12:0.05235042735042735 18:0.03952991452991453 8:0.035256410256410256 9:0.030982905982905984 11:0.022435897435897436 17:0.022435897435897436 2:0.018162393162393164 16:0.013888888888888888 13:0.009615384615384616 15:0.009615384615384616 4:0.009615384615384616 19:0.0010683760683760685 0:0.0010683760683760685 1:0.0010683760683760685 3:0.0010683760683760685 5:0.0010683760683760685 6:0.0010683760683760685
AP890908-0082 5:0.7346547314578005 14:0.10549872122762148 18:0.05179028132992328 9:0.023657289002557546 13:0.01854219948849105 15:0.01854219948849105 16:0.01854219948849105 12:0.008312020460358057 1:0.005754475703324808 4:0.005754475703324808 0:0.00319693094629156 11:6.393861892583121E-4 17:6.393861892583121E-4 19:6.393861892583121E-4 2:6.393861892583121E-4 3:6.393861892583121E-4 6:6.393861892583121E-4 7:6.393861892583121E-4 8:6.393861892583121E-4 10:6.393861892583121E-4
AP890908-0084 5:0.8093607305936074 18:0.08333333333333333 9:0.05136986301369863 13:0.023972602739726026 1:0.014840182648401826 11:0.001141552511415525 12:0.001141552511415525 14:0.001141552511415525 15:0.001141552511415525 16:0.001141552511415525 17:0.001141552511415525 19:0.001141552511415525 0:0.001141552511415525 2:0.001141552511415525 3:0.001141552511415525 4:0.001141552511415525 6:0.001141552511415525 7:0.001141552511415525 8:0.001141552511415525 10:0.001141552511415525
AP890908-0202 2:0.36661073825503354 14:0.27936241610738255 1:0.11493288590604027 7:0.10486577181208054 0:0.034395973154362415 11:0.01761744966442953 13:0.01761744966442953 15:0.014261744966442953 8:0.014261744966442953 5:0.010906040268456376 16:0.007550335570469799 18:0.007550335570469799 6:0.0041946308724832215 12:8.389261744966443E-4 17:8.389261744966443E-4 19:8.389261744966443E-4 3:8.389261744966443E-4 4:8.389261744966443E-4 9:8.389261744966443E-4 10:8.389261744966443E-4
AP890908-0242 1:0.49166666666666664 13:0.25833333333333336 14:0.08214285714285714 17:0.02976190476190476 7:0.025 9:0.025 11:0.02023809523809524 4:0.02023809523809524 2:0.015476190476190477 15:0.010714285714285714 16:0.005952380952380952 0:0.005952380952380952 12:0.0011904761904761906 18:0.0011904761904761906 19:0.0011904761904761906 3:0.0011904761904761906 5:0.0011904761904761906 6:0.0011904761904761906 8:0.0011904761904761906 10:0.0011904761904761906
AP890909-0048 7:0.2347560975609756 9:0.16158536585365854 13:0.14939024390243902 6:0.11280487804878049 3:0.10060975609756098 14:0.06402439024390244 8:0.06402439024390244 16:0.039634146341463415 15:0.01524390243902439 17:0.01524390243902439 10:0.01524390243902439 11:0.003048780487804878 12:0.003048780487804878 18:0.003048780487804878 19:0.003048780487804878 0:0.003048780487804878 1:0.003048780487804878 2:0.003048780487804878 4:0.003048780487804878 5:0.003048780487804878
AP890909-0080 10:0.3125 19:0.14126712328767124 18:0.13784246575342465 14:0.1309931506849315 3:0.08647260273972603 13:0.07277397260273973 5:0.06934931506849315 0:0.014554794520547944 12:0.007705479452054794 17:0.007705479452054794 1:0.007705479452054794 4:0.004280821917808219 11:8.561643835616438E-4 15:8.561643835616438E-4 16:8.561643835616438E-4 2:8.561643835616438E-4 6:8.561643835616438E-4 7:8.561643835616438E-4 8:8.561643835616438E-4 9:8.561643835616438E-4
AP890909-0116 14:0.3545258620689655 6:0.3114224137931034 7:0.13038793103448276 8:0.07435344827586207 9:0.04849137931034483 11:0.018318965517241378 18:0.018318965517241378 1:0.018318965517241378 19:0.009698275862068966 17:0.005387931034482759 12:0.0010775862068965517 13:0.0010775862068965517 15:0.0010775862068965517 16:0.0010775862068965517 0:0.0010775862068965517 2:0.0010775862068965517 3:0.0010775862068965517 4:0.0010775862068965517 5:0.0010775862068965517 10:0.0010775862068965517
AP890910-0087 1:0.47313084112149534 13:0.33761682242990654 14:0.09462616822429906 2:0.01985981308411215 7:0.015186915887850467 11:0.010514018691588784 17:0.010514018691588784 9:0.010514018691588784 16:0.005841121495327103 19:0.005841121495327103 5:0.005841121495327103 12:0.0011682242990654205 15:0.0011682242990654205 18:0.0011682242990654205 0:0.0011682242990654205 3:0.0011682242990654205 4:0.0011682242990654205 6:0.0011682242990654205 8:0.0011682242990654205 10:0.0011682242990654205
AP890911-0063 14:0.28193430656934304 13:0.26733576642335766 16:0.1322992700729927 17:0.08485401459854014 3:0.048357664233576646 0:0.04105839416058394 5:0.04105839416058394 7:0.030109489051094892 10:0.02281021897810219 1:0.01916058394160584 12:0.01551094890510949 15:0.004562043795620438 9:0.004562043795620438 11:9.124087591240876E-4 18:9.124087591240876E-4 19:9.124087591240876E-4 2:9.124087591240876E-4 4:9.124087591240876E-4 6:9.124087591240876E-4 8:9.124087591240876E-4
AP890911-0123 12:0.5702054794520548 13:0.24143835616438356 14:0.125 8:0.015410958904109588 9:0.015410958904109588 0:0.008561643835616438 11:0.0017123287671232876 15:0.0017123287671232876 16:0.0017123287671232876 17:0.0017123287671232876 18:0.0017123287671232876 19:0.0017123287671232876 1:0.0017123287671232876 2:0.0017123287671232876 3:0.0017123287671232876 4:0.0017123287671232876 5:0.0017123287671232876 6:0.0017123287671232876 7:0.0017123287671232876 10:0.0017123287671232876
AP890912-0074 5:0.5792011019283747 14:0.20179063360881544 18:0.1494490358126722 17:0.022727272727272728 11:0.008953168044077135 9:0.008953168044077135 10:0.008953168044077135 3:0.006198347107438017 16:0.003443526170798898 8:0.003443526170798898 12:6.887052341597796E-4 13:6.887052341597796E-4 15:6.887052341597796E-4 19:6.887052341597796E-4 0:6.887052341597796E-4 1:6.887052341597796E-4 2:6.887052341597796E-4 4:6.887052341597796E-4 6:6.887052341597796E-4 7:6.887052341597796E-4
AP890912-0101 14:0.27986725663716816 18:0.25331858407079644 5:0.23561946902654868 17:0.1338495575221239 15:0.023230088495575223 7:0.018805309734513276 10:0.018805309734513276 8:0.014380530973451327 1:0.0055309734513274336 2:0.0055309734513274336 11:0.0011061946902654867 12:0.0011061946902654867 13:0.0011061946902654867 16:0.0011061946902654867 19:0.0011061946902654867 0:0.0011061946902654867 3:0.0011061946902654867 4:0.0011061946902654867 6:0.0011061946902654867 9:0.0011061946902654867
AP890912-0116 5:0.5449507389162561 14:0.2616995073891626 18:0.11391625615763547 10:0.017857142857142856 11:0.01539408866995074 17:0.01539408866995074 4:0.01293103448275862 12:0.003078817733990148 19:0.003078817733990148 0:0.003078817733990148 7:0.003078817733990148 13:6.157635467980296E-4 15:6.157635467980296E-4 16:6.157635467980296E-4 1:6.157635467980296E-4 2:6.157635467980296E-4 3:6.157635467980296E-4 6:6.157635467980296E-4 8:6.157635467980296E-4 9:6.157635467980296E-4
AP890912-0133 1:0.36856617647058826 13:0.35753676470588236 14:0.12591911764705882 7:0.030330882352941176 9:0.02297794117647059 16:0.019301470588235295 10:0.019301470588235295 11:0.015625 18:0.011948529411764705 19:0.008272058823529412 0:0.004595588235294118 2:0.004595588235294118 3:0.004595588235294118 12:9.191176470588235E-4 15:9.191176470588235E-4 17:9.191176470588235E-4 4:9.191176470588235E-4 5:9.191176470588235E-4 6:9.191176470588235E-4 8:9.191176470588235E-4
AP890912-0225 12:0.4686073059360731 14:0.19920091324200914 19:0.08732876712328767 17:0.08047945205479452 10:0.048515981735159815 18:0.046232876712328765 0:0.018835616438356163 7:0.018835616438356163 4:0.011986301369863013 16:0.005136986301369863 6:0.005136986301369863 9:0.005136986301369863 11:5.707762557077625E-4 13:5.707762557077625E-4 15:5.707762557077625E-4 1:5.707762557077625E-4 2:5.707762557077625E-4 3:5.707762557077625E-4 5:5.707762557077625E-4 8:5.707762557077625E-4
AP890912-0242 1:0.5209090909090909 7:0.1390909090909091 2:0.09909090909090909 8:0.09181818181818181 14:0.07 15:0.04090909090909091 5:0.011818181818181818 19:0.008181818181818182 16:0.004545454545454545 17:0.004545454545454545 11:9.090909090909091E-4 12:9.090909090909091E-4 13:9.090909090909091E-4 18:9.090909090909091E-4 0:9.090909090909091E-4 3:9.090909090909091E-4 4:9.090909090909091E-4 6:9.090909090909091E-4 9:9.090909090909091E-4 10:9.090909090909091E-4
AP890912-0246 2:0.3125 14:0.16905737704918034 16:0.13217213114754098 13:0.10758196721311475 15:0.07479508196721311 17:0.04610655737704918 7:0.042008196721311473 8:0.025614754098360656 11:0.017418032786885244 9:0.017418032786885244 5:0.01331967213114754 1:0.009221311475409836 10:0.009221311475409836 12:0.005122950819672131 19:0.005122950819672131 3:0.005122950819672131 4:0.005122950819672131 18:0.0010245901639344263 0:0.0010245901639344263 6:0.0010245901639344263
AP890913-0118 14:0.262 13:0.20866666666666667 19:0.14466666666666667 5:0.10466666666666667 10:0.094 0:0.08866666666666667 18:0.038 4:0.019333333333333334 3:0.016666666666666666 11:0.011333333333333334 12:0.0033333333333333335 17:0.0033333333333333335 15:6.666666666666666E-4 16:6.666666666666666E-4 1:6.666666666666666E-4 2:6.666666666666666E-4 6:6.666666666666666E-4 7:6.666666666666666E-4 8:6.666666666666666E-4 9:6.666666666666666E-4
AP890913-0167 5:0.5379377431906615 14:0.28891050583657585 18:0.06712062256809338 1:0.024319066147859923 17:0.01264591439688716 6:0.01264591439688716 4:0.008754863813229572 7:0.008754863813229572 8:0.008754863813229572 10:0.008754863813229572 11:0.0048638132295719845 12:0.0048638132295719845 16:0.0048638132295719845 13:9.727626459143969E-4 15:9.727626459143969E-4 19:9.727626459143969E-4 0:9.727626459143969E-4 2:9.727626459143969E-4 3:9.727626459143969E-4 9:9.727626459143969E-4
AP890913-0305 1:0.5783898305084746 2:0.21398305084745764 14:0.11228813559322035 0:0.036016949152542374 10:0.019067796610169493 12:0.01059322033898305 11:0.00211864406779661 13:0.00211864406779661 15:0.00211864406779661 16:0.00211864406779661 17:0.00211864406779661 18:0.00211864406779661 19:0.00211864406779661 3:0.00211864406779661 4:0.00211864406779661 5:0.00211864406779661 6:0.00211864406779661 7:0.00211864406779661 8:0.00211864406779661 9:0.00211864406779661
AP890913-0311 13:0.3538647342995169 1:0.32971014492753625 14:0.12198067632850242 10:0.06884057971014493 18:0.049516908212560384 15:0.020531400966183576 0:0.01570048309178744 9:0.01570048309178744 5:0.006038647342995169 6:0.006038647342995169 11:0.0012077294685990338 12:0.0012077294685990338 16:0.0012077294685990338 17:0.0012077294685990338 19:0.0012077294685990338 2:0.0012077294685990338 3:0.0012077294685990338 4:0.0012077294685990338 7:0.0012077294685990338 8:0.0012077294685990338
AP890914-0026 13:0.44702602230483274 0:0.22769516728624536 14:0.1570631970260223 1:0.04925650557620818 18:0.041821561338289966 15:0.02695167286245353 6:0.015799256505576207 11:0.008364312267657992 17:0.008364312267657992 16:0.004646840148698885 5:0.004646840148698885 12:9.293680297397769E-4 19:9.293680297397769E-4 2:9.293680297397769E-4 3:9.293680297397769E-4 4:9.293680297397769E-4 7:9.293680297397769E-4 8:9.293680297397769E-4 9:9.293680297397769E-4 10:9.293680297397769E-4
AP890914-0181 5:0.39563106796116504 14:0.3050161812297735 13:0.07200647249190939 18:0.055825242718446605 17:0.029935275080906147 4:0.029935275080906147 10:0.02669902912621359 11:0.01699029126213592 2:0.01699029126213592 15:0.013754045307443365 19:0.010517799352750809 16:0.007281553398058253 0:0.007281553398058253 6:0.0040453074433656954 7:0.0040453074433656954 12:8.090614886731392E-4 1:8.090614886731392E-4 3:8.090614886731392E-4 8:8.090614886731392E-4 9:8.090614886731392E-4
AP890914-0213 3:0.23514851485148514 7:0.17244224422442245 8:0.15594059405940594 14:0.12623762376237624 17:0.05693069306930693 9:0.05363036303630363 11:0.04702970297029703 19:0.04372937293729373 10:0.03052805280528053 2:0.027227722772277228 18:0.020627062706270627 1:0.014026402640264026 0:0.010726072607260726 12:8.250825082508251E-4 13:8.250825082508251E-4 15:8.250825082508251E-4 16:8.250825082508251E-4 4:8.250825082508251E-4 5:8.250825082508251E-4 6:8.250825082508251E-4
AP890915-0016 8:0.37190812720848054 11:0.22703180212014135 14:0.09982332155477032 1:0.09982332155477032 2:0.07862190812720848 13:0.0715547703180212 10:0.011484098939929329 15:0.007950530035335688 17:0.007950530035335688 16:0.00441696113074205 18:0.00441696113074205 3:0.00441696113074205 9:0.00441696113074205 12:8.833922261484099E-4 19:8.833922261484099E-4 0:8.833922261484099E-4 4:8.833922261484099E-4 5:8.833922261484099E-4 6:8.833922261484099E-4 7:8.833922261484099E-4
AP890915-0075 14:0.24923312883435583 0:0.2338957055214724 18:0.15414110429447853 7:0.059049079754601226 13:0.05291411042944785 2:0.04677914110429448 4:0.04371165644171779 3:0.040644171779141106 8:0.03144171779141104 16:0.02530674846625767 17:0.02530674846625767 9:0.01303680981595092 11:0.009969325153374233 5:0.006901840490797546 19:0.003834355828220859 12:7.668711656441718E-4 15:7.668711656441718E-4 1:7.668711656441718E-4 6:7.668711656441718E-4 10:7.668711656441718E-4
AP890915-0078 8:0.5277777777777778 3:0.1626984126984127 1:0.051587301587301584 7:0.051587301587301584 9:0.051587301587301584 15:0.03571428571428571 14:0.01984126984126984 17:0.01984126984126984 0:0.01984126984126984 10:0.01984126984126984 11:0.003968253968253968 12:0.003968253968253968 13:0.003968253968253968 16:0.003968253968253968 18:0.003968253968253968 19:0.003968253968253968 2:0.003968253968253968 4:0.003968253968253968 5:0.003968253968253968 6:0.003968253968253968
AP890915-0130 19:0.5692488262910798 14:0.18896713615023475 10:0.0903755868544601 7:0.04342723004694836 5:0.029342723004694836 17:0.01995305164319249 3:0.01995305164319249 12:0.01056338028169014 15:0.005868544600938967 16:0.005868544600938967 0:0.005868544600938967 11:0.0011737089201877935 13:0.0011737089201877935 18:0.0011737089201877935 1:0.0011737089201877935 2:0.0011737089201877935 4:0.0011737089201877935 6:0.0011737089201877935 8:0.0011737089201877935 9:0.0011737089201877935
AP890915-0161 5:0.626953125 14:0.111328125 19:0.072265625 0:0.072265625 9:0.048828125 8:0.017578125 10:0.017578125 13:0.009765625 11:0.001953125 12:0.001953125 15:0.001953125 16:0.001953125 17:0.001953125 18:0.001953125 1:0.001953125 2:0.001953125 3:0.001953125 4:0.001953125 6:0.001953125 7:0.001953125
AP890917-0024 3:0.517515923566879 14:0.10987261146496816 1:0.10987261146496816 13:0.08439490445859872 11:0.03343949044585987 2:0.03343949044585987 9:0.03343949044585987 8:0.027070063694267517 18:0.014331210191082803 0:0.014331210191082803 5:0.007961783439490446 12:0.0015923566878980893 15:0.0015923566878980893 16:0.0015923566878980893 17:0.0015923566878980893 19:0.0015923566878980893 4:0.0015923566878980893 6:0.0015923566878980893 7:0.0015923566878980893 10:0.0015923566878980893
AP890918-0118 13:0.3836405529953917 14:0.19470046082949308 16:0.18087557603686635 17:0.05184331797235023 2:0.05184331797235023 1:0.03341013824884793 15:0.024193548387096774 18:0.024193548387096774 8:0.019585253456221197 5:0.014976958525345621 9:0.010368663594470046 11:0.001152073732718894 12:0.001152073732718894 19:0.001152073732718894 0:0.001152073732718894 3:0.001152073732718894 4:0.001152073732718894 6:0.001152073732718894 7:0.001152073732718894 10:0.001152073732718894
AP890919-0096 3:0.4445337620578778 14:0.08762057877813505 7:0.07797427652733119 13:0.07154340836012862 8:0.07154340836012862 11:0.06832797427652733 1:0.058681672025723476 12:0.03938906752411576 17:0.02009646302250804 10:0.02009646302250804 15:0.016881028938906754 2:0.007234726688102894 19:0.0040192926045016075 5:0.0040192926045016075 9:0.0040192926045016075 16:8.038585209003215E-4 18:8.038585209003215E-4 0:8.038585209003215E-4 4:8.038585209003215E-4 6:8.038585209003215E-4
AP890919-0239 1:0.46120689655172414 2:0.20833333333333334 14:0.15660919540229884 15:0.05316091954022988 17:0.041666666666666664 13:0.02442528735632184 9:0.01293103448275862 18:0.007183908045977011 5:0.007183908045977011 6:0.007183908045977011 8:0.007183908045977011 11:0.0014367816091954023 12:0.0014367816091954023 16:0.0014367816091954023 19:0.0014367816091954023 0:0.0014367816091954023 3:0.0014367816091954023 4:0.0014367816091954023 7:0.0014367816091954023 10:0.0014367816091954023
AP890920-0123 1:0.2981418918918919 2:0.10557432432432433 14:0.09881756756756757 7:0.09206081081081081 9:0.08530405405405406 6:0.05489864864864865 13:0.05152027027027027 16:0.05152027027027027 11:0.02787162162162162 10:0.024493243243243243 12:0.021114864864864864 17:0.021114864864864864 3:0.021114864864864864 5:0.017736486486486486 8:0.01097972972972973 4:0.007601351351351352 15:0.004222972972972973 0:0.004222972972972973 18:8.445945945945946E-4 19:8.445945945945946E-4
AP890920-0151 18:0.5422297297297297 19:0.27871621621621623 14:0.11655405405405406 5:0.03547297297297297 11:0.0016891891891891893 12:0.0016891891891891893 13:0.0016891891891891893 15:0.0016891891891891893 16:0.0016891891891891893 17:0.0016891891891891893 0:0.0016891891891891893 1:0.0016891891891891893 2:0.0016891891891891893 3:0.0016891891891891893 4:0.0016891891891891893 6:0.0016891891891891893 7:0.0016891891891891893 8:0.0016891891891891893 9:0.0016891891891891893 10:0.0016891891891891893
AP890920-0206 8:0.46129707112970714 14:0.1600418410041841 17:0.08891213389121339 2:0.06380753138075314 15:0.05543933054393305 7:0.05543933054393305 10:0.04288702928870293 0:0.030334728033472803 12:0.009414225941422594 3:0.009414225941422594 11:0.005230125523012552 16:0.005230125523012552 4:0.005230125523012552 13:0.0010460251046025104 18:0.0010460251046025104 19:0.0010460251046025104 1:0.0010460251046025104 5:0.0010460251046025104 6:0.0010460251046025104 9:0.0010460251046025104
AP890920-0265 13:0.3505244755244755 14:0.21066433566433568 5:0.1896853146853147 17:0.11975524475524475 15:0.06031468531468531 2:0.032342657342657344 4:0.01486013986013986 1:0.011363636363636364 11:8.741258741258741E-4 12:8.741258741258741E-4 16:8.741258741258741E-4 18:8.741258741258741E-4 19:8.741258741258741E-4 0:8.741258741258741E-4 3:8.741258741258741E-4 6:8.741258741258741E-4 7:8.741258741258741E-4 8:8.741258741258741E-4 9:8.741258741258741E-4 10:8.741258741258741E-4
AP890921-0236 13:0.3482456140350877 5:0.2043859649122807 14:0.20087719298245615 17:0.1587719298245614 15:0.035964912280701755 2:0.02543859649122807 1:0.007894736842105263 9:0.0043859649122807015 10:0.0043859649122807015 11:8.771929824561404E-4 12:8.771929824561404E-4 16:8.771929824561404E-4 18:8.771929824561404E-4 19:8.771929824561404E-4 0:8.771929824561404E-4 3:8.771929824561404E-4 4:8.771929824561404E-4 6:8.771929824561404E-4 7:8.771929824561404E-4 8:8.771929824561404E-4
AP890921-0286 16:0.6064668769716088 14:0.111198738170347 13:0.10173501577287067 6:0.04810725552050473 15:0.044952681388012616 2:0.0417981072555205 11:0.01971608832807571 7:0.007097791798107256 10:0.007097791798107256 9:0.003943217665615142 12:7.886435331230284E-4 17:7.886435331230284E-4 18:7.886435331230284E-4 19:7.886435331230284E-4 0:7.886435331230284E-4 1:7.886435331230284E-4 3:7.886435331230284E-4 4:7.886435331230284E-4 5:7.886435331230284E-4 8:7.886435331230284E-4
AP890922-0097 5:0.3132411067193676 14:0.19861660079051383 9:0.16699604743083005 18:0.11956521739130435 4:0.06818181818181818 6:0.05632411067193676 7:0.020750988142292492 13:0.016798418972332016 11:0.012845849802371542 10:0.012845849802371542 19:0.004940711462450593 12:9.881422924901185E-4 15:9.881422924901185E-4 16:9.881422924901185E-4 17:9.881422924901185E-4 0:9.881422924901185E-4 1:9.881422924901185E-4 2:9.881422924901185E-4 3:9.881422924901185E-4 8:9.881422924901185E-4
