85	 Q0	AP890704-0150	1	-65.58518590988717	 LM
54	 Q0	AP890706-0020	587	-57.21326381823917	 LM
54	 Q0	AP890207-0256	588	-57.21389661749078	 LM
54	 Q0	AP891030-0278	589	-57.213991530471404	 LM
54	 Q0	AP890207-0101	590	-57.21408644165035	 LM
54	 Q0	AP890714-0250	591	-57.21449770260832	 LM
54	 Q0	AP891119-0071	592	-57.21576290881205	 LM
54	 Q0	AP890213-0148	593	-57.21582616071909	 LM
54	 Q0	AP890427-0276	594	-57.21592103707938	 LM
54	 Q0	AP890216-0254	595	-57.2160475360927	 LM
54	 Q0	AP890926-0282	596	-57.2160475360927	 LM
54	 Q0	AP891204-0073	597	-57.21633214717174	 LM
54	 Q0	AP890124-0039	598	-57.21696455823978	 LM
54	 Q0	AP890710-0254	599	-57.21709103085529	 LM
54	 Q0	AP890228-0231	600	-57.217122648509324	 LM
54	 Q0	AP890505-0025	601	-57.217185883217596	 LM
54	 Q0	AP890110-0303	602	-57.21743881405372	 LM
54	 Q0	AP890908-0074	603	-57.21759688932917	 LM
54	 Q0	AP890201-0046	604	-57.217754959607234	 LM
54	 Q0	AP890628-0034	605	-57.21797624960149	 LM
54	 Q0	AP890123-0285	606	-57.21832397123465	 LM
54	 Q0	AP890217-0054	607	-57.21832397123465	 LM
54	 Q0	AP891211-0045	608	-57.218355581093135	 LM
54	 Q0	AP890215-0195	609	-57.21857684450727	 LM
54	 Q0	AP890518-0009	610	-57.218892918114584	 LM
54	 Q0	AP890523-0165	611	-57.2190193419632	 LM
54	 Q0	AP890612-0054	612	-57.21930378393553	 LM
54	 Q0	AP890308-0229	613	-57.219335387600296	 LM
54	 Q0	AP890826-0020	614	-57.219398594330535	 LM
54	 Q0	AP890629-0160	615	-57.219872619340464	 LM
54	 Q0	AP890529-0030	616	-57.219999018420275	 LM
54	 Q0	AP890522-0075	617	-57.220946909681025	 LM
54	 Q0	AP890209-0154	618	-57.22129442479019	 LM
54	 Q0	AP890505-0023	619	-57.22132601587517	 LM
54	 Q0	AP890405-0242	620	-57.2214523782192	 LM
54	 Q0	AP890130-0064	621	-57.22186303378366	 LM
54	 Q0	AP890721-0205	622	-57.22189462127627	 LM
54	 Q0	AP891010-0186	623	-57.22189462127627	 LM
54	 Q0	AP890104-0260	624	-57.22202096925125	 LM
54	 Q0	AP890304-0166	625	-57.222368409720616	 LM
54	 Q0	AP890720-0281	626	-57.22404210275569	 LM
54	 Q0	AP890414-0294	627	-57.22448411682464	 LM
54	 Q0	AP890920-0004	628	-57.224831386182686	 LM
54	 Q0	AP890914-0212	629	-57.224831386182686	 LM
54	 Q0	AP890405-0202	630	-57.224926091821786	 LM
54	 Q0	AP891012-0288	631	-57.225083930567415	 LM
54	 Q0	AP891031-0129	632	-57.22634646119049	 LM
54	 Q0	AP891102-0218	633	-57.226756715011604	 LM
54	 Q0	AP891031-0223	634	-57.226756715011604	 LM
54	 Q0	AP890309-0278	635	-57.22805037199778	 LM
54	 Q0	AP891103-0237	636	-57.229091365045825	 LM
54	 Q0	AP890216-0142	637	-57.23492322531362	 LM
54	 Q0	AP890803-0297	638	-57.29119900300902	 LM
54	 Q0	AP890420-0106	639	-57.29179970424941	 LM
54	 Q0	AP890809-0029	640	-57.29240033333005	 LM
54	 Q0	AP890912-0087	641	-57.29413858984469	 LM
54	 Q0	AP890721-0208	642	-57.294486168642536	 LM
54	 Q0	AP890328-0227	643	-57.2966974677852	 LM
54	 Q0	AP891205-0197	644	-57.297044868752366	 LM
54	 Q0	AP890503-0157	645	-57.2981500749094	 LM
54	 Q0	AP890428-0112	646	-57.30155888618698	 LM
54	 Q0	AP890504-0232	647	-57.30493384412815	 LM
54	 Q0	AP890817-0091	648	-57.36494581546986	 LM
54	 Q0	AP891210-0032	649	-57.36545231127904	 LM
54	 Q0	AP890316-0043	650	-57.365578927214926	 LM
54	 Q0	AP890817-0084	651	-57.36567388706274	 LM
54	 Q0	AP890803-0224	652	-57.36576884510711	 LM
54	 Q0	AP891209-0055	653	-57.36586380134812	 LM
54	 Q0	AP890327-0078	654	-57.366117009174815	 LM
54	 Q0	AP890917-0085	655	-57.36614865925158	 LM
54	 Q0	AP890921-0255	656	-57.36643350092716	 LM
54	 Q0	AP890329-0261	657	-57.36646514900058	 LM
54	 Q0	AP890329-0259	658	-57.36649679687369	 LM
54	 Q0	AP890721-0215	659	-57.36659173929112	 LM
54	 Q0	AP890315-0148	660	-57.366813264587755	 LM
54	 Q0	AP890118-0286	661	-57.36684491025752	 LM
54	 Q0	AP891101-0230	662	-57.36687655572699	 LM
54	 Q0	AP890608-0245	663	-57.36725628573914	 LM
54	 Q0	AP890214-0216	664	-57.36757270538764	 LM
54	 Q0	AP890324-0106	665	-57.367667627377585	 LM
54	 Q0	AP890914-0285	666	-57.36766762737759	 LM
54	 Q0	AP890912-0077	667	-57.367889105013134	 LM
54	 Q0	AP890125-0268	668	-57.36814221029866	 LM
54	 Q0	AP890926-0293	669	-57.36833203085498	 LM
54	 Q0	AP890729-0080	670	-57.36839530277236	 LM
54	 Q0	AP890118-0087	671	-57.368490209147225	 LM
54	 Q0	AP890828-0052	672	-57.36874328400684	 LM
54	 Q0	AP890224-0279	673	-57.36874328400684	 LM
54	 Q0	AP890713-0003	674	-57.36877491746364	 LM
54	 Q0	AP890128-0156	675	-57.36877491746364	 LM
54	 Q0	AP890524-0202	676	-57.368806550720315	 LM
54	 Q0	AP890924-0067	677	-57.36883818377685	 LM
54	 Q0	AP890314-0307	678	-57.36883818377686	 LM
54	 Q0	AP890726-0125	679	-57.36886981663328	 LM
54	 Q0	AP890614-0225	680	-57.36886981663328	 LM
54	 Q0	AP890929-0215	681	-57.36890144928956	 LM
54	 Q0	AP890727-0016	682	-57.36890144928957	 LM
54	 Q0	AP890515-0288	683	-57.36893308174572	 LM
54	 Q0	AP890221-0304	684	-57.36896471400178	 LM
54	 Q0	AP891222-0241	685	-57.36899634605769	 LM
54	 Q0	AP890408-0097	686	-57.36902797791351	 LM
54	 Q0	AP891006-0259	687	-57.36909124102478	 LM
54	 Q0	AP890216-0290	688	-57.369122872280265	 LM
54	 Q0	AP890422-0139	689	-57.369122872280265	 LM
54	 Q0	AP890203-0173	690	-57.369186134190905	 LM
54	 Q0	AP890501-0144	691	-57.36921776484607	 LM
54	 Q0	AP890501-0123	692	-57.36921776484607	 LM
54	 Q0	AP890131-0284	693	-57.36924939530114	 LM
54	 Q0	AP890131-0189	694	-57.36937591512047	 LM
54	 Q0	AP890612-0279	695	-57.36940754457509	 LM
54	 Q0	AP890924-0003	696	-57.36947080288406	 LM
54	 Q0	AP890117-0247	697	-57.36959731710111	 LM
54	 Q0	AP890829-0208	698	-57.36966057300921	 LM
54	 Q0	AP891204-0282	699	-57.36969220066317	 LM
54	 Q0	AP890119-0288	700	-57.36972382811707	 LM
54	 Q0	AP890619-0296	701	-57.36978708242468	 LM
54	 Q0	AP890605-0071	702	-57.36978708242468	 LM
54	 Q0	AP890925-0287	703	-57.37000846619981	 LM
54	 Q0	AP891201-0156	704	-57.37007171690664	 LM
54	 Q0	AP891026-0102	705	-57.37010334196002	 LM
54	 Q0	AP890310-0180	706	-57.37010334196002	 LM
54	 Q0	AP891206-0172	707	-57.370198215919956	 LM
54	 Q0	AP891224-0071	708	-57.370261464226495	 LM
54	 Q0	AP890127-0097	709	-57.37045120434579	 LM
54	 Q0	AP890423-0058	710	-57.3705144494522	 LM
54	 Q0	AP890121-0038	711	-57.370577693758634	 LM
54	 Q0	AP890126-0100	712	-57.37086228323839	 LM
54	 Q0	AP891010-0264	713	-57.37086228323839	 LM
54	 Q0	AP890329-0262	714	-57.3709255231453	 LM
54	 Q0	AP891118-0001	715	-57.37095714279881	 LM
54	 Q0	AP890105-0263	716	-57.371115238067034	 LM
54	 Q0	AP890131-0256	717	-57.37114685652083	 LM
54	 Q0	AP890526-0212	718	-57.371241710682554	 LM
54	 Q0	AP891126-0060	719	-57.371273328336585	 LM
54	 Q0	AP890510-0290	720	-57.371336563044856	 LM
54	 Q0	AP890706-0229	721	-57.3713681800991	 LM
54	 Q0	AP890825-0050	722	-57.3713681800991	 LM
54	 Q0	AP890130-0206	723	-57.37155787822617	 LM
54	 Q0	AP890525-0114	724	-57.371589493880975	 LM
54	 Q0	AP890413-0305	725	-57.37165272459087	 LM
54	 Q0	AP890417-0028	726	-57.37168433964596	 LM
54	 Q0	AP890721-0019	727	-57.37187402577866	 LM
54	 Q0	AP890413-0160	728	-57.37193725289045	 LM
54	 Q0	AP890417-0133	729	-57.37200047920271	 LM
54	 Q0	AP890426-0187	730	-57.37203209205903	 LM
54	 Q0	AP891027-0269	731	-57.37209531717205	 LM
54	 Q0	AP890216-0293	732	-57.37212692942875	 LM
54	 Q0	AP890619-0128	733	-57.37215854148558	 LM
54	 Q0	AP890913-0017	734	-57.37215854148558	 LM
54	 Q0	AP891019-0066	735	-57.37222176499968	 LM
54	 Q0	AP890206-0181	736	-57.37228498771433	 LM
54	 Q0	AP890712-0280	737	-57.372316598771874	 LM
54	 Q0	AP890919-0241	738	-57.37237982028742	 LM
54	 Q0	AP890522-0030	739	-57.372379820287435	 LM
54	 Q0	AP890116-0100	740	-57.37244304100359	 LM
54	 Q0	AP890807-0131	741	-57.372474651061914	 LM
54	 Q0	AP890515-0109	742	-57.37250626092039	 LM
54	 Q0	AP890713-0183	743	-57.372632698356	 LM
54	 Q0	AP891109-0096	744	-57.372695915874836	 LM
54	 Q0	AP890629-0032	745	-57.372695915874836	 LM
54	 Q0	AP890426-0256	746	-57.372759132594396	 LM
54	 Q0	AP890829-0013	747	-57.372790740654445	 LM
54	 Q0	AP890210-0021	748	-57.37285395617512	 LM
54	 Q0	AP891005-0204	749	-57.372885563635755	 LM
54	 Q0	AP891114-0116	750	-57.373043597941844	 LM
54	 Q0	AP890105-0287	751	-57.373106810265725	 LM
54	 Q0	AP891113-0267	752	-57.373138416127986	 LM
54	 Q0	AP890818-0234	753	-57.373138416127986	 LM
54	 Q0	AP891122-0313	754	-57.37317002179046	 LM
54	 Q0	AP890612-0284	755	-57.37320162725314	 LM
54	 Q0	AP891020-0034	756	-57.37329644244254	 LM
54	 Q0	AP890327-0179	757	-57.373359651569935	 LM
54	 Q0	AP891117-0246	758	-57.373359651569935	 LM
54	 Q0	AP890125-0308	759	-57.37348606742755	 LM
54	 Q0	AP890116-0070	760	-57.373549274157796	 LM
54	 Q0	AP891109-0169	761	-57.3736756852213	 LM
54	 Q0	AP890408-0074	762	-57.37370728748782	 LM
54	 Q0	AP891030-0301	763	-57.37370728748782	 LM
54	 Q0	AP890316-0274	764	-57.37370728748782	 LM
54	 Q0	AP891223-0119	765	-57.37380209308894	 LM
54	 Q0	AP890425-0287	766	-57.37383369455651	 LM
54	 Q0	AP890419-0129	767	-57.37383369455651	 LM
54	 Q0	AP890505-0037	768	-57.37383369455651	 LM
54	 Q0	AP891107-0013	769	-57.373865295824345	 LM
54	 Q0	AP891206-0185	770	-57.373865295824345	 LM
54	 Q0	AP890908-0040	771	-57.373896896892475	 LM
54	 Q0	AP890413-0212	772	-57.37396009842953	 LM
54	 Q0	AP890912-0238	773	-57.374118098777146	 LM
54	 Q0	AP891006-0278	774	-57.37414969824754	 LM
54	 Q0	AP891101-0272	775	-57.37418129751823	 LM
54	 Q0	AP890213-0011	776	-57.37421289658921	 LM
54	 Q0	AP891009-0062	777	-57.37421289658921	 LM
54	 Q0	AP891213-0222	778	-57.37427609413209	 LM
54	 Q0	AP890221-0298	779	-57.374402486821545	 LM
54	 Q0	AP890725-0230	780	-57.37443408449469	 LM
54	 Q0	AP890822-0195	781	-57.374434084494695	 LM
54	 Q0	AP890720-0109	782	-57.37449727924195	 LM
54	 Q0	AP890815-0121	783	-57.37456047319049	 LM
54	 Q0	AP890314-0129	784	-57.3745604731905	 LM
54	 Q0	AP890410-0228	785	-57.37459206986526	 LM
54	 Q0	AP890609-0278	786	-57.37462366634037	 LM
54	 Q0	AP891219-0200	787	-57.37468685869156	 LM
54	 Q0	AP890630-0282	788	-57.37475005024411	 LM
54	 Q0	AP890719-0083	789	-57.37475005024412	 LM
54	 Q0	AP890414-0304	790	-57.374844836075525	 LM
54	 Q0	AP891127-0140	791	-57.37490802563156	 LM
54	 Q0	AP891006-0246	792	-57.37490802563157	 LM
54	 Q0	AP890301-0279	793	-57.37493962011011	 LM
54	 Q0	AP890822-0008	794	-57.37506599602792	 LM
54	 Q0	AP890612-0228	795	-57.375223961433505	 LM
54	 Q0	AP891030-0280	796	-57.37525555391577	 LM
54	 Q0	AP891215-0289	797	-57.37528714619841	 LM
54	 Q0	AP890526-0253	798	-57.37531873828142	 LM
54	 Q0	AP891017-0274	799	-57.375350330164835	 LM
54	 Q0	AP890301-0084	800	-57.37550828658783	 LM
54	 Q0	AP891011-0103	801	-57.3756978277088	 LM
54	 Q0	AP891207-0025	802	-57.3756978277088	 LM
54	 Q0	AP890613-0213	803	-57.375792595574914	 LM
54	 Q0	AP890810-0085	804	-57.37591894993573	 LM
54	 Q0	AP891124-0090	805	-57.37591894993574	 LM
54	 Q0	AP891026-0093	806	-57.37591894993574	 LM
54	 Q0	AP890302-0279	807	-57.37601371361092	 LM
54	 Q0	AP891020-0300	808	-57.37601371361092	 LM
54	 Q0	AP890302-0089	809	-57.37601371361092	 LM
54	 Q0	AP890621-0237	810	-57.37610847549011	 LM
54	 Q0	AP890201-0199	811	-57.376361165054725	 LM
54	 Q0	AP891221-0120	812	-57.376361165054725	 LM
54	 Q0	AP890904-0140	813	-57.376424335450544	 LM
54	 Q0	AP891127-0244	814	-57.376424335450544	 LM
54	 Q0	AP891127-0242	815	-57.376424335450544	 LM
54	 Q0	AP890606-0157	816	-57.37651908954788	 LM
54	 Q0	AP891102-0295	817	-57.376677009053154	 LM
54	 Q0	AP890410-0250	818	-57.376866505875945	 LM
54	 Q0	AP890721-0105	819	-57.37692966988763	 LM
54	 Q0	AP890907-0048	820	-57.37699283310137	 LM
54	 Q0	AP890721-0095	821	-57.37708757642591	 LM
54	 Q0	AP891025-0294	822	-57.377119157135155	 LM
54	 Q0	AP891228-0208	823	-57.37715073764493	 LM
54	 Q0	AP890703-0302	824	-57.37718231795523	 LM
54	 Q0	AP890927-0210	825	-57.37730863720187	 LM
54	 Q0	AP891211-0018	826	-57.37737179562848	 LM
54	 Q0	AP890616-0023	827	-57.37752968820469	 LM
54	 Q0	AP890906-0134	828	-57.3776244213572	 LM
54	 Q0	AP891018-0298	829	-57.377782305956195	 LM
54	 Q0	AP890720-0258	830	-57.37794018556985	 LM
54	 Q0	AP890417-0178	831	-57.37816120865416	 LM
54	 Q0	AP890619-0271	832	-57.37831907630425	 LM
54	 Q0	AP891023-0266	833	-57.37841379450183	 LM
54	 Q0	AP890520-0129	834	-57.37854008264086	 LM
54	 Q0	AP890621-0257	835	-57.3786347966519	 LM
54	 Q0	AP890923-0100	836	-57.37866636759022	 LM
54	 Q0	AP891002-0245	837	-57.37866636759022	 LM
54	 Q0	AP891122-0239	838	-57.378761079209134	 LM
54	 Q0	AP890207-0090	839	-57.37885578903401	 LM
54	 Q0	AP891006-0222	840	-57.37888735857698	 LM
54	 Q0	AP891211-0242	841	-57.37901363475561	 LM
54	 Q0	AP890213-0103	842	-57.37907677164904	 LM
54	 Q0	AP890630-0284	843	-57.37910833979677	 LM
54	 Q0	AP890622-0285	844	-57.37917147549433	 LM
54	 Q0	AP890706-0130	845	-57.37917147549433	 LM
54	 Q0	AP890412-0234	846	-57.37917147549433	 LM
54	 Q0	AP890208-0254	847	-57.37920304304414	 LM
54	 Q0	AP891208-0288	848	-57.3792661775459	 LM
54	 Q0	AP890310-0243	849	-57.379297744497826	 LM
54	 Q0	AP890419-0007	850	-57.3793608778038	 LM
54	 Q0	AP890414-0231	851	-57.3793608778038	 LM
54	 Q0	AP890701-0162	852	-57.37973966090016	 LM
54	 Q0	AP891203-0043	853	-57.37977122486295	 LM
54	 Q0	AP891003-0190	854	-57.3798659155558	 LM
54	 Q0	AP890627-0103	855	-57.37999216702348	 LM
54	 Q0	AP890424-0010	856	-57.38005529156188	 LM
54	 Q0	AP890222-0181	857	-57.38011841530336	 LM
54	 Q0	AP890414-0236	858	-57.380149976875245	 LM
54	 Q0	AP890609-0022	859	-57.38018153824792	 LM
54	 Q0	AP890314-0209	860	-57.38037090230033	 LM
54	 Q0	AP890529-0161	861	-57.38037090230033	 LM
54	 Q0	AP890404-0013	862	-57.380465581637196	 LM
54	 Q0	AP890927-0286	863	-57.3805287001991	 LM
54	 Q0	AP890713-0307	864	-57.380907394838864	 LM
54	 Q0	AP890228-0021	865	-57.38097050782373	 LM
54	 Q0	AP891027-0139	866	-57.38115984199857	 LM
54	 Q0	AP890816-0241	867	-57.38128606079887	 LM
54	 Q0	AP891216-0112	868	-57.38160159386053	 LM
54	 Q0	AP890427-0169	869	-57.38207485612074	 LM
54	 Q0	AP890714-0215	870	-57.38216950319756	 LM
54	 Q0	AP890920-0001	871	-57.382800437928196	 LM
54	 Q0	AP890303-0175	872	-57.384629698548856	 LM
54	 Q0	AP891011-0257	873	-57.38472429727682	 LM
54	 Q0	AP891107-0257	874	-57.38620611039635	 LM
54	 Q0	AP890617-0131	875	-57.38658437529544	 LM
54	 Q0	AP890519-0257	876	-57.45505867430767	 LM
54	 Q0	AP891003-0008	877	-57.45629240254574	 LM
54	 Q0	AP890803-0004	878	-57.457652314254744	 LM
54	 Q0	AP891215-0247	879	-57.458347940034486	 LM
54	 Q0	AP891016-0229	880	-57.4586008708706	 LM
54	 Q0	AP891209-0042	881	-57.458917016424124	 LM
54	 Q0	AP890406-0161	882	-57.45916991847521	 LM
54	 Q0	AP890922-0167	883	-57.45920153033219	 LM
54	 Q0	AP891009-0088	884	-57.459422807735066	 LM
54	 Q0	AP890301-0268	885	-57.459707292864465	 LM
54	 Q0	AP890915-0092	886	-57.46021300424277	 LM
54	 Q0	AP890522-0321	887	-57.460529047882176	 LM
54	 Q0	AP890717-0211	888	-57.46078186841126	 LM
54	 Q0	AP890328-0006	889	-57.46081347007858	 LM
54	 Q0	AP891009-0014	890	-57.46103467615735	 LM
54	 Q0	AP890609-0220	891	-57.461192674507856	 LM
54	 Q0	AP891127-0136	892	-57.461856213065154	 LM
54	 Q0	AP891128-0187	893	-57.46188780794301	 LM
54	 Q0	AP891210-0025	894	-57.46239329883827	 LM
54	 Q0	AP891210-0028	895	-57.46239329883827	 LM
54	 Q0	AP890104-0073	896	-57.46267761501058	 LM
54	 Q0	AP891204-0184	897	-57.46381471805596	 LM
54	 Q0	AP890810-0150	898	-57.464130534124784	 LM
54	 Q0	AP890201-0121	899	-57.46447790876216	 LM
54	 Q0	AP891018-0149	900	-57.464825259267386	 LM
54	 Q0	AP890130-0040	901	-57.46485683538952	 LM
54	 Q0	AP890414-0192	902	-57.464951562559484	 LM
54	 Q0	AP891227-0189	903	-57.46731915873602	 LM
54	 Q0	AP891019-0014	904	-57.468802281129726	 LM
54	 Q0	AP891107-0096	905	-57.54761559364412	 LM
54	 Q0	AP891004-0268	906	-57.54767890401688	 LM
54	 Q0	AP890821-0002	907	-57.547805522357564	 LM
54	 Q0	AP891129-0145	908	-57.54802709673854	 LM
54	 Q0	AP890524-0278	909	-57.5482486613009	 LM
54	 Q0	AP890303-0002	910	-57.54831196365828	 LM
54	 Q0	AP890906-0312	911	-57.54850186592195	 LM
54	 Q0	AP890523-0072	912	-57.54853351559801	 LM
54	 Q0	AP890926-0160	913	-57.54881835366764	 LM
54	 Q0	AP890930-0065	914	-57.5490715294413	 LM
54	 Q0	AP890714-0013	915	-57.5490715294413	 LM
54	 Q0	AP890315-0107	916	-57.549071529441306	 LM
54	 Q0	AP890209-0259	917	-57.54919811252094	 LM
54	 Q0	AP890907-0235	918	-57.54922975779014	 LM
54	 Q0	AP891116-0160	919	-57.54926140285905	 LM
54	 Q0	AP891012-0326	920	-57.54932469239601	 LM
54	 Q0	AP891021-0138	921	-57.54954619946688	 LM
54	 Q0	AP890131-0297	922	-57.54954619946689	 LM
54	 Q0	AP890421-0284	923	-57.5497676967251	 LM
54	 Q0	AP890831-0225	924	-57.549925903045136	 LM
54	 Q0	AP890329-0082	925	-57.549925903045136	 LM
54	 Q0	AP890306-0286	926	-57.55005246449706	 LM
54	 Q0	AP891030-0104	927	-57.5501157440217	 LM
54	 Q0	AP890629-0177	928	-57.55027393932965	 LM
54	 Q0	AP890718-0265	929	-57.550368854111994	 LM
54	 Q0	AP891117-0252	930	-57.550368854111994	 LM
54	 Q0	AP890424-0300	931	-57.55043212963258	 LM
54	 Q0	AP891223-0027	932	-57.5506852237077	 LM
54	 Q0	AP890428-0151	933	-57.55074849522478	 LM
54	 Q0	AP891003-0280	934	-57.55081176594118	 LM
54	 Q0	AP891120-0042	935	-57.550843400999156	 LM
54	 Q0	AP890614-0273	936	-57.550843400999156	 LM
54	 Q0	AP890726-0011	937	-57.55090667051464	 LM
54	 Q0	AP890425-0088	938	-57.55090667051465	 LM
54	 Q0	AP891124-0139	939	-57.55096993922953	 LM
54	 Q0	AP890916-0160	940	-57.551001573286754	 LM
54	 Q0	AP890219-0047	941	-57.55103320714383	 LM
54	 Q0	AP890112-0237	942	-57.551159740570824	 LM
54	 Q0	AP890105-0043	943	-57.55119137342723	 LM
54	 Q0	AP891212-0243	944	-57.55122300608352	 LM
54	 Q0	AP890405-0280	945	-57.55134953470747	 LM
54	 Q0	AP890205-0088	946	-57.55138116636316	 LM
54	 Q0	AP890201-0283	947	-57.551412797818735	 LM
54	 Q0	AP890816-0224	948	-57.55141279781874	 LM
54	 Q0	AP890412-0121	949	-57.55141279781874	 LM
54	 Q0	AP890803-0231	950	-57.55144442907422	 LM
54	 Q0	AP890110-0250	951	-57.55150769098485	 LM
54	 Q0	AP890324-0178	952	-57.551570952095105	 LM
54	 Q0	AP890124-0232	953	-57.55169747191444	 LM
54	 Q0	AP890410-0028	954	-57.55169747191444	 LM
54	 Q0	AP890127-0245	955	-57.55169747191444	 LM
54	 Q0	AP890713-0238	956	-57.55179235967802	 LM
54	 Q0	AP891218-0288	957	-57.55179235967802	 LM
54	 Q0	AP890505-0250	958	-57.55182398853239	 LM
54	 Q0	AP890929-0039	959	-57.55185561718669	 LM
54	 Q0	AP891017-0238	960	-57.55185561718669	 LM
54	 Q0	AP890515-0151	961	-57.551982129803164	 LM
54	 Q0	AP891117-0137	962	-57.55201375745712	 LM
54	 Q0	AP890908-0163	963	-57.55207701216485	 LM
54	 Q0	AP890820-0009	964	-57.55210863921863	 LM
54	 Q0	AP890819-0063	965	-57.552203519179685	 LM
54	 Q0	AP890309-0254	966	-57.55251977271391	 LM
54	 Q0	AP890118-0253	967	-57.552519772713914	 LM
54	 Q0	AP891014-0057	968	-57.55255139696718	 LM
54	 Q0	AP891030-0268	969	-57.55274113828654	 LM
54	 Q0	AP890728-0083	970	-57.55283600624617	 LM
54	 Q0	AP890222-0237	971	-57.552930872405824	 LM
54	 Q0	AP890721-0210	972	-57.55302573676559	 LM
54	 Q0	AP890824-0260	973	-57.55302573676559	 LM
54	 Q0	AP890727-0268	974	-57.55302573676559	 LM
54	 Q0	AP890606-0197	975	-57.55302573676559	 LM
54	 Q0	AP890504-0033	976	-57.55312059932556	 LM
54	 Q0	AP890312-0017	977	-57.55315221977894	 LM
54	 Q0	AP890807-0175	978	-57.55321546008578	 LM
54	 Q0	AP890215-0262	979	-57.55334193829991	 LM
54	 Q0	AP890302-0041	980	-57.553436794861	 LM
54	 Q0	AP890214-0252	981	-57.55368973689306	 LM
54	 Q0	AP890227-0077	982	-57.55372135374737	 LM
54	 Q0	AP890714-0127	983	-57.553752970401746	 LM
54	 Q0	AP891024-0230	984	-57.5538478191654	 LM
54	 Q0	AP890815-0245	985	-57.55397428138482	 LM
54	 Q0	AP890531-0163	986	-57.5540375112951	 LM
54	 Q0	AP890722-0005	987	-57.5542588096844	 LM
54	 Q0	AP890522-0348	988	-57.55435364885298	 LM
54	 Q0	AP891215-0156	989	-57.554416873966	 LM
54	 Q0	AP890708-0118	990	-57.554480098279534	 LM
54	 Q0	AP891107-0263	991	-57.554480098279534	 LM
54	 Q0	AP890831-0078	992	-57.55463815556583	 LM
54	 Q0	AP890729-0035	993	-57.55463815556583	 LM
54	 Q0	AP890807-0177	994	-57.55498586400928	 LM
54	 Q0	AP890319-0041	995	-57.55501747266879	 LM
54	 Q0	AP890809-0259	996	-57.55501747266879	 LM
54	 Q0	AP890607-0224	997	-57.555112297448396	 LM
54	 Q0	AP891012-0266	998	-57.5551122974484	 LM
54	 Q0	AP890509-0166	999	-57.55517551296907	 LM
54	 Q0	AP890320-0018	1000	-57.55523872769052	 LM
87	 Q0	AP891209-0008	1	-63.31275509395095	 LM
87	 Q0	AP890118-0096	2	-64.85051042677478	 LM
87	 Q0	AP891230-0004	3	-64.96488223941586	 LM
87	 Q0	AP890714-0230	4	-65.05492591040037	 LM
87	 Q0	AP890110-0167	5	-65.17972080177901	 LM
87	 Q0	AP891220-0273	6	-65.20749452955934	 LM
87	 Q0	AP890207-0270	7	-65.4045303045894	 LM
87	 Q0	AP890110-0282	8	-65.4467409975875	 LM
87	 Q0	AP890223-0250	9	-65.51194883371656	 LM
87	 Q0	AP890323-0017	10	-65.54217964880483	 LM
87	 Q0	AP891024-0203	11	-65.61318093924903	 LM
87	 Q0	AP890210-0033	12	-65.72385685331433	 LM
87	 Q0	AP890117-0106	13	-65.77077846918576	 LM
87	 Q0	AP891027-0263	14	-65.883485234209	 LM
87	 Q0	AP890117-0202	15	-65.89208206520436	 LM
87	 Q0	AP891107-0260	16	-65.94969106410626	 LM
87	 Q0	AP890811-0013	17	-66.01193605780959	 LM
87	 Q0	AP891220-0100	18	-66.02750537871181	 LM
87	 Q0	AP891109-0248	19	-66.09419996222186	 LM
87	 Q0	AP891011-0232	20	-66.12499922198391	 LM
87	 Q0	AP891222-0037	21	-66.17109150888925	 LM
87	 Q0	AP890419-0190	22	-66.18131555680336	 LM
87	 Q0	AP890520-0015	23	-66.2291837170766	 LM
87	 Q0	AP891229-0001	24	-66.25404630847721	 LM
87	 Q0	AP890204-0174	25	-66.26783506383556	 LM
87	 Q0	AP890809-0294	26	-66.29285263363006	 LM
87	 Q0	AP890322-0206	27	-66.33458217247977	 LM
87	 Q0	AP890807-0010	28	-66.35140407575045	 LM
87	 Q0	AP890221-0165	29	-66.35333726695409	 LM
87	 Q0	AP890127-0270	30	-66.35712603086951	 LM
87	 Q0	AP890531-0017	31	-66.3611395102513	 LM
87	 Q0	AP890503-0315	32	-66.3611395102513	 LM
87	 Q0	AP890112-0026	33	-66.36208569445009	 LM
87	 Q0	AP891209-0021	34	-66.4224817349417	 LM
87	 Q0	AP890627-0257	35	-66.45141664252347	 LM
87	 Q0	AP891226-0063	36	-66.45574088501995	 LM
87	 Q0	AP891114-0232	37	-66.46846792147693	 LM
87	 Q0	AP890322-0333	38	-66.486451749451	 LM
87	 Q0	AP890823-0013	39	-66.48804343228595	 LM
87	 Q0	AP890801-0117	40	-66.57424432486187	 LM
87	 Q0	AP891115-0291	41	-66.57507836902963	 LM
87	 Q0	AP891115-0243	42	-66.57890590276878	 LM
87	 Q0	AP890519-0217	43	-66.58534277784184	 LM
87	 Q0	AP891004-0279	44	-66.58708333407529	 LM
87	 Q0	AP891021-0115	45	-66.66034570324003	 LM
87	 Q0	AP890207-0049	46	-66.70842021634176	 LM
87	 Q0	AP890420-0196	47	-66.74201981683208	 LM
87	 Q0	AP890208-0045	48	-66.74308168319139	 LM
87	 Q0	AP891117-0207	49	-66.75028224494139	 LM
87	 Q0	AP890902-0011	50	-66.75062310991791	 LM
87	 Q0	AP890518-0246	51	-66.75520083197729	 LM
