AP890101-0025 5:0.3220164609053498 11:0.1697530864197531 16:0.1286008230452675 7:0.12448559670781893 10:0.09156378600823045 3:0.08333333333333333 8:0.029835390946502057 19:0.013374485596707819 2:0.013374485596707819 15:0.0051440329218107 18:0.0051440329218107 0:0.0051440329218107 12:0.00102880658436214 13:0.00102880658436214 14:0.00102880658436214 17:0.00102880658436214 1:0.00102880658436214 4:0.00102880658436214 6:0.00102880658436214 9:0.00102880658436214
AP890511-0092 19:0.44765625 7:0.25390625 11:0.08828125 5:0.07578125 15:0.05078125 16:0.02890625 8:0.01953125 13:0.01015625 9:0.00703125 14:0.00390625 1:0.00390625 4:0.00390625 12:7.8125E-4 17:7.8125E-4 18:7.8125E-4 0:7.8125E-4 2:7.8125E-4 3:7.8125E-4 6:7.8125E-4 10:7.8125E-4
AP890511-0108 14:0.3696646341463415 3:0.25685975609756095 5:0.2111280487804878 19:0.040396341463414635 16:0.03125 7:0.03125 11:0.019054878048780487 10:0.012957317073170731 4:0.009908536585365854 17:0.006859756097560976 9:0.0038109756097560975 12:7.621951219512195E-4 13:7.621951219512195E-4 15:7.621951219512195E-4 18:7.621951219512195E-4 0:7.621951219512195E-4 1:7.621951219512195E-4 2:7.621951219512195E-4 6:7.621951219512195E-4 8:7.621951219512195E-4
AP890511-0130 12:0.5873333333333334 4:0.174 16:0.09666666666666666 2:0.038 11:0.03266666666666666 15:0.03 9:0.014 5:0.008666666666666666 14:0.006 17:0.0033333333333333335 7:0.0033333333333333335 13:6.666666666666666E-4 18:6.666666666666666E-4 19:6.666666666666666E-4 0:6.666666666666666E-4 1:6.666666666666666E-4 3:6.666666666666666E-4 6:6.666666666666666E-4 8:6.666666666666666E-4 10:6.666666666666666E-4
AP890511-0161 12:0.6561203319502075 4:0.13537344398340248 7:0.037863070539419084 9:0.03578838174273859 14:0.03163900414937759 2:0.03163900414937759 17:0.029564315352697094 16:0.019190871369294607 19:0.006742738589211619 3:0.00466804979253112 5:0.00466804979253112 13:0.0025933609958506223 11:5.186721991701245E-4 15:5.186721991701245E-4 18:5.186721991701245E-4 0:5.186721991701245E-4 1:5.186721991701245E-4 6:5.186721991701245E-4 8:5.186721991701245E-4 10:5.186721991701245E-4
AP890512-0041 12:0.69529262086514 4:0.11259541984732824 2:0.07442748091603053 14:0.03625954198473282 16:0.018447837150127225 7:0.015903307888040712 13:0.00826972010178117 5:0.00826972010178117 9:0.00826972010178117 18:0.0057251908396946565 3:0.0057251908396946565 17:0.0031806615776081423 6:0.0031806615776081423 11:6.361323155216285E-4 15:6.361323155216285E-4 19:6.361323155216285E-4 0:6.361323155216285E-4 1:6.361323155216285E-4 8:6.361323155216285E-4 10:6.361323155216285E-4
AP890512-0118 5:0.32633587786259544 14:0.2881679389312977 3:0.13549618320610687 7:0.09732824427480916 11:0.05152671755725191 12:0.03625954198473282 16:0.02608142493638677 2:0.00826972010178117 18:0.0057251908396946565 8:0.0057251908396946565 9:0.0057251908396946565 15:0.0031806615776081423 4:0.0031806615776081423 10:0.0031806615776081423 13:6.361323155216285E-4 17:6.361323155216285E-4 19:6.361323155216285E-4 0:6.361323155216285E-4 1:6.361323155216285E-4 6:6.361323155216285E-4
AP890513-0005 2:0.6573660714285714 12:0.09933035714285714 14:0.09486607142857142 4:0.06361607142857142 10:0.03236607142857143 19:0.018973214285714284 13:0.010044642857142858 6:0.005580357142857143 7:0.005580357142857143 11:0.0011160714285714285 15:0.0011160714285714285 16:0.0011160714285714285 17:0.0011160714285714285 18:0.0011160714285714285 0:0.0011160714285714285 1:0.0011160714285714285 3:0.0011160714285714285 5:0.0011160714285714285 8:0.0011160714285714285 9:0.0011160714285714285
AP890513-0009 5:0.3555776892430279 14:0.3197211155378486 3:0.10856573705179283 12:0.07270916334661355 11:0.05677290836653386 7:0.04083665338645418 15:0.01693227091633466 8:0.012948207171314742 4:0.0049800796812749 13:9.9601593625498E-4 16:9.9601593625498E-4 17:9.9601593625498E-4 18:9.9601593625498E-4 19:9.9601593625498E-4 0:9.9601593625498E-4 1:9.9601593625498E-4 2:9.9601593625498E-4 6:9.9601593625498E-4 9:9.9601593625498E-4 10:9.9601593625498E-4
AP890515-0163 16:0.40789473684210525 11:0.15977443609022557 10:0.15225563909774437 2:0.12969924812030076 4:0.06203007518796992 14:0.039473684210526314 12:0.009398496240601503 15:0.009398496240601503 9:0.009398496240601503 13:0.0018796992481203006 17:0.0018796992481203006 18:0.0018796992481203006 19:0.0018796992481203006 0:0.0018796992481203006 1:0.0018796992481203006 3:0.0018796992481203006 5:0.0018796992481203006 6:0.0018796992481203006 7:0.0018796992481203006 8:0.0018796992481203006
AP890515-0173 6:0.4522058823529412 1:0.2708333333333333 8:0.13357843137254902 7:0.10416666666666667 17:0.011029411764705883 0:0.006127450980392157 5:0.006127450980392157 11:0.0012254901960784314 12:0.0012254901960784314 13:0.0012254901960784314 14:0.0012254901960784314 15:0.0012254901960784314 16:0.0012254901960784314 18:0.0012254901960784314 19:0.0012254901960784314 2:0.0012254901960784314 3:0.0012254901960784314 4:0.0012254901960784314 9:0.0012254901960784314 10:0.0012254901960784314
AP890515-0205 6:0.2980769230769231 1:0.2815934065934066 8:0.2706043956043956 5:0.050824175824175824 16:0.028846153846153848 11:0.017857142857142856 3:0.017857142857142856 4:0.012362637362637362 19:0.006868131868131868 12:0.0013736263736263737 13:0.0013736263736263737 14:0.0013736263736263737 15:0.0013736263736263737 17:0.0013736263736263737 18:0.0013736263736263737 0:0.0013736263736263737 2:0.0013736263736263737 7:0.0013736263736263737 9:0.0013736263736263737 10:0.0013736263736263737
AP890516-0077 6:0.31985294117647056 18:0.2659313725490196 1:0.2267156862745098 7:0.06495098039215687 17:0.05024509803921569 12:0.03553921568627451 15:0.015931372549019607 19:0.006127450980392157 11:0.0012254901960784314 13:0.0012254901960784314 14:0.0012254901960784314 16:0.0012254901960784314 0:0.0012254901960784314 2:0.0012254901960784314 3:0.0012254901960784314 4:0.0012254901960784314 5:0.0012254901960784314 8:0.0012254901960784314 9:0.0012254901960784314 10:0.0012254901960784314
AP890517-0141 5:0.6059941520467836 11:0.09137426900584796 7:0.062134502923976605 14:0.056286549707602336 2:0.05043859649122807 18:0.03874269005847953 16:0.035818713450292396 9:0.021198830409356724 0:0.012426900584795321 1:0.012426900584795321 15:0.003654970760233918 3:0.003654970760233918 12:7.309941520467836E-4 13:7.309941520467836E-4 17:7.309941520467836E-4 19:7.309941520467836E-4 4:7.309941520467836E-4 6:7.309941520467836E-4 8:7.309941520467836E-4 10:7.309941520467836E-4
AP890518-0034 3:0.366869918699187 7:0.18800813008130082 14:0.16361788617886178 19:0.10264227642276423 2:0.04573170731707317 9:0.037601626016260166 12:0.02540650406504065 5:0.021341463414634148 1:0.017276422764227643 17:0.009146341463414634 11:0.00508130081300813 13:0.00508130081300813 4:0.00508130081300813 15:0.0010162601626016261 16:0.0010162601626016261 18:0.0010162601626016261 0:0.0010162601626016261 6:0.0010162601626016261 8:0.0010162601626016261 10:0.0010162601626016261
AP890518-0168 7:0.34523809523809523 5:0.23095238095238096 12:0.1261904761904762 3:0.11666666666666667 14:0.07857142857142857 4:0.05952380952380952 1:0.011904761904761904 11:0.002380952380952381 13:0.002380952380952381 15:0.002380952380952381 16:0.002380952380952381 17:0.002380952380952381 18:0.002380952380952381 19:0.002380952380952381 0:0.002380952380952381 2:0.002380952380952381 6:0.002380952380952381 8:0.002380952380952381 9:0.002380952380952381 10:0.002380952380952381
AP890518-0186 8:0.49166666666666664 7:0.1869047619047619 15:0.11547619047619048 6:0.04880952380952381 2:0.04404761904761905 5:0.039285714285714285 18:0.015476190476190477 10:0.015476190476190477 3:0.010714285714285714 11:0.005952380952380952 17:0.005952380952380952 19:0.005952380952380952 0:0.005952380952380952 12:0.0011904761904761906 13:0.0011904761904761906 14:0.0011904761904761906 16:0.0011904761904761906 1:0.0011904761904761906 4:0.0011904761904761906 9:0.0011904761904761906
AP890519-0076 1:0.3134765625 7:0.1806640625 2:0.1689453125 18:0.1259765625 19:0.1142578125 10:0.0517578125 11:0.0166015625 0:0.0087890625 3:0.0048828125 4:0.0048828125 12:9.765625E-4 13:9.765625E-4 14:9.765625E-4 15:9.765625E-4 16:9.765625E-4 17:9.765625E-4 5:9.765625E-4 6:9.765625E-4 8:9.765625E-4 9:9.765625E-4
AP890519-0093 9:0.3935589519650655 5:0.24290393013100436 17:0.13155021834061134 15:0.09006550218340612 7:0.04421397379912664 18:0.028930131004366814 0:0.02237991266375546 6:0.013646288209606987 19:0.009279475982532752 13:0.0049126637554585155 12:0.0027292576419213972 1:0.0027292576419213972 2:0.0027292576419213972 3:0.0027292576419213972 8:0.0027292576419213972 10:0.0027292576419213972 11:5.458515283842794E-4 14:5.458515283842794E-4 16:5.458515283842794E-4 4:5.458515283842794E-4
AP890519-0133 5:0.4714611872146119 3:0.13812785388127855 7:0.13812785388127855 11:0.07876712328767123 2:0.06050228310502283 10:0.03767123287671233 1:0.019406392694063926 15:0.014840182648401826 16:0.014840182648401826 12:0.005707762557077625 18:0.005707762557077625 0:0.005707762557077625 13:0.001141552511415525 14:0.001141552511415525 17:0.001141552511415525 19:0.001141552511415525 4:0.001141552511415525 6:0.001141552511415525 8:0.001141552511415525 9:0.001141552511415525
AP890519-0135 9:0.3688118811881188 5:0.24801980198019802 17:0.13712871287128714 7:0.06980198019801981 15:0.05594059405940594 0:0.02821782178217822 18:0.022277227722772276 4:0.020297029702970298 8:0.018316831683168316 16:0.016336633663366337 1:0.004455445544554455 10:0.004455445544554455 11:0.0024752475247524753 12:4.950495049504951E-4 13:4.950495049504951E-4 14:4.950495049504951E-4 19:4.950495049504951E-4 2:4.950495049504951E-4 3:4.950495049504951E-4 6:4.950495049504951E-4
AP890519-0140 1:0.3342490842490842 18:0.1804029304029304 2:0.1620879120879121 7:0.10714285714285714 19:0.10347985347985347 6:0.026556776556776556 10:0.022893772893772892 16:0.011904761904761904 8:0.011904761904761904 17:0.008241758241758242 0:0.008241758241758242 9:0.008241758241758242 11:0.004578754578754579 3:0.004578754578754579 12:9.157509157509158E-4 13:9.157509157509158E-4 14:9.157509157509158E-4 15:9.157509157509158E-4 4:9.157509157509158E-4 5:9.157509157509158E-4
AP890519-0216 11:0.32921511627906974 8:0.21584302325581395 5:0.12281976744186046 7:0.07630813953488372 15:0.06468023255813954 19:0.05886627906976744 10:0.04142441860465116 16:0.038517441860465115 17:0.015261627906976744 6:0.012354651162790697 0:0.00944767441860465 13:0.003633720930232558 18:0.003633720930232558 3:0.003633720930232558 12:7.267441860465116E-4 14:7.267441860465116E-4 1:7.267441860465116E-4 2:7.267441860465116E-4 4:7.267441860465116E-4 9:7.267441860465116E-4
AP890520-0013 9:0.4211647727272727 5:0.28764204545454547 17:0.09730113636363637 15:0.07741477272727272 7:0.05184659090909091 0:0.026278409090909092 4:0.014914772727272728 13:0.009232954545454546 11:0.0035511363636363635 8:0.0035511363636363635 12:7.102272727272727E-4 14:7.102272727272727E-4 16:7.102272727272727E-4 18:7.102272727272727E-4 19:7.102272727272727E-4 1:7.102272727272727E-4 2:7.102272727272727E-4 3:7.102272727272727E-4 6:7.102272727272727E-4 10:7.102272727272727E-4
AP890520-0073 3:0.396484375 19:0.146484375 7:0.09700520833333333 4:0.091796875 17:0.068359375 14:0.060546875 12:0.050130208333333336 11:0.042317708333333336 10:0.016276041666666668 18:0.013671875 15:0.0032552083333333335 2:0.0032552083333333335 8:0.0032552083333333335 9:0.0032552083333333335 13:6.510416666666666E-4 16:6.510416666666666E-4 0:6.510416666666666E-4 1:6.510416666666666E-4 5:6.510416666666666E-4 6:6.510416666666666E-4
AP890521-0027 10:0.4525862068965517 2:0.18362068965517242 17:0.09741379310344828 4:0.06637931034482758 7:0.06637931034482758 14:0.05603448275862069 11:0.028448275862068967 12:0.014655172413793103 3:0.011206896551724138 15:0.007758620689655172 8:0.007758620689655172 13:8.620689655172414E-4 16:8.620689655172414E-4 18:8.620689655172414E-4 19:8.620689655172414E-4 0:8.620689655172414E-4 1:8.620689655172414E-4 5:8.620689655172414E-4 6:8.620689655172414E-4 9:8.620689655172414E-4
AP890522-0077 12:0.7754545454545455 7:0.05545454545454546 10:0.04818181818181818 4:0.04090909090909091 2:0.03 14:0.015454545454545455 19:0.011818181818181818 3:0.008181818181818182 16:0.004545454545454545 11:9.090909090909091E-4 13:9.090909090909091E-4 15:9.090909090909091E-4 17:9.090909090909091E-4 18:9.090909090909091E-4 0:9.090909090909091E-4 1:9.090909090909091E-4 5:9.090909090909091E-4 6:9.090909090909091E-4 8:9.090909090909091E-4 9:9.090909090909091E-4
AP890522-0104 12:0.7473214285714286 2:0.09017857142857143 7:0.07232142857142858 10:0.03660714285714286 14:0.022321428571428572 16:0.008035714285714285 0:0.004464285714285714 1:0.004464285714285714 4:0.004464285714285714 11:8.928571428571428E-4 13:8.928571428571428E-4 15:8.928571428571428E-4 17:8.928571428571428E-4 18:8.928571428571428E-4 19:8.928571428571428E-4 3:8.928571428571428E-4 5:8.928571428571428E-4 6:8.928571428571428E-4 8:8.928571428571428E-4 9:8.928571428571428E-4
AP890524-0024 1:0.5533419023136247 7:0.10604113110539845 11:0.09061696658097686 6:0.08290488431876607 17:0.07262210796915167 3:0.02634961439588689 5:0.018637532133676093 10:0.010925449871465296 16:0.008354755784061696 0:0.008354755784061696 8:0.008354755784061696 18:0.005784061696658098 2:0.003213367609254499 12:6.426735218508997E-4 13:6.426735218508997E-4 14:6.426735218508997E-4 15:6.426735218508997E-4 19:6.426735218508997E-4 4:6.426735218508997E-4 9:6.426735218508997E-4
AP890526-0010 8:0.2799079754601227 11:0.1602760736196319 7:0.1357361963190184 18:0.09892638036809816 15:0.0897239263803681 1:0.0651840490797546 19:0.059049079754601226 6:0.04677914110429448 0:0.028374233128834355 17:0.016104294478527608 10:0.009969325153374233 13:0.003834355828220859 12:7.668711656441718E-4 14:7.668711656441718E-4 16:7.668711656441718E-4 2:7.668711656441718E-4 3:7.668711656441718E-4 4:7.668711656441718E-4 5:7.668711656441718E-4 9:7.668711656441718E-4
AP890526-0075 19:0.40796703296703296 7:0.1771978021978022 18:0.1717032967032967 17:0.08928571428571429 2:0.03983516483516483 15:0.028846153846153848 11:0.023351648351648352 12:0.023351648351648352 1:0.012362637362637362 14:0.006868131868131868 3:0.006868131868131868 13:0.0013736263736263737 16:0.0013736263736263737 0:0.0013736263736263737 4:0.0013736263736263737 5:0.0013736263736263737 6:0.0013736263736263737 8:0.0013736263736263737 9:0.0013736263736263737 10:0.0013736263736263737
AP890526-0135 2:0.4945414847161572 10:0.19759825327510916 16:0.13209606986899564 14:0.0665938864628821 19:0.036026200873362446 4:0.027292576419213975 7:0.018558951965065504 13:0.014192139737991267 11:0.001091703056768559 12:0.001091703056768559 15:0.001091703056768559 17:0.001091703056768559 18:0.001091703056768559 0:0.001091703056768559 1:0.001091703056768559 3:0.001091703056768559 5:0.001091703056768559 6:0.001091703056768559 8:0.001091703056768559 9:0.001091703056768559
AP890527-0021 2:0.4306083650190114 10:0.1758555133079848 16:0.14923954372623574 12:0.08840304182509506 14:0.05798479087452472 7:0.03136882129277566 9:0.02376425855513308 18:0.016159695817490494 19:0.008555133079847909 13:0.004752851711026616 4:0.004752851711026616 11:9.505703422053232E-4 15:9.505703422053232E-4 17:9.505703422053232E-4 0:9.505703422053232E-4 1:9.505703422053232E-4 3:9.505703422053232E-4 5:9.505703422053232E-4 6:9.505703422053232E-4 8:9.505703422053232E-4
AP890528-0087 0:0.5457317073170732 18:0.09044715447154472 2:0.0782520325203252 3:0.05386178861788618 15:0.041666666666666664 4:0.041666666666666664 8:0.041666666666666664 5:0.037601626016260166 17:0.017276422764227643 19:0.017276422764227643 11:0.009146341463414634 13:0.009146341463414634 6:0.009146341463414634 12:0.0010162601626016261 14:0.0010162601626016261 16:0.0010162601626016261 1:0.0010162601626016261 7:0.0010162601626016261 9:0.0010162601626016261 10:0.0010162601626016261
AP890528-0091 0:0.6325187969924813 6:0.07988721804511278 11:0.06860902255639098 10:0.04981203007518797 12:0.046052631578947366 18:0.042293233082706765 15:0.03477443609022556 17:0.019736842105263157 7:0.008458646616541353 16:0.004699248120300752 4:0.004699248120300752 13:9.398496240601503E-4 14:9.398496240601503E-4 19:9.398496240601503E-4 1:9.398496240601503E-4 2:9.398496240601503E-4 3:9.398496240601503E-4 5:9.398496240601503E-4 8:9.398496240601503E-4 9:9.398496240601503E-4
AP890530-0203 0:0.5701219512195121 2:0.08231707317073171 18:0.0741869918699187 15:0.0701219512195122 3:0.049796747967479675 4:0.03353658536585366 5:0.029471544715447155 8:0.02540650406504065 11:0.013211382113821139 19:0.013211382113821139 6:0.013211382113821139 13:0.009146341463414634 17:0.00508130081300813 9:0.00508130081300813 12:0.0010162601626016261 14:0.0010162601626016261 16:0.0010162601626016261 1:0.0010162601626016261 7:0.0010162601626016261 10:0.0010162601626016261
AP890530-0207 0:0.6287593984962406 6:0.07988721804511278 11:0.05733082706766917 12:0.046052631578947366 18:0.046052631578947366 16:0.03853383458646616 15:0.023496240601503758 8:0.023496240601503758 10:0.019736842105263157 17:0.008458646616541353 3:0.008458646616541353 5:0.008458646616541353 14:0.004699248120300752 13:9.398496240601503E-4 19:9.398496240601503E-4 1:9.398496240601503E-4 2:9.398496240601503E-4 4:9.398496240601503E-4 7:9.398496240601503E-4 9:9.398496240601503E-4
AP890531-0117 9:0.8459595959595959 12:0.04461279461279461 16:0.027777777777777776 0:0.02441077441077441 1:0.01430976430976431 2:0.01430976430976431 10:0.01430976430976431 5:0.004208754208754209 11:8.417508417508417E-4 13:8.417508417508417E-4 14:8.417508417508417E-4 15:8.417508417508417E-4 17:8.417508417508417E-4 18:8.417508417508417E-4 19:8.417508417508417E-4 3:8.417508417508417E-4 4:8.417508417508417E-4 6:8.417508417508417E-4 7:8.417508417508417E-4 8:8.417508417508417E-4
AP890531-0140 12:0.6680555555555555 2:0.22361111111111112 7:0.034722222222222224 16:0.029166666666666667 4:0.018055555555555554 14:0.006944444444444444 11:0.001388888888888889 13:0.001388888888888889 15:0.001388888888888889 17:0.001388888888888889 18:0.001388888888888889 19:0.001388888888888889 0:0.001388888888888889 1:0.001388888888888889 3:0.001388888888888889 5:0.001388888888888889 6:0.001388888888888889 8:0.001388888888888889 9:0.001388888888888889 10:0.001388888888888889
AP890531-0147 12:0.33801498127340823 10:0.20318352059925093 4:0.16198501872659177 16:0.10955056179775281 7:0.07209737827715355 2:0.06460674157303371 14:0.03464419475655431 0:0.0046816479400749065 11:9.363295880149813E-4 13:9.363295880149813E-4 15:9.363295880149813E-4 17:9.363295880149813E-4 18:9.363295880149813E-4 19:9.363295880149813E-4 1:9.363295880149813E-4 3:9.363295880149813E-4 5:9.363295880149813E-4 6:9.363295880149813E-4 8:9.363295880149813E-4 9:9.363295880149813E-4
AP890531-0151 9:0.8446969696969697 15:0.041666666666666664 10:0.03156565656565657 2:0.026515151515151516 19:0.016414141414141416 12:0.011363636363636364 17:0.011363636363636364 11:0.0012626262626262627 13:0.0012626262626262627 14:0.0012626262626262627 16:0.0012626262626262627 18:0.0012626262626262627 0:0.0012626262626262627 1:0.0012626262626262627 3:0.0012626262626262627 4:0.0012626262626262627 5:0.0012626262626262627 6:0.0012626262626262627 7:0.0012626262626262627 8:0.0012626262626262627
AP890603-0021 3:0.6214285714285714 7:0.1520408163265306 11:0.09489795918367347 14:0.06224489795918367 16:0.03775510204081633 19:0.017346938775510204 12:0.0010204081632653062 13:0.0010204081632653062 15:0.0010204081632653062 17:0.0010204081632653062 18:0.0010204081632653062 0:0.0010204081632653062 1:0.0010204081632653062 2:0.0010204081632653062 4:0.0010204081632653062 5:0.0010204081632653062 6:0.0010204081632653062 8:0.0010204081632653062 9:0.0010204081632653062 10:0.0010204081632653062
AP890603-0140 3:0.21540880503144655 9:0.17767295597484276 17:0.15880503144654087 16:0.15251572327044025 14:0.07075471698113207 6:0.05817610062893082 5:0.0330188679245283 11:0.026729559748427674 12:0.026729559748427674 2:0.020440251572327043 18:0.014150943396226415 4:0.014150943396226415 10:0.014150943396226415 7:0.007861635220125786 13:0.0015723270440251573 15:0.0015723270440251573 19:0.0015723270440251573 0:0.0015723270440251573 1:0.0015723270440251573 8:0.0015723270440251573
AP890604-0002 1:0.5595588235294118 11:0.1948529411764706 19:0.05367647058823529 17:0.03897058823529412 8:0.03897058823529412 7:0.03602941176470588 18:0.021323529411764706 6:0.021323529411764706 0:0.0125 10:0.009558823529411765 15:0.003676470588235294 5:0.003676470588235294 12:7.352941176470588E-4 13:7.352941176470588E-4 14:7.352941176470588E-4 16:7.352941176470588E-4 2:7.352941176470588E-4 3:7.352941176470588E-4 4:7.352941176470588E-4 9:7.352941176470588E-4
AP890604-0017 1:0.37730318257956447 17:0.20309882747068678 6:0.09589614740368509 8:0.08584589614740369 7:0.06909547738693467 0:0.059045226130653265 18:0.04396984924623116 11:0.012144053601340033 14:0.012144053601340033 4:0.012144053601340033 15:0.008793969849246231 5:0.008793969849246231 3:0.0037688442211055275 9:0.0037688442211055275 10:0.0020938023450586263 12:4.187604690117253E-4 13:4.187604690117253E-4 16:4.187604690117253E-4 19:4.187604690117253E-4 2:4.187604690117253E-4
AP890604-0018 1:0.45607375271149675 6:0.11767895878524946 18:0.10466377440347072 7:0.08297180043383948 17:0.06995661605206074 8:0.061279826464208244 11:0.026572668112798264 19:0.02440347071583514 16:0.013557483731019523 5:0.013557483731019523 15:0.009219088937093275 14:0.0070498915401301515 4:0.0070498915401301515 13:0.0027114967462039045 12:5.422993492407809E-4 0:5.422993492407809E-4 2:5.422993492407809E-4 3:5.422993492407809E-4 9:5.422993492407809E-4 10:5.422993492407809E-4
AP890605-0049 1:0.6231988472622478 11:0.09005763688760807 18:0.07276657060518732 7:0.0670028818443804 6:0.04394812680115274 17:0.02377521613832853 2:0.02089337175792507 13:0.018011527377521614 0:0.012247838616714697 14:0.006484149855907781 8:0.006484149855907781 9:0.006484149855907781 16:0.0036023054755043226 12:7.204610951008645E-4 15:7.204610951008645E-4 19:7.204610951008645E-4 3:7.204610951008645E-4 4:7.204610951008645E-4 5:7.204610951008645E-4 10:7.204610951008645E-4
AP890605-0057 1:0.5167493796526055 17:0.14950372208436724 7:0.08746898263027296 11:0.06761786600496278 6:0.04528535980148883 8:0.03287841191066997 19:0.02543424317617866 0:0.02295285359801489 16:0.020471464019851116 18:0.017990074441687345 12:0.003101736972704715 4:0.003101736972704715 10:0.003101736972704715 13:6.203473945409429E-4 14:6.203473945409429E-4 15:6.203473945409429E-4 2:6.203473945409429E-4 3:6.203473945409429E-4 5:6.203473945409429E-4 9:6.203473945409429E-4
AP890605-0059 1:0.4631474103585657 7:0.12848605577689243 8:0.10856573705179283 6:0.09661354581673307 19:0.07669322709163347 17:0.0647410358565737 16:0.01693227091633466 15:0.012948207171314742 18:0.012948207171314742 12:0.0049800796812749 4:0.0049800796812749 11:9.9601593625498E-4 13:9.9601593625498E-4 14:9.9601593625498E-4 0:9.9601593625498E-4 2:9.9601593625498E-4 3:9.9601593625498E-4 5:9.9601593625498E-4 9:9.9601593625498E-4 10:9.9601593625498E-4
AP890605-0080 2:0.36689814814814814 14:0.16782407407407407 5:0.15856481481481483 10:0.09375 12:0.08912037037037036 3:0.04282407407407408 7:0.024305555555555556 13:0.010416666666666666 17:0.010416666666666666 19:0.010416666666666666 4:0.010416666666666666 1:0.005787037037037037 11:0.0011574074074074073 15:0.0011574074074074073 16:0.0011574074074074073 18:0.0011574074074074073 0:0.0011574074074074073 6:0.0011574074074074073 8:0.0011574074074074073 9:0.0011574074074074073
AP890606-0060 1:0.5875314861460957 7:0.1190176322418136 17:0.07619647355163728 8:0.06863979848866499 11:0.05100755667506297 5:0.030856423173803528 0:0.01322418136020151 15:0.010705289672544081 16:0.010705289672544081 18:0.00818639798488665 19:0.00818639798488665 9:0.005667506297229219 12:0.0031486146095717885 6:0.0031486146095717885 13:6.297229219143577E-4 14:6.297229219143577E-4 2:6.297229219143577E-4 3:6.297229219143577E-4 4:6.297229219143577E-4 10:6.297229219143577E-4
AP890606-0078 1:0.5052870090634441 7:0.10347432024169184 17:0.09743202416918428 11:0.08836858006042296 0:0.04909365558912387 13:0.03700906344410876 8:0.027945619335347432 15:0.024924471299093656 4:0.02190332326283988 19:0.0188821752265861 12:0.009818731117824773 18:0.006797583081570997 2:0.0037764350453172208 14:7.552870090634441E-4 16:7.552870090634441E-4 3:7.552870090634441E-4 5:7.552870090634441E-4 6:7.552870090634441E-4 9:7.552870090634441E-4 10:7.552870090634441E-4
AP890606-0100 5:0.7151162790697675 7:0.10382059800664452 3:0.050664451827242524 11:0.04401993355481727 14:0.027408637873754152 12:0.01744186046511628 2:0.01079734219269103 15:0.007475083056478406 18:0.004152823920265781 6:0.004152823920265781 8:0.004152823920265781 10:0.004152823920265781 13:8.305647840531562E-4 16:8.305647840531562E-4 17:8.305647840531562E-4 19:8.305647840531562E-4 0:8.305647840531562E-4 1:8.305647840531562E-4 4:8.305647840531562E-4 9:8.305647840531562E-4
AP890607-0028 5:0.6801724137931034 7:0.18017241379310345 14:0.06637931034482758 11:0.04224137931034483 12:0.007758620689655172 1:0.004310344827586207 2:0.004310344827586207 8:0.004310344827586207 13:8.620689655172414E-4 15:8.620689655172414E-4 16:8.620689655172414E-4 17:8.620689655172414E-4 18:8.620689655172414E-4 19:8.620689655172414E-4 0:8.620689655172414E-4 3:8.620689655172414E-4 4:8.620689655172414E-4 6:8.620689655172414E-4 9:8.620689655172414E-4 10:8.620689655172414E-4
AP890607-0177 5:0.5635416666666667 7:0.146875 3:0.084375 14:0.071875 11:0.06354166666666666 2:0.017708333333333333 18:0.009375 19:0.009375 1:0.009375 12:0.005208333333333333 6:0.005208333333333333 8:0.005208333333333333 13:0.0010416666666666667 15:0.0010416666666666667 16:0.0010416666666666667 17:0.0010416666666666667 0:0.0010416666666666667 4:0.0010416666666666667 9:0.0010416666666666667 10:0.0010416666666666667
AP890607-0185 5:0.35113636363636364 7:0.1693181818181818 0:0.11022727272727273 17:0.10568181818181818 11:0.05568181818181818 18:0.04659090909090909 4:0.03295454545454545 15:0.028409090909090908 13:0.023863636363636365 1:0.019318181818181818 9:0.019318181818181818 16:0.014772727272727272 12:0.010227272727272727 2:0.005681818181818182 14:0.0011363636363636363 19:0.0011363636363636363 3:0.0011363636363636363 6:0.0011363636363636363 8:0.0011363636363636363 10:0.0011363636363636363
AP890608-0082 12:0.6631832797427653 2:0.1712218649517685 10:0.05546623794212219 4:0.0522508038585209 16:0.02009646302250804 3:0.02009646302250804 15:0.0040192926045016075 19:0.0040192926045016075 11:8.038585209003215E-4 13:8.038585209003215E-4 14:8.038585209003215E-4 17:8.038585209003215E-4 18:8.038585209003215E-4 0:8.038585209003215E-4 1:8.038585209003215E-4 5:8.038585209003215E-4 6:8.038585209003215E-4 7:8.038585209003215E-4 8:8.038585209003215E-4 9:8.038585209003215E-4
AP890608-0111 11:0.38389830508474576 17:0.2211864406779661 8:0.11271186440677966 7:0.09576271186440678 0:0.04152542372881356 16:0.038135593220338986 18:0.02457627118644068 15:0.0211864406779661 3:0.017796610169491526 1:0.01440677966101695 2:0.011016949152542373 14:0.00423728813559322 6:0.00423728813559322 10:0.00423728813559322 12:8.47457627118644E-4 13:8.47457627118644E-4 19:8.47457627118644E-4 4:8.47457627118644E-4 5:8.47457627118644E-4 9:8.47457627118644E-4
